mode,top_q,precompute_method,N,eps,wall_s_total_median,wall_s_total_mean,wall_s_total_std,wall_s_total_p10,wall_s_total_p90,time_train_median,time_train_mean,time_train_std,time_train_p10,time_train_p90,time_precompute_median,time_precompute_mean,time_precompute_std,time_precompute_p10,time_precompute_p90,time_precompute_NUFFT_median,time_precompute_NUFFT_mean,time_precompute_NUFFT_std,time_precompute_NUFFT_p10,time_precompute_NUFFT_p90,time_precompute_binned_median,time_precompute_binned_mean,time_precompute_binned_std,time_precompute_binned_p10,time_precompute_binned_p90,t_original_exact_gpu_precompute_v1_s_median,t_original_exact_gpu_precompute_v1_s_mean,t_original_exact_gpu_precompute_v1_s_std,t_original_exact_gpu_precompute_v1_s_p10,t_original_exact_gpu_precompute_v1_s_p90,t_original_efgp_solver_precompute_s_median,t_original_efgp_solver_precompute_s_mean,t_original_efgp_solver_precompute_s_std,t_original_efgp_solver_precompute_s_p10,t_original_efgp_solver_precompute_s_p90,t_h2d_xy_s_median,t_h2d_xy_s_mean,t_h2d_xy_s_std,t_h2d_xy_s_p10,t_h2d_xy_s_p90,t_gpu_fused_bin_moments_s_median,t_gpu_fused_bin_moments_s_mean,t_gpu_fused_bin_moments_s_std,t_gpu_fused_bin_moments_s_p10,t_gpu_fused_bin_moments_s_p90,t_compact_occupied_s_median,t_compact_occupied_s_mean,t_compact_occupied_s_std,t_compact_occupied_s_p10,t_compact_occupied_s_p90,t_binned_cufinufft_on_centers_s_median,t_binned_cufinufft_on_centers_s_mean,t_binned_cufinufft_on_centers_s_std,t_binned_cufinufft_on_centers_s_p10,t_binned_cufinufft_on_centers_s_p90,t_rhs_D_multiply_s_median,t_rhs_D_multiply_s_mean,t_rhs_D_multiply_s_std,t_rhs_D_multiply_s_p10,t_rhs_D_multiply_s_p90,t_exact_dense_point_dual_nufft_s_median,t_exact_dense_point_dual_nufft_s_mean,t_exact_dense_point_dual_nufft_s_std,t_exact_dense_point_dual_nufft_s_p10,t_exact_dense_point_dual_nufft_s_p90,t_gpu_to_cpu_copy_s_median,t_gpu_to_cpu_copy_s_mean,t_gpu_to_cpu_copy_s_std,t_gpu_to_cpu_copy_s_p10,t_gpu_to_cpu_copy_s_p90,effective_work_ratio_median,effective_work_ratio_mean,effective_work_ratio_std,effective_work_ratio_p10,effective_work_ratio_p90,binned_used_exact_dense_point_nufft_median,binned_used_exact_dense_point_nufft_mean,binned_used_exact_dense_point_nufft_std,binned_used_exact_dense_point_nufft_p10,binned_used_exact_dense_point_nufft_p90,time_eigenspace_median,time_eigenspace_mean,time_eigenspace_std,time_eigenspace_p10,time_eigenspace_p90,time_precond_build_median,time_precond_build_mean,time_precond_build_std,time_precond_build_p10,time_precond_build_p90,time_solve_median,time_solve_mean,time_solve_std,time_solve_p10,time_solve_p90,time_predict_median,time_predict_mean,time_predict_std,time_predict_p10,time_predict_p90,cg_iters_median,cg_iters_mean,cg_iters_std,cg_iters_p10,cg_iters_p90,t_matvec_total_median,t_matvec_total_mean,t_matvec_total_std,t_matvec_total_p10,t_matvec_total_p90,t_precond_total_median,t_precond_total_mean,t_precond_total_std,t_precond_total_p10,t_precond_total_p90,rmse_test_median,rmse_test_mean,rmse_test_std,rmse_test_p10,rmse_test_p90,peak_mem_gb_median,peak_mem_gb_mean,peak_mem_gb_std,peak_mem_gb_p10,peak_mem_gb_p90,repeat_count,fail_count,logN,logT,local_alpha
gpu_v3_topq_eigenpro_nystrom,90,original,100000,1e-05,0.6695420999312773,0.6695420999312773,,0.6695420999312773,0.6695420999312773,0.6638531999196857,0.6638531999196857,,0.6638531999196857,0.6638531999196857,0.018786299973726273,0.018786299973726273,,0.018786299973726273,0.018786299973726273,0.018786299973726273,0.018786299973726273,,0.018786299973726273,0.018786299973726273,,,,,,0.018786299973726273,0.018786299973726273,,0.018786299973726273,0.018786299973726273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30632729997159913,0.30632729997159913,,0.30632729997159913,0.30632729997159913,0.00037319998955354095,0.00037319998955354095,,0.00037319998955354095,0.00037319998955354095,0.3383663999848068,0.3383663999848068,,0.3383663999848068,0.3383663999848068,0.005688900011591613,0.005688900011591613,,0.005688900011591613,0.005688900011591613,111.0,111.0,,111.0,111.0,0.16715599945746362,0.16715599945746362,,0.16715599945746362,0.16715599945746362,0.054532599984668195,0.054532599984668195,,0.054532599984668195,0.054532599984668195,0.0025970630863617846,0.0025970630863617846,,0.0025970630863617846,0.0025970630863617846,1.3399414056912065,1.3399414056912065,,1.3399414056912065,1.3399414056912065,1,0,11.512925464970229,-0.4096942384067794,
gpu_v3_topq_eigenpro_nystrom,90,original,300000,1e-05,0.8247739999787882,0.8247739999787882,,0.8247739999787882,0.8247739999787882,0.816731599974446,0.816731599974446,,0.816731599974446,0.816731599974446,0.03530859999591485,0.03530859999591485,,0.03530859999591485,0.03530859999591485,0.03530859999591485,0.03530859999591485,,0.03530859999591485,0.03530859999591485,,,,,,0.03530859999591485,0.03530859999591485,,0.03530859999591485,0.03530859999591485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32561629998963326,0.32561629998963326,,0.32561629998963326,0.32561629998963326,0.00035280000884085894,0.00035280000884085894,,0.00035280000884085894,0.00035280000884085894,0.45545389998005703,0.45545389998005703,,0.45545389998005703,0.45545389998005703,0.008042400004342198,0.008042400004342198,,0.008042400004342198,0.008042400004342198,153.0,153.0,,153.0,153.0,0.22513460071058944,0.22513460071058944,,0.22513460071058944,0.22513460071058944,0.07300789980217814,0.07300789980217814,,0.07300789980217814,0.07300789980217814,0.0018117903253974603,0.0018117903253974603,,0.0018117903253974603,0.0018117903253974603,1.3692382806912065,1.3692382806912065,,1.3692382806912065,1.3692382806912065,1,0,12.611537753638338,-0.2024447570994493,0.1886466075839974
gpu_v3_topq_eigenpro_nystrom,180,c1,100000,1e-05,0.7311342000029981,0.7311342000029981,,0.7311342000029981,0.7311342000029981,0.7260588000062853,0.7260588000062853,,0.7260588000062853,0.7260588000062853,0.024334700021427125,0.024334700021427125,,0.024334700021427125,0.024334700021427125,,,,,,0.024334700021427125,0.024334700021427125,,0.024334700021427125,0.024334700021427125,,,,,,,,,,,0.00025889999233186245,0.00025889999233186245,,0.00025889999233186245,0.00025889999233186245,0.00025939999613910913,0.00025939999613910913,,0.00025939999613910913,0.00025939999613910913,0.0021012999932281673,0.0021012999932281673,,0.0021012999932281673,0.0021012999932281673,0.020345800032373518,0.020345800032373518,,0.020345800032373518,0.020345800032373518,0.00020210002548992634,0.00020210002548992634,,0.00020210002548992634,0.00020210002548992634,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,0.5110500999726355,0.5110500999726355,,0.5110500999726355,0.5110500999726355,0.00035280000884085894,0.00035280000884085894,,0.00035280000884085894,0.00035280000884085894,0.19032120000338182,0.19032120000338182,,0.19032120000338182,0.19032120000338182,0.005075399996712804,0.005075399996712804,,0.005075399996712804,0.005075399996712804,63.0,63.0,,63.0,63.0,0.0954201997956261,0.0954201997956261,,0.0954201997956261,0.0954201997956261,0.02961130003677681,0.02961130003677681,,0.02961130003677681,0.02961130003677681,0.00286677456101613,0.00286677456101613,,0.00286677456101613,0.00286677456101613,1.3614257806912065,1.3614257806912065,,1.3614257806912065,1.3614257806912065,1,0,11.512925464970229,-0.32012427569280055,
gpu_v3_topq_eigenpro_nystrom,180,c1,300000,1e-05,0.8214660999947228,0.8214660999947228,,0.8214660999947228,0.8214660999947228,0.8133109000045806,0.8133109000045806,,0.8133109000045806,0.8133109000045806,0.03294229996390641,0.03294229996390641,,0.03294229996390641,0.03294229996390641,,,,,,0.03294229996390641,0.03294229996390641,,0.03294229996390641,0.03294229996390641,,,,,,,,,,,0.0008091999916359782,0.0008091999916359782,,0.0008091999916359782,0.0008091999916359782,0.0008097999962046742,0.0008097999962046742,,0.0008097999962046742,0.0008097999962046742,0.0012773999478667974,0.0012773999478667974,,0.0012773999478667974,0.0012773999478667974,0.0292899000342004,0.0292899000342004,,0.0292899000342004,0.0292899000342004,0.0002736000460572541,0.0002736000460572541,,0.0002736000460572541,0.0002736000460572541,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,0.526900700002443,0.526900700002443,,0.526900700002443,0.526900700002443,0.00037920003524050117,0.00037920003524050117,,0.00037920003524050117,0.00037920003524050117,0.25308870000299066,0.25308870000299066,,0.25308870000299066,0.25308870000299066,0.008155199990142137,0.008155199990142137,,0.008155199990142137,0.008155199990142137,85.0,85.0,,85.0,85.0,0.12659400008851662,0.12659400008851662,,0.12659400008851662,0.12659400008851662,0.039464299799874425,0.039464299799874425,,0.039464299799874425,0.039464299799874425,0.0018760746979478444,0.0018760746979478444,,0.0018760746979478444,0.0018760746979478444,1.3790039056912065,1.3790039056912065,,1.3790039056912065,1.3790039056912065,1,0,12.611537753638338,-0.2066418317049697,0.10329617205120661
gpu_v3_topq_eigenpro_nystrom,180,original,100000,1e-05,0.7724917000159621,0.7724917000159621,,0.7724917000159621,0.7724917000159621,0.7662887999904342,0.7662887999904342,,0.7662887999904342,0.7662887999904342,0.020252600021194667,0.020252600021194667,,0.020252600021194667,0.020252600021194667,0.020252600021194667,0.020252600021194667,,0.020252600021194667,0.020252600021194667,,,,,,0.020252600021194667,0.020252600021194667,,0.020252600021194667,0.020252600021194667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5362648000009358,0.5362648000009358,,0.5362648000009358,0.5362648000009358,0.0003777000238187611,0.0003777000238187611,,0.0003777000238187611,0.0003777000238187611,0.20939369994448498,0.20939369994448498,,0.20939369994448498,0.20939369994448498,0.006202900025527924,0.006202900025527924,,0.006202900025527924,0.006202900025527924,61.0,61.0,,61.0,61.0,0.09838360006688163,0.09838360006688163,,0.09838360006688163,0.09838360006688163,0.03139680007006973,0.03139680007006973,,0.03139680007006973,0.03139680007006973,0.0025964119552493144,0.0025964119552493144,,0.0025964119552493144,0.0025964119552493144,1.3399414056912065,1.3399414056912065,,1.3399414056912065,1.3399414056912065,1,0,11.512925464970229,-0.26619615681083464,
gpu_v3_topq_eigenpro_nystrom,180,original,300000,1e-05,0.8198244000086561,0.8198244000086561,,0.8198244000086561,0.8198244000086561,0.8118102999869734,0.8118102999869734,,0.8118102999869734,0.8118102999869734,0.034551799995824695,0.034551799995824695,,0.034551799995824695,0.034551799995824695,0.034551799995824695,0.034551799995824695,,0.034551799995824695,0.034551799995824695,,,,,,0.034551799995824695,0.034551799995824695,,0.034551799995824695,0.034551799995824695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5239439000142738,0.5239439000142738,,0.5239439000142738,0.5239439000142738,0.00034690002212300897,0.00034690002212300897,,0.00034690002212300897,0.00034690002212300897,0.2529676999547519,0.2529676999547519,,0.2529676999547519,0.2529676999547519,0.00801410002168268,0.00801410002168268,,0.00801410002168268,0.00801410002168268,85.0,85.0,,85.0,85.0,0.12634439981775358,0.12634439981775358,,0.12634439981775358,0.12634439981775358,0.039536400174256414,0.039536400174256414,,0.039536400174256414,0.039536400174256414,0.0018116564794865057,0.0018116564794865057,,0.0018116564794865057,0.0018116564794865057,1.3672851556912065,1.3672851556912065,,1.3672851556912065,1.3672851556912065,1,0,12.611537753638338,-0.20848858681972493,0.05252769387922182
gpu_v3_topq_eigenpro_nystrom,360,c1,100000,1e-05,1.2344730999902822,1.2344730999902822,,1.2344730999902822,1.2344730999902822,1.229519699991215,1.229519699991215,,1.229519699991215,1.229519699991215,0.021532499988097697,0.021532499988097697,,0.021532499988097697,0.021532499988097697,,,,,,0.021532499988097697,0.021532499988097697,,0.021532499988097697,0.021532499988097697,,,,,,,,,,,0.00018019997514784336,0.00018019997514784336,,0.00018019997514784336,0.00018019997514784336,0.00018079997971653938,0.00018079997971653938,,0.00018079997971653938,0.00018079997971653938,0.0011829999857582152,0.0011829999857582152,,0.0011829999857582152,0.0011829999857582152,0.018452799995429814,0.018452799995429814,,0.018452799995429814,0.018452799995429814,0.0002736999886110425,0.0002736999886110425,,0.0002736999886110425,0.0002736999886110425,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,1.0715029999846593,1.0715029999846593,,1.0715029999846593,1.0715029999846593,0.0003648999845609069,0.0003648999845609069,,0.0003648999845609069,0.0003648999845609069,0.13611930003389716,0.13611930003389716,,0.13611930003389716,0.13611930003389716,0.004953399999067187,0.004953399999067187,,0.004953399999067187,0.004953399999067187,38.0,38.0,,38.0,38.0,0.06732439988991246,0.06732439988991246,,0.06732439988991246,0.06732439988991246,0.021157299866899848,0.021157299866899848,,0.021157299866899848,0.021157299866899848,0.0028661906124881832,0.0028661906124881832,,0.0028661906124881832,0.0028661906124881832,1.3614257806912065,1.3614257806912065,,1.3614257806912065,1.3614257806912065,1,0,11.512925464970229,0.20662360531208704,
gpu_v3_topq_eigenpro_nystrom,360,c1,300000,1e-05,1.2316289999871515,1.2316289999871515,,1.2316289999871515,1.2316289999871515,1.2233098999713548,1.2233098999713548,,1.2233098999713548,1.2233098999713548,0.03621059999568388,0.03621059999568388,,0.03621059999568388,0.03621059999568388,,,,,,0.03621059999568388,0.03621059999568388,,0.03621059999568388,0.03621059999568388,,,,,,,,,,,0.000825700000859797,0.000825700000859797,,0.000825700000859797,0.000825700000859797,0.0008261000039055943,0.0008261000039055943,,0.0008261000039055943,0.0008261000039055943,0.0014318000175990164,0.0014318000175990164,,0.0014318000175990164,0.0014318000175990164,0.032480499998200685,0.032480499998200685,,0.032480499998200685,0.032480499998200685,0.00022960000205785036,0.00022960000205785036,,0.00022960000205785036,0.00022960000205785036,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,1.0366979999816976,1.0366979999816976,,1.0366979999816976,1.0366979999816976,0.00036559998989105225,0.00036559998989105225,,0.00036559998989105225,0.00036559998989105225,0.15003570000408217,0.15003570000408217,,0.15003570000408217,0.15003570000408217,0.008319100015796721,0.008319100015796721,,0.008319100015796721,0.008319100015796721,51.0,51.0,,51.0,51.0,0.0763210998266004,0.0763210998266004,,0.0763210998266004,0.0763210998266004,0.022124100127257407,0.022124100127257407,,0.022124100127257407,0.022124100127257407,0.0018753851517303802,0.0018753851517303802,,0.0018753851517303802,0.0018753851517303802,1.3770507806912065,1.3770507806912065,,1.3770507806912065,1.3770507806912065,1,0,12.611537753638338,0.20156021787813616,-0.004608893861991496
gpu_v3_topq_eigenpro_nystrom,360,original,100000,1e-05,1.1774465999333188,1.1774465999333188,,1.1774465999333188,1.1774465999333188,1.17259379994357,1.17259379994357,,1.17259379994357,1.17259379994357,0.019375799980480224,0.019375799980480224,,0.019375799980480224,0.019375799980480224,0.019375799980480224,0.019375799980480224,,0.019375799980480224,0.019375799980480224,,,,,,0.019375799980480224,0.019375799980480224,,0.019375799980480224,0.019375799980480224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0368292999919504,1.0368292999919504,,1.0368292999919504,1.0368292999919504,0.0003502999898046255,0.0003502999898046255,,0.0003502999898046255,0.0003502999898046255,0.1160383999813348,0.1160383999813348,,0.1160383999813348,0.1160383999813348,0.004852799989748746,0.004852799989748746,,0.004852799989748746,0.004852799989748746,38.0,38.0,,38.0,38.0,0.058781900035683066,0.058781900035683066,,0.058781900035683066,0.058781900035683066,0.017314099764917046,0.017314099764917046,,0.017314099764917046,0.017314099764917046,0.0025955748974952723,0.0025955748974952723,,0.0025955748974952723,0.0025955748974952723,1.3399414056912065,1.3399414056912065,,1.3399414056912065,1.3399414056912065,1,0,11.512925464970229,0.159218218090344,
gpu_v3_topq_eigenpro_nystrom,360,original,300000,1e-05,1.2576347999856807,1.2576347999856807,,1.2576347999856807,1.2576347999856807,1.2481512999511324,1.2481512999511324,,1.2481512999511324,1.2481512999511324,0.03504549997160211,0.03504549997160211,,0.03504549997160211,0.03504549997160211,0.03504549997160211,0.03504549997160211,,0.03504549997160211,0.03504549997160211,,,,,,0.03504549997160211,0.03504549997160211,,0.03504549997160211,0.03504549997160211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0596284999628551,1.0596284999628551,,1.0596284999628551,1.0596284999628551,0.0003847000189125538,0.0003847000189125538,,0.0003847000189125538,0.0003847000189125538,0.1530925999977626,0.1530925999977626,,0.1530925999977626,0.1530925999977626,0.009483500034548342,0.009483500034548342,,0.009483500034548342,0.009483500034548342,51.0,51.0,,51.0,51.0,0.0773972999304533,0.0773972999304533,,0.0773972999304533,0.0773972999304533,0.02387139981146902,0.02387139981146902,,0.02387139981146902,0.02387139981146902,0.0018112485391670156,0.0018112485391670156,,0.0018112485391670156,0.0018112485391670156,1.3672851556912065,1.3672851556912065,,1.3672851556912065,1.3672851556912065,1,0,12.611537753638338,0.22166349653419853,0.056840141957231693
