M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version,output_group,output_dir
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,9.980893496055884e-08,,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,392.0,3.0,,,0.1868137483035599,1.1172232125509672e-06,,,5.0,1952.0,0.0005976230746409,1.166560241699219,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,35,3,2.0,250000,1000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.004904351441731,0.3000387482623917,0,,,ok,,0.0006387783333442,0.0019163350000326,0.0001777319999973,0.0003554639999947,,,[],,,,,,,,,,,,,,,,,1.1987174650000725,,0.018608383000128,0.0002973349999138,0.0089212709999628,0.0039840360000198,,1.221607219000134,,1e-07,384.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,8.512786886308139e-08,,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,456.0,3.0,,,0.1608619850226897,9.62020971765072e-07,,,5.0,2272.0,0.000595442946528,1.3528463745117187,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,35,3,2.0,250000,1000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0049039678726837,0.3000387604585483,0,,,ok,,0.0006520136666949,0.0019560410000849,0.000200804500082,0.0004016090001641,,,[],,,,,,,,,,,,,,,,,1.389631148000035,,0.0188587929999357,0.0002985179999086,0.0091048169999794,0.0040843220001534,,1.4128727810000328,,1e-07,448.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,11,12,4.764529912358882e-08,6250000.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,999999.9999978626,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,11.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,35,12,11.0,250000,1000000,3000,cufinufft,binned_c1,50.0,11.0,4.764529912358882e-08,pcg,converged,11.0,,True,0.1,0,0.8292947726832934,0.0049064991885326,0.3000387233421121,0,0.1,exact,ok,,0.0006422455000082,0.0077069460000984,0.0005001745454468,0.0055019199999151,24.837043976116725,600.0,,,0.00048021900011,4.560036365381331e-05,0.0005016040001919,4.206918180732993e-05,0.0004627609998806,0.0003135752727468,0.0034493280002152,0.0106288389999917,0.0087088170000697,-0.0106288389999917,0.0,0.0016851339998993,5.531227270694217e-05,0.0006084349997763,,,7.687599986638816e-05,0.0186750729999403,0.0119701099999929,0.0084760360000473,0.0326312649999636,0.0002348880000226,0.0513063379999039,0.0513832139997703,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,1024.0,,1024.0,0.0,"[17, 17]","[35, 35]",1225.0,topk,1024.0,,1024.0,80000.0,1225.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,5,6,3.216741425095921e-08,24010000.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,999999.9999978626,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,5.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_1024,35,6,5.0,250000,1000000,3000,cufinufft,binned_c1,50.0,5.0,3.216741425095921e-08,pcg,converged,5.0,,True,0.1,0,0.0,0.0049065181433067,0.3000387234278732,0,0.1,exact,ok,,0.0006907621667172,0.0041445730003033,0.0007076333999975,0.0035381669999878,0.0,0.0,,,0.0005132119999871,1.7448999960834045e-05,8.724499980417022e-05,4.172500007371127e-05,0.0002086250003685,0.0005480247999457,0.0027401239997288,0.0375974480000422,0.0337602560000505,-0.0375974480000422,0.0,0.0034006629998657,5.703459992218995e-05,0.0002851729996109,,,2.543899995544052e-05,0.0184406490000128,0.0389154879999296,0.0088613200000509,0.05037163399993,0.000436529000126,0.0688122829999429,0.0688377219998983,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,256.0,,256.0,0.0,"[9, 9]","[19, 19]",361.0,topk,256.0,,256.0,80000.0,361.0,cheap,30.0,0.01,,cupy,8.686905352477464e-15,1.202675673062823e-15,320.0,162.0,162.0,,162.0,64.0,361.0,864.0,370688.0,1508.992257379616,15089.92257379616,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,431,432,8.700276315376433e-08,0.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,64.0,0.0,64.0,64.0,0.0,0.0,2,1225,,,,,,,8.686905352477464e-15,1.202675673062823e-15,,,,,1e-05,boxeig,999999.9999978626,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,431.0,SE,0.1,1.5,1.0,,21904.0,3000,btab_boxeig_topk_256_q64,35,432,431.0,250000,1000000,3000,cufinufft,binned_c1,50.0,431.0,8.700276315376433e-08,pcg,converged,431.0,,True,0.1,0,139.9638253434136,0.0049065175589795,0.3000387246777349,0,0.1,boxeig,ok,,0.0006463868657359,0.2792391259979467,0.0004342063201882,0.1871429240011366,4566.586737143604,864.0,,15089.92257379616,0.000449645999879,4.634952900817272e-05,0.0199766470025224,4.03630069688002e-05,0.0173964560035528,0.0002460363921077,0.1060416849984449,0.1252600650000204,0.0,0.0,0.0009473050001815,0.0,5.873993039525771e-05,0.025316910000356,0.1243127599998388,,0.0257659999999759,0.0185598260000006,0.1261053960001845,0.0089352550000967,0.8692553549999502,0.0,0.8878151809999508,0.9135811809999268,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,cupy,8.372432927946187e-14,2.9027487597066e-15,640.0,290.0,290.0,,290.0,128.0,625.0,600.0,1282048.0,70.92554185810843,709.2554185810843,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,93,94,9.749672245183357e-08,0.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2,1225,,,,,,,8.372432927946187e-14,2.9027487597066e-15,,,,,1e-05,boxeig,999999.9999978626,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,93.0,SE,0.1,1.5,1.0,,38416.0,3000,btab_boxeig_topk_512_q128,35,94,93.0,250000,1000000,3000,cufinufft,binned_c1,50.0,93.0,9.749672245183357e-08,pcg,converged,93.0,,True,0.1,0,0.8292947726832934,0.004906474793504,0.300038724621376,0,0.1,boxeig,ok,,0.0007117243616874,0.0669020899986208,0.0004734371075203,0.0440296509993913,24.837043976116725,600.0,,709.2554185810843,0.0004816870000468,5.290629032774583e-05,0.0049202850004803,4.266221507135416e-05,0.0039675860016359,0.0002692483440749,0.0250400959989747,0.2334412379996138,0.0,0.0,0.0009560479998071,0.0,6.22265053768769e-05,0.0057870650000495,0.2324851899998066,,0.0501893629998448,0.0183533969998279,0.2343352259999847,0.0087139559998377,0.4110510940001859,0.0,0.4294044910000139,0.4795938539998587,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,768.0,,768.0,0.0,"[15, 15]","[31, 31]",961.0,topk,768.0,,768.0,80000.0,961.0,cheap,30.0,0.01,,cupy,2.417383352249612e-13,3.500735315028099e-15,640.0,290.0,290.0,,290.0,128.0,961.0,264.0,1970176.0,70.92674565565882,709.2674565565882,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,70,71,9.28133863154403e-08,0.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2,1225,,,,,,,2.417383352249612e-13,3.500735315028099e-15,,,,,1e-05,boxeig,999999.9999978626,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,70.0,SE,0.1,1.5,1.0,,59536.0,3000,btab_boxeig_topk_768_q128,35,71,70.0,250000,1000000,3000,cufinufft,binned_c1,50.0,70.0,9.28133863154403e-08,pcg,converged,70.0,,True,0.1,0,0.0012893341205206,0.0049062376174577,0.300038725348793,0,0.1,boxeig,ok,,0.0007434223239343,0.0527829849993395,0.0004854090285594,0.0339786319991617,0.0364148156401961,264.0,,709.2674565565882,0.0005034519999753,5.102265714153223e-05,0.0035715859999072,4.380445713455369e-05,0.0030663119994187,0.0002788657857016,0.0195206049991156,0.2351790990001063,0.0,0.0,0.0009440940000331,0.0,6.344794286568295e-05,0.0044413560005978,0.2342350050000732,,0.0512684929999522,0.0185001999998348,0.2361010360000364,0.0088737769999625,0.3740487210000083,0.0,0.3925489209998432,0.4438174139997954,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2587,2588,9.963364333353045e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,,,,,,,,,0.0,0.0,,,1e-05,,,True,,,,,,,,,,,False,2587.0,SE,0.1,1.5,1.0,,,80000,plain_cg,35,2588,,7500000,30000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0009846326989823,0.3000530742020463,0,,,ok,,0.0006308568875555,1.632657624993726,,,,,,,,,,,,,,,,,,,,,,,,0.3390057369999795,,0.1603337700000793,2.79646134099994,,3.135467669999798,,1e-07,,80000,v1,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,655,656,9.685463786029073e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,72.0,3.0,,,14771.804550638364,0.0029456601539551,,,5.0,352.0,0.0005992116277868,0.210922492980957,1e-05,,,True,[],,,,,,,,,,False,655.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q64,35,656,655.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010728612716962,0.3000533306126633,0,,,ok,,0.0006394765914609,0.4194966439984,0.0001529497221396,0.1001820680014589,,,[],,,,,,,,,,,,,,,,,0.2176476960000855,,0.1652580200000102,0.0002739889998792,0.153727764999985,0.9374060879999888,,1.3205857929999638,,1e-07,64.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,164,165,7.317599158362583e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,136.0,3.0,,,688.7604791320418,0.000137275127424,,,5.0,672.0,0.0005929295335497,0.3984486465454102,1e-05,,,True,[],,,,,,,,,,False,164.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q128,35,165,164.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010729452309932,0.3000533312553989,0,,,ok,,0.0006375308060521,0.1051925829985975,0.0001526306219552,0.0250314220006657,,,[],,,,,,,,,,,,,,,,,0.4085332120000657,,0.1619947350000075,0.0002994110000145,0.1534752139998545,0.2345561540000744,,0.8053835120001622,,1e-07,128.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,8,9,8.53172311093207e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,264.0,3.0,,,2.106978397441781,4.199361561816226e-07,,,5.0,1312.0,0.0005997190126558,0.7868313446044922,1e-05,,,True,[],,,,,,,,,,False,8.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q256,35,9,8.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010757764167302,0.300053345657756,0,,,ok,,0.0006437973333201,0.0057941759998811,0.0001579601249943,0.0012636809999548,,,[],,,,,,,,,,,,,,,,,0.8048506869999983,,0.1618286460000035,0.0002949330000774,0.1536430920000384,0.0125739529999009,,0.9795482189999802,,1e-07,256.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,3.802786714507238e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,328.0,3.0,,,0.2501490977827452,4.985653897619449e-08,,,5.0,1632.0,0.0005980015736,0.9759385681152344,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q320,35,3,2.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010737104721493,0.30005334320394,0,,,ok,,0.0006458186667259,0.0019374560001779,0.0001843274999373,0.0003686549998747,,,[],,,,,,,,,,,,,,,,,0.9974641389999306,,0.1618160550001448,0.0002969990000565,0.1538366279999081,0.003976730999966,,1.163553924000098,,1e-07,320.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,1.4500352301741881e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,392.0,3.0,,,0.2522441595078746,5.0274100052693175e-08,,,5.0,1952.0,0.0006004479986722,1.1720744934082032,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,35,3,2.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010707966385032,0.3000533184634369,0,,,ok,,0.0006440646667063,0.0019321940001191,0.000200603499934,0.000401206999868,,,[],,,,,,,,,,,,,,,,,1.1975277920000735,,0.1620705589998579,0.0003190659999745,0.1541164210000261,0.0040475989999322,,1.3639650159998382,,1e-07,384.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1,2,5.869068025843862e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,456.0,3.0,,,0.1940302996336695,3.867165335391025e-08,,,5.0,2272.0,0.0005999472712127,1.3630802001953126,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,35,2,1.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0010789909229338,0.300053305402626,0,,,ok,,0.0006532324999852,0.0013064649999705,0.0002303870001014,0.0002303870001014,,,[],,,,,,,,,,,,,,,,,1.3919844550000562,,0.1621244360001128,0.0003006349998031,0.1540648029999829,0.0025994270001774,,1.5570089530001496,,1e-07,448.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,36,37,8.604380432653688e-08,6250000.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,29999999.999935217,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,36.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,35,37,36.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,36.0,8.604380432653688e-08,pcg,converged,36.0,,True,0.1,0,24.87939158928688,0.0010710786880468,0.300053320188498,0,0.1,exact,ok,,0.0006419209188963,0.0237510739991648,0.0004518462222335,0.0162664640004095,745.1288808130148,600.0,,,0.0006266579998737,4.582530552473448e-05,0.0016497109988904,4.292586111078991e-05,0.0015453309999884,0.0002634162777705,0.0094829859997389,0.0103877010001269,0.0088295620000735,-0.0103877010001269,0.0,0.001335704999974,5.688877778690463e-05,0.0020479960003285,,,9.200400018016808e-05,0.1624790400001075,0.0118613790000381,0.1540885080000862,0.0749887389999912,0.0002224340000793,0.2374677790000987,0.2375597830002789,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,1024.0,,1024.0,0.0,"[17, 17]","[35, 35]",1225.0,topk,1024.0,,1024.0,80000.0,1225.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,3,4,6.713721594966036e-08,24010000.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,29999999.999935217,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,3.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_1024,35,4,3.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,3.0,6.713721594966036e-08,pcg,converged,3.0,,True,0.1,0,0.0,0.0010710988537777,0.3000533201983581,0,0.1,exact,ok,,0.0006909214999382,0.0027636859997528,0.0005888406667509,0.0017665220002527,0.0,0.0,,,0.0005413530000168,1.690899997205027e-05,5.072699991615082e-05,3.680533329012784e-05,0.0001104159998703,0.0004364406666657,0.0013093219999973,0.0385378979999586,0.0354317839999112,-0.0385378979999586,0.0,0.0026793060001182,5.594466665570508e-05,0.0001678339999671,,,2.8469999961089343e-05,0.1621310980001453,0.0398667829999794,0.1530731039999864,0.0467637760000343,0.0004268079999292,0.2088948740001797,0.2089233440001408,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,256.0,,256.0,0.0,"[9, 9]","[19, 19]",361.0,topk,256.0,,256.0,80000.0,361.0,cheap,30.0,0.01,,cupy,6.483649417502244e-15,1.152615389836826e-15,320.0,162.0,162.0,,162.0,64.0,361.0,864.0,370688.0,45128.52138065576,451285.2138065576,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,1171,1172,7.66622529122207e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,64.0,0.0,64.0,64.0,0.0,0.0,2,1225,,,,,,,6.483649417502244e-15,1.152615389836826e-15,,,,,1e-05,boxeig,29999999.999935217,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,1171.0,SE,0.1,1.5,1.0,,21904.0,3000,btab_boxeig_topk_256_q64,35,1172,1171.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,1171.0,7.66622529122207e-08,pcg,converged,1171.0,,True,0.1,0,4198.966259107189,0.0010715971510328,0.3000533198312953,0,0.1,boxeig,ok,,0.0006431868950502,0.7538150409989157,0.0004288524184448,0.5021861819989226,136999.51454168197,864.0,,451285.2138065576,0.0004606270001659,4.578118702321642e-05,0.0536097700041864,3.9223771990871017e-05,0.0459310370013099,0.0002439410384284,0.2856549559996892,0.1239434869999058,0.0,0.0,0.000980262999974,0.0,5.7838587533206085e-05,0.0677289860013843,0.1229632239999318,,0.0281635649998861,0.1617755580000448,0.1247951320001448,0.1594405330001791,2.1233555219998834,0.0,2.2851310799999283,2.3132946449998144,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
1225,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,cupy,2.4542794203664826e-13,3.032836893506717e-15,640.0,290.0,290.0,,290.0,128.0,625.0,600.0,1282048.0,2126.7810543543865,21267.810543543863,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,318,319,8.953011949400918e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2,1225,,,,,,,2.4542794203664826e-13,3.032836893506717e-15,,,,,1e-05,boxeig,29999999.999935217,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,318.0,SE,0.1,1.5,1.0,,38416.0,3000,btab_boxeig_topk_512_q128,35,319,318.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,318.0,8.953011949400918e-08,pcg,converged,318.0,,True,0.1,0,24.87939158928688,0.001071924257852,0.3000533229996729,0,0.1,boxeig,ok,,0.0006572187084655,0.2096527680005238,0.000435725091206,0.1385605790035242,745.1288808130148,600.0,,21267.810543543863,0.000487701999873,4.7044666671954816e-05,0.0149602040016816,4.003198427150474e-05,0.0127301709983385,0.0002475716194977,0.0787277750002886,0.2673230360001071,0.0,0.0,0.0009765170000264,0.0,5.809147798827211e-05,0.0184730900002705,0.2663465190000806,,0.0514674080000077,0.1783085150000261,0.2682326290000674,0.1541803869999967,0.8224674560001404,0.0,1.0007759710001665,1.0522433790001742,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_b
