run_id,timestamp,mode,precompute_method,N,eps,top_q,reg_lambda,cg_tol,wall_s_outer_s,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,eig_nystrom_kernel_s,surrogate_tag,time_precompute_NUFFT,time_precompute_binned,time_precompute,time_train,wall_s_total,repeat_idx,repeat_count,binned_theta_actual,binned_G,binned_num_occupied_bins
20260504_235627_gpu_v1_topq0_pcmc1_q0_N100000_20260421,2026-05-04T23:58:38.359483,gpu_v1_topq0,c1,100000,1e-05,0,0.1,1e-06,1.5746271000098204,0.010991826170535573,0.8887695306912065,ok,,520,6.371198824949493e-07,521,0.8967713999154512,0,,0.0,0.0,1.3607245000021067,0.00502119999146089,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.02275089999602642,0.18281510000815615,0.20556600000418257,1.5662905000062892,1.57131169999775,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v1_topq0_pcmc1_q0_N100000_20260422,2026-05-04T23:58:40.177783,gpu_v1_topq0,c1,100000,1e-05,0,0.1,1e-06,1.6125714000081643,0.01143117091693641,0.8887695306912065,ok,,522,7.155519010648273e-07,523,0.9119869999121875,0,,0.0,0.0,1.3952329000021564,0.007750100005068816,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.023906799993710592,0.18150259999674745,0.20540939999045804,1.6006422999926144,1.6083923999976832,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v1_topq0_pcmc1_q0_N100000_20260423,2026-05-04T23:58:41.920763,gpu_v1_topq0,c1,100000,1e-05,0,0.1,1e-06,1.5430018000042764,0.011594362317599107,0.8887695306912065,ok,,516,9.580642074009308e-07,517,0.8812970999424579,0,,0.0,0.0,1.331933299996308,0.007375200002570637,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.019041299994569272,0.18120490000001155,0.20024619999458082,1.5321794999908889,1.5395546999934595,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v1_topq0_pcmc1_q0_N100000_20260424,2026-05-04T23:58:43.710225,gpu_v1_topq0,c1,100000,1e-05,0,0.1,1e-06,1.5785754999960773,0.0121249286937094,0.8887695306912065,ok,,515,8.870344103158893e-07,516,0.8988230000250041,0,,0.0,0.0,1.3685512999945786,0.005275000003166497,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.022036300011677667,0.17915670000365935,0.20119300001533702,1.5697443000099156,1.575019300013082,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v1_topq0_pcmc1_q0_N100000_20260425,2026-05-04T23:58:45.493976,gpu_v1_topq0,c1,100000,1e-05,0,0.1,1e-06,1.5775066999922274,0.011533383244995855,0.8887695306912065,ok,,517,9.930127541305525e-07,518,0.8963244000187842,0,,0.0,0.0,1.3651375999907032,0.004864100003032945,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.026010899993707426,0.17790419999801088,0.2039150999917183,1.5690526999824215,1.5739167999854544,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v1_topq0_pcmc2_q0_N100000_20260421,2026-05-04T23:58:47.207088,gpu_v1_topq0,c2,100000,1e-05,0,0.1,1e-06,1.4966019999992568,0.0034846771235149373,0.8887695306912065,ok,,433,9.61160085479072e-07,434,0.7443136000802042,0,,0.0,0.0,1.1244781999994302,0.005881600009161048,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.01968979999946896,0.3420509999996284,0.36174079999909736,1.4862189999985276,1.4921006000076886,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v1_topq0_pcmc2_q0_N100000_20260422,2026-05-04T23:58:49.024983,gpu_v1_topq0,c2,100000,1e-05,0,0.1,1e-06,1.6027627000003122,0.0035670286315430217,0.8887695306912065,ok,,467,9.289498464389969e-07,468,0.8104412002285244,0,,0.0,0.0,1.2246442000032403,0.009506999995210208,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.01949130000139121,0.3456550000119023,0.3651463000132935,1.5897905000165338,1.599297500011744,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v1_topq0_pcmc2_q0_N100000_20260423,2026-05-04T23:58:50.803017,gpu_v1_topq0,c2,100000,1e-05,0,0.1,1e-06,1.559329700001399,0.003495522142772391,0.8887695306912065,ok,,441,9.319286425012168e-07,442,0.7659378001408186,0,,0.0,0.0,1.1560489000112284,0.009670399987953715,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.024102299998048693,0.36563879999448545,0.38974109999253415,1.5457900000037625,1.5554603999917163,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v1_topq0_pcmc2_q0_N100000_20260424,2026-05-04T23:58:52.632618,gpu_v1_topq0,c2,100000,1e-05,0,0.1,1e-06,1.598555500007933,0.0034894700681927095,0.8887695306912065,ok,,461,6.998811706454533e-07,462,0.8032078001851914,0,,0.0,0.0,1.2196833999914816,0.004916300007607788,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.023917899990919977,0.3466243000002578,0.37054219999117777,1.5902255999826593,1.5951418999902671,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v1_topq0_pcmc2_q0_N100000_20260425,2026-05-04T23:58:54.404097,gpu_v1_topq0,c2,100000,1e-05,0,0.1,1e-06,1.5620482999947853,0.003536203724429253,0.8887695306912065,ok,,444,9.656925251006296e-07,445,0.7759283001214499,0,,0.0,0.0,1.1748477999935858,0.004922000007354654,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.0248044000036316,0.35348260001046583,0.37828700001409743,1.5531348000076832,1.5580568000150379,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_pcmoriginal_q64_N100000_20260421,2026-05-04T23:58:56.409772,gpu_v3_topq,original,100000,1e-05,64,0.1,1e-06,1.7803386000014143,0.00259734964285774,2.726010898128152,ok,,140,7.623954993109792e-07,141,0.25162390002515167,140,0.15691630005312618,1.1664612000022316,0.0002556999970693141,0.5826643000036711,0.010073500001453795,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.019528000004356727,,0.019528000004356727,1.7689092000073288,1.7789827000087826,0,5,,,
20260504_235627_gpu_v3_topq_pcmoriginal_q64_N100000_20260422,2026-05-04T23:58:58.356776,gpu_v3_topq,original,100000,1e-05,64,0.1,1e-06,1.7506151999987196,0.0027001284301730022,2.726010898128152,ok,,138,9.5887997962912e-07,139,0.24348009990353603,138,0.15808300000207964,1.1450198999955319,0.00025769999774638563,0.5752382000064244,0.005443199988803826,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.02352779998909682,,0.02352779998909682,1.7440435999887995,1.7494867999776034,1,5,,,
20260504_235627_gpu_v3_topq_pcmoriginal_q64_N100000_20260423,2026-05-04T23:59:00.336117,gpu_v3_topq,original,100000,1e-05,64,0.1,1e-06,1.7759282999904826,0.00251887451305946,2.7257667556405067,ok,,135,9.725174375447096e-07,136,0.24739499992574565,135,0.15467800000624266,1.142333099996904,0.0003567000094335526,0.6042570999998134,0.005166999995708466,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.022518600002513267,,0.022518600002513267,1.769465500008664,1.7746325000043726,2,5,,,
20260504_235627_gpu_v3_topq_pcmoriginal_q64_N100000_20260424,2026-05-04T23:59:02.288292,gpu_v3_topq,original,100000,1e-05,64,0.1,1e-06,1.7508430000016233,0.0026133574505231736,2.7736106887459755,ok,,140,8.066195357991358e-07,141,0.25056380000023637,140,0.15327830004389398,1.1460867999994662,0.00025240000104531646,0.5764775999996345,0.005908100007218309,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.019783099996857345,,0.019783099996857345,1.7425998999970034,1.7485080000042217,3,5,,,
20260504_235627_gpu_v3_topq_pcmoriginal_q64_N100000_20260425,2026-05-04T23:59:04.229902,gpu_v3_topq,original,100000,1e-05,64,0.1,1e-06,1.7412154000048758,0.0025889152745198975,2.726010898128152,ok,,138,8.97577985890552e-07,139,0.24408660002518445,138,0.15552960002969485,1.1407718999980716,0.00034339999547228217,0.5694997999962652,0.009365400008391589,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.02004740000120364,,0.02004740000120364,1.7306624999910127,1.7400278999994043,4,5,,,
20260504_235627_gpu_v3_topq_pcmc0_q64_N100000_20260421,2026-05-04T23:59:06.490944,gpu_v3_topq,c0,100000,1e-05,64,0.1,1e-06,2.0587245000060648,0.03140473844764844,2.726010898128152,ok,,197,8.554441604764788e-07,198,0.35268450011790264,197,0.22338790002686437,1.15618629999517,0.0003276999923400581,0.8195498999994015,0.005236299999523908,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.018669400000362657,0.0551811000041198,0.07385050000448246,2.049914399991394,2.055150699990918,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_pcmc0_q64_N100000_20260422,2026-05-04T23:59:08.737264,gpu_v3_topq,c0,100000,1e-05,64,0.1,1e-06,2.048986900001182,0.029824849830216518,2.757260898128152,ok,,197,9.854818036649235e-07,198,0.34995339989836793,197,0.2205452000926016,1.1413305000023684,0.0002479999966453761,0.8145230999944033,0.008958400008850731,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.022562300000572577,0.057918300008168444,0.08048060000874102,2.036582200002158,2.045540600011009,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_pcmc0_q64_N100000_20260423,2026-05-04T23:59:11.000190,gpu_v3_topq,c0,100000,1e-05,64,0.1,1e-06,2.0686743999976898,0.033385423138174594,2.757260898128152,ok,,197,8.479995905995554e-07,198,0.352080900061992,197,0.22403960008523427,1.1469311000109883,0.0002586999908089638,0.8346874999988358,0.005001000012271106,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.01922440000635106,0.05710700000054203,0.07633140000689309,2.058208700007526,2.0632097000197973,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v3_topq_pcmc0_q64_N100000_20260424,2026-05-04T23:59:13.223683,gpu_v3_topq,c0,100000,1e-05,64,0.1,1e-06,2.0237193000066327,0.029957272246344435,2.631436923518777,ok,,193,9.69072715391244e-07,194,0.33759889999055304,193,0.21451680007157847,1.1428518000029726,0.00024569999368395656,0.7841213000065181,0.009124599993810989,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.02443170000333339,0.05931730000884272,0.08374900001217611,2.010967800015351,2.020092400009162,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_pcmc0_q64_N100000_20260425,2026-05-04T23:59:15.485283,gpu_v3_topq,c0,100000,1e-05,64,0.1,1e-06,2.0615426000003936,0.03445505952877289,2.631436923518777,ok,,197,7.55620458434946e-07,198,0.35424650010827463,197,0.22209649998694658,1.1416710000048624,0.00027919998683501035,0.8325008000101661,0.005169500000192784,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.019041199993807822,0.05919980000180658,0.0782409999956144,2.052691999997478,2.0578614999976708,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_pcmc1_q64_N100000_20260421,2026-05-04T23:59:17.790498,gpu_v3_topq,c1,100000,1e-05,64,0.1,1e-06,2.1053247999952873,0.01099172116158634,2.6314369197934866,ok,,176,8.409262027175934e-07,177,0.3095117000484606,176,0.2012736999167828,1.1489654000033624,0.0002457000082358718,0.7415034999867203,0.00543380000453908,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.023050099989632145,0.18190369999501854,0.2049537999846507,2.0956683999829693,2.1011021999875084,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_pcmc1_q64_N100000_20260422,2026-05-04T23:59:20.059485,gpu_v3_topq,c1,100000,1e-05,64,0.1,1e-06,2.0704793999902904,0.0114299830850757,2.654241180047393,ok,,176,9.006006795912497e-07,177,0.3034840000618715,176,0.19333840001490898,1.14521539999987,0.00027740000223275274,0.7118193000060273,0.005098599998746067,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.024654200009535998,0.17969319999974687,0.20434740000928286,2.061659500017413,2.066758100016159,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_pcmc1_q64_N100000_20260423,2026-05-04T23:59:22.388951,gpu_v3_topq,c1,100000,1e-05,64,0.1,1e-06,2.128479899998638,0.011594367710165802,2.631436923518777,ok,,176,8.834079963682052e-07,177,0.31809320011234377,176,0.1929841000965098,1.1453078000049572,0.00024729999131523073,0.7525422000035178,0.005141799992998131,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.02645710000069812,0.19461170000431594,0.22106880000501405,2.1191661000048043,2.1243078999978025,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v3_topq_pcmc1_q64_N100000_20260424,2026-05-04T23:59:24.657560,gpu_v3_topq,c1,100000,1e-05,64,0.1,1e-06,2.070491700011189,0.012124427992500046,2.662686923518777,ok,,176,8.875250650967078e-07,177,0.3062976999208331,176,0.19947890004550572,1.1436015000072075,0.00027150000096298754,0.715370999998413,0.007332900000619702,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.019302499989862554,0.18093289999524131,0.20023539998510387,2.0594793999916874,2.066812299992307,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_pcmc1_q64_N100000_20260425,2026-05-04T23:59:26.970488,gpu_v3_topq,c1,100000,1e-05,64,0.1,1e-06,2.112573699996574,0.01153322370923847,2.664891816675663,ok,,176,9.252346584095106e-07,177,0.3086807999643497,176,0.20167560002300888,1.1482336000044597,0.0003085000062128529,0.7410990999924252,0.009389200000441633,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.020174799996311776,0.1882480000058422,0.20842280000215396,2.0980640000052517,2.1074532000056934,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_pcmc2_q64_N100000_20260421,2026-05-04T23:59:29.310178,gpu_v3_topq,c2,100000,1e-05,64,0.1,1e-06,2.1413580999942496,0.0034845987921195767,2.6624427810311317,ok,,153,9.030430521511972e-07,154,0.26448529995104764,153,0.16842939995694906,1.1417261000024155,0.0002502999996067956,0.6174633000046015,0.009487100003752857,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.01939069999207277,0.3494788999960292,0.368869599988102,2.1283092999947257,2.1377963999984786,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_pcmc2_q64_N100000_20260422,2026-05-04T23:59:31.664614,gpu_v3_topq,c2,100000,1e-05,64,0.1,1e-06,2.151975599990692,0.0035678856489841453,2.6311927791684866,ok,,153,9.932984663579888e-07,154,0.27605080006469507,153,0.16749929999059532,1.1469109999889042,0.000259300009929575,0.6337378999887733,0.00510410001152195,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.020153599994955584,0.34212979998847004,0.3622833999834256,2.1431915999710327,2.1482956999825547,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_pcmc2_q64_N100000_20260423,2026-05-04T23:59:34.031282,gpu_v3_topq,c2,100000,1e-05,64,0.1,1e-06,2.1609787000052165,0.00349575133334363,2.631436923518777,ok,,156,9.19746714501559e-07,157,0.27376629995706026,156,0.17401430013705976,1.1459907999960706,0.0003180999920004979,0.6393018000089796,0.005077800000435673,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.024647800004458986,0.3422404999873834,0.36688829999184236,2.152498999988893,2.1575767999893287,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v3_topq_pcmc2_q64_N100000_20260424,2026-05-04T23:59:36.410793,gpu_v3_topq,c2,100000,1e-05,64,0.1,1e-06,2.171938500003307,0.0034896385377461876,2.631436923518777,ok,,153,9.703700672855158e-07,154,0.27031539991730824,153,0.17015179998998065,1.1533498999924632,0.000255000006291084,0.6339699999953154,0.005234199998085387,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.024300699995364994,0.35118289999081753,0.3754835999861825,2.1630584999802522,2.1682926999783376,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_pcmc2_q64_N100000_20260425,2026-05-04T23:59:38.796082,gpu_v3_topq,c2,100000,1e-05,64,0.1,1e-06,2.1715518000128213,0.0035363732975543555,2.662686923518777,ok,,155,8.470981955432667e-07,156,0.2735790999577148,155,0.17589820006105583,1.1425149999995483,0.0002525000018067658,0.6515979999967385,0.0052890999941155314,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.020310599997173995,0.3467866999999387,0.3670972999971127,2.1614627999952063,2.166751899989322,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q64_N100000_20260421,2026-05-04T23:59:39.685836,gpu_v3_topq_eigenpro_nystrom,original,100000,1e-05,64,0.1,1e-06,0.680359199992381,0.0025961759981454574,2.666539765894413,ok,,144,7.803481370062148e-07,145,0.25383360010164324,144,0.07520729997486342,0.15165700000943616,0.0003538000019034371,0.5006866999901831,0.005694000006769784,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.15151950001018122,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.020419000007677823,,0.020419000007677823,0.6731165000092005,0.6788105000159703,0,5,,,
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q64_N100000_20260422,2026-05-04T23:59:40.560076,gpu_v3_topq_eigenpro_nystrom,original,100000,1e-05,64,0.1,1e-06,0.6752005000016652,0.0026999003607633917,2.6503883358091116,ok,,141,9.763958105265554e-07,142,0.2528940000483999,141,0.07485109989647754,0.1491027000010945,0.00035260000731796026,0.49969419999979436,0.005016600000089966,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14895550000073854,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.01979209999262821,,0.01979209999262821,0.668941600000835,0.673958200000925,1,5,,,
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q64_N100000_20260423,2026-05-04T23:59:41.446840,gpu_v3_topq_eigenpro_nystrom,original,100000,1e-05,64,0.1,1e-06,0.6819775000039954,0.0025189144023187644,2.662686923518777,ok,,141,9.836716737518428e-07,142,0.24949459994968493,141,0.07673550001345575,0.14865550000104122,0.00034749999758787453,0.502264800001285,0.005942300005699508,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14851009999983944,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.02342789999966044,,0.02342789999966044,0.6746956999995746,0.6806380000052741,2,5,,,
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q64_N100000_20260424,2026-05-04T23:59:42.304956,gpu_v3_topq_eigenpro_nystrom,original,100000,1e-05,64,0.1,1e-06,0.6583519999985583,0.0026134451512644444,2.6314369197934866,ok,,138,9.905678245742706e-07,139,0.24275609997857828,138,0.07244560000253841,0.14265449999948032,0.0003694000042742118,0.4878065999946557,0.005255399999441579,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14252029999624938,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.01947650000511203,,0.01947650000511203,0.6503070000035223,0.6555624000029638,3,5,,,
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q64_N100000_20260425,2026-05-04T23:59:43.201675,gpu_v3_topq_eigenpro_nystrom,original,100000,1e-05,64,0.1,1e-06,0.6856436999951256,0.0025890982966673233,2.659574130550027,ok,,139,8.888076754401906e-07,140,0.246355500043137,139,0.08014749984431546,0.15031489999091718,0.00040520000038668513,0.5069268000079319,0.005431999990832992,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1501548000087496,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.02034760000242386,,0.02034760000242386,0.6779945000016596,0.6834264999924926,4,5,,,
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc0_q64_N100000_20260421,2026-05-04T23:59:44.373876,gpu_v3_topq_eigenpro_nystrom,c0,100000,1e-05,64,0.1,1e-06,0.972828700003447,0.03140468287041096,3.92399749904871,ok,,199,9.147907742148703e-07,200,0.3482006000704132,199,0.1253619000199251,0.15738940000301227,0.0003588999970816076,0.7254092000075616,0.005375799999455921,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.15725259999453556,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.02348129999882076,0.056794299991452135,0.0802755999902729,0.9634330999979284,0.9688088999973843,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc0_q64_N100000_20260422,2026-05-04T23:59:45.549773,gpu_v3_topq_eigenpro_nystrom,c0,100000,1e-05,64,0.1,1e-06,0.9715662999951746,0.029825146509109002,3.92741546779871,ok,,200,8.745387323378506e-07,201,0.349975000062841,200,0.1169018000800861,0.1515164000011282,0.00044499999785330147,0.7265279999992345,0.0049451000086264685,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.15134840000246186,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.024878800002625212,0.05958420000388287,0.08446300000650808,0.962952400004724,0.9678975000133505,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc0_q64_N100000_20260423,2026-05-04T23:59:46.682543,gpu_v3_topq_eigenpro_nystrom,c0,100000,1e-05,64,0.1,1e-06,0.9293630000029225,0.0333850522113088,3.947282411158085,ok,,200,8.908377150862904e-07,201,0.3487770999199711,200,0.10474139997677412,0.14353609998943284,0.0003608999977586791,0.6878372000064701,0.008997600001748651,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14339619998645503,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.023422999991453253,0.06173109999508597,0.08515409998653922,0.9168882999802008,0.9258858999819495,2,5,5.51651805632413,12321.0,12316.0
