dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,986.0,986.0,987.0,987.0,986.0,0.1850763999973423,0.6093086000037147,0.0004941999941365,2.862474900000961,0.0648169000050984,3.657354099996155,0.030654784993329,0.0310976967271089,9.69157982187651e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,570.0,570.0,571.0,571.0,570.0,0.1846095999935642,1.4007029000058535,0.0004687000036938,1.8828844999952707,0.0610876999999163,3.4686656999983825,0.0306548982288577,0.0310978374636049,9.75706301398071e-07,ok
synthetic_true_func_2d_n100000,100000,1e-05,plain_cg,cg_baseline,original/default,,403.0,403.0,404.0,404.0,,0.2855466999899363,,,1.007784499990521,0.0053378000011434,1.2933325999911176,0.0196751297519486,0.0025967334317768,9.907908388535129e-07,ok
synthetic_true_func_2d_n100000,100000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,183.0,183.0,184.0,184.0,183.0,0.0359939000045415,0.5867359999974724,0.0006504000048153,0.5348200000007637,0.0056484999950043,1.1582003000075929,0.0196773357188393,0.0028672909537384,9.937989450790436e-07,ok
synthetic_true_func_2d_n100000,100000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,106.0,106.0,107.0,107.0,106.0,0.0288631000003078,1.370299000001978,0.001293599998462,0.4041460000007646,0.0058790000039152,1.8046017000015129,0.0196773762577195,0.0028687221986296,9.40831896465057e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,789.0,789.0,790.0,790.0,,0.0941208000003825,,,1.8018212000024505,0.0215841000026557,1.8959426999936115,0.0199368577796264,0.0012503683325033,9.399677427893336e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,350.0,350.0,351.0,351.0,350.0,0.0697897000063676,0.6031875000044238,0.0004209999897284,1.0029699000006076,0.0216962000122293,1.6763681000011277,0.0199363591163483,0.0012667475028323,8.869241232509014e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,212.0,212.0,213.0,213.0,212.0,0.0691987000027438,1.4066594999894733,0.0004301000008126,0.6999361000052886,0.0209568999998737,2.1762243999983184,0.0199363007204252,0.001267816569062,7.922685075283326e-07,ok
synthetic_true_func_2d_n300000,300000,1e-05,plain_cg,cg_baseline,original/default,,607.0,607.0,608.0,608.0,,0.0364023000001907,,,1.363977500004694,0.008439700002782,1.400381200000993,0.0198714501453405,0.0018110474465949,9.862249103138496e-07,ok
synthetic_true_func_2d_n300000,300000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,264.0,264.0,265.0,265.0,264.0,0.0408950999990338,0.5994463999959407,0.0005284000071696,0.7970414000010351,0.013763499999186,1.4379113000031791,0.0198686110926386,0.0018759272651659,9.709076013301354e-07,ok
synthetic_true_func_2d_n300000,300000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,150.0,150.0,151.0,151.0,150.0,0.0427991000033216,1.4031549999926938,0.0005738000036217,0.5073238000040874,0.0090386999945621,1.9538517000037243,0.0198686766778272,0.0018769163485341,9.252022625223996e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,1041.0,1041.0,1042.0,1042.0,,0.2564547000074526,,,2.317150800008676,0.0616370999923674,2.5736063000076683,0.0199711534981522,0.0008818472532774,9.026745854283796e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,448.0,448.0,449.0,449.0,448.0,0.1876649999903747,0.6086310000100639,0.0004780999879585,1.2883075999998257,0.0612135000119451,2.0850816999882227,0.019971169983386,0.0008886836390865,9.7357077954723e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,244.0,244.0,245.0,245.0,244.0,0.1864395000011427,1.408493199996883,0.0004501999937929,0.7914675000065472,0.0635104999964824,2.386850399998366,0.0199713528476289,0.0008895160002434,9.645566326867668e-07,ok
