M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,2.4342161364572765e-13,2.7278608803598787e-15,640,290,290,,290,128,625,600,1282048,21267.049793249967,212670.49793249965,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,458,459,9.867364421600299e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,,,,,,,2.4342161364572765e-13,2.7278608803598787e-15,,,,,1e-05,boxeig,299999999.99935234,True,,nan,0,0,,nan,0,0,0,0,False,458.0,SE,0.1,1.5,1.0,,38416,3000,btab_boxeig_topk_512_q128,35,459,458,75000000,300000000,3000,cufinufft,binned_c1,50,458,9.867364421600299e-08,pcg,converged,458,,True,0.1,0,248.7941398093209,0.000564012807137062,0.3000178216889286,0,0.1,boxeig,ok,,0.0006581761808304301,0.3021028670011674,0.00044027834497915554,0.20164748200045324,7451.295978545698,600,,212670.49793249965,0.0005385459999160958,4.695996942670944e-05,0.021507665997432923,4.0391858081174414e-05,0.01849947100117788,0.0002511413100388564,0.11502271999779623,0.3120329359999232,0.0,0.0,0.060298794999880556,0.0,5.8348805676232826e-05,0.026723752999714634,0.25173414100004265,,0.0521412660000351,1.4944396490000145,0.31303562299990517,1.518375825000021,1.114562479999904,0.0,2.6090021289999186,2.6611433949999537,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.2464987851715713e-13,2.9899886920654624e-15,640,290,290,,290,128,961,264,1970176,21267.405757085817,212674.05757085816,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,352,353,7.175612707188147e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,,,,,,,2.2464987851715713e-13,2.9899886920654624e-15,,,,,1e-05,boxeig,299999999.99935234,True,,nan,0,0,,nan,0,0,0,0,False,352.0,SE,0.1,1.5,1.0,,59536,3000,btab_boxeig_topk_768_q128,35,353,352,75000000,300000000,3000,cufinufft,binned_c1,50,352,7.175612707188147e-08,pcg,converged,352,,True,0.1,0,0.3868140743360568,0.0005664174950809441,0.3000178193998478,0,0.1,boxeig,ok,,0.0006581571982950542,0.23232949099815414,0.00043874247443330785,0.15443735100052436,10.924850578839887,264,,212674.05757085816,0.000532007000174417,4.648264488596706e-05,0.016361890999860407,4.052065624516775e-05,0.014263270998299049,0.00024849608239014225,0.08747062100133007,0.28369848099987394,0.0,0.0,0.04758401300000514,0.0,5.924642044939012e-05,0.020854739998185323,0.2361144679998688,,0.05186159000004409,1.4940931900000578,0.28466226599994116,1.5157934389999355,0.8996255150000252,0.0,2.393718705000083,2.445580295000127,1e-07,,80000,v7_btab_boxeig
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,3232,3233,8.645840370998967e-08,,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,,,,,,,,,0,0,,,1e-05,,,True,,,,,,,,,,,False,3232.0,SE,0.1,1.5,1.0,,,80000,plain_cg,35,3233,,25000000,100000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0005714099490712833,0.3000305223273323,0,,,ok,,0.0006280851175379696,2.0305991850002556,,,,,,,,,,,,,,,,,,,,,,,,1.1832176230000186,,0.5176269650000904,3.4757199890000265,,4.658939218000114,,1e-07,,80000,v1
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,899,900,9.007924781609126e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,72,3,nan,,49260.709190991874,0.0029468838345641604,,,5,352,0.000628383994102478,0.22119116592407226,1e-05,,,True,[],,,,,,,,,,False,899.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q64,35,900,899,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006891317392836086,0.30003082161308764,0,,,ok,,0.0006502896133355939,0.5852606520020345,0.00015595944827518916,0.14020754399939506,,,[],,,,,,,,,,,,,,,,,0.2285294769999382,,0.509167798000135,0.0003156210000270221,0.5099761860001308,1.309928642999921,,2.0479415390000213,,1e-07,64,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,211,212,7.918572130073771e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,136,3,nan,,2295.584644022028,0.00013725565073005496,,,5,672,0.0006072579111371722,0.4080773162841797,1e-05,,,True,[],,,,,,,,,,False,211.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q128,35,212,211,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006914975608314024,0.300030828555615,0,,,ok,,0.000644647174522535,0.13666520099877744,0.00015622973933635817,0.03296447499997157,,,[],,,,,,,,,,,,,,,,,0.41827528499993605,,0.5079545930000222,0.0003166660001170385,0.5099482480000006,0.3064985609998985,,1.2330451049999738,,1e-07,128,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,8,9,8.961864307290002e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,264,3,nan,,6.844396528799453,4.092339300483141e-07,,,5,1312,0.0006083738629410907,0.798186508178711,1e-05,,,True,[],,,,,,,,,,False,8.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q256,35,9,8,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006876145833643098,0.3000308518016211,0,,,ok,,0.0006477987778149933,0.00583018900033494,0.00016174887500142177,0.0012939910000113741,,,[],,,,,,,,,,,,,,,,,0.8164366929997868,,0.5080490480002027,0.00030772800005252066,0.5106861860001572,0.012708169999996244,,1.3375016390000383,,1e-07,256,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1,2,9.115836131188887e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,328,3,nan,,0.572053168703473,3.420368259460778e-08,,,5,1632,0.0006104018734950646,0.9961758575439453,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q320,35,2,1,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006433366630752713,0.30003084834534033,0,,,ok,,0.0006492510000271068,0.0012985020000542136,0.00023402500005431648,0.00023402500005431648,,,[],,,,,,,,,,,,,,,,,1.018097846000046,,0.5080964119999862,0.0003016240000306425,0.5117930930000512,0.0026628880000316713,,1.5291587700000946,,1e-07,320,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1,2,8.810880585291966e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,392,3,nan,,0.2659342282499143,1.5900497421799025e-08,,,5,1952,0.0006027110834590724,1.1764920349121093,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q384,35,2,1,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006925909899925765,0.3000308162014391,0,,,ok,,0.0006533380000064426,0.0013066760000128852,0.00022775100001126702,0.00022775100001126702,,,[],,,,,,,,,,,,,,,,,1.202024731999927,,0.5080164979999608,0.00030971700016380055,0.5098648159998902,0.0025899679999383807,,1.7129409149999901,,1e-07,384,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,2.604455345322205e-08,,,nan,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,456,3,nan,,0.21243800485335973,1.2701899904695914e-08,,,5,2272,0.0006029079598440251,1.369806884765625,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q448,35,3,2,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.000687351958473457,0.3000308152652595,0,,,ok,,0.00064789000005779,0.0019436700001733698,0.00019264949992248148,0.00038529899984496296,,,[],,,,,,,,,,,,,,,,,1.3989809210002022,,0.5078119299998889,0.00030120599990368646,0.5098295190000499,0.004080507000026046,,1.9111745640000208,,1e-07,448,80000,v3
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_b,50,diag,0.001,50,auto,group_b,auto,55,56,8.039644767538232e-08,0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,inverse,99999999.99978425,True,,nan,0,50,diag,0.001,0,0,0,6250000,False,55.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_512,35,56,55,25000000,100000000,3000,cufinufft,binned_c1,50,55,8.039644767538232e-08,pcg,converged,55,,True,0.1,0,82.93137509464721,0.0006876480422505558,0.300030815090645,0,0.1,exact,ok,,0.000644476160707492,0.03609066499961955,0.00026293727274936496,0.014461550001215073,2483.765171134476,600,,,0.0006347149999328394,4.51026727205317e-05,0.0024806469996292435,4.212238182762204e-05,0.002316731000519212,7.342096362415099e-05,0.004038152999328304,0.013351585000009436,0.01058276499998101,0.0011274789999333734,0.0,0.001364854000030391,5.8600872712717815e-05,0.00322304799919948,,,0.00016450599991912895,0.5078043670000625,0.014872556000000259,0.5110088540000106,0.10088970500009964,0.0002764870000646624,0.6086940720001621,0.6088585780000813,1e-07,,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,6.057362384245527e-09,0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,inverse,99999999.99978425,True,,nan,0,50,diag,0.001,0,0,0,24010000,False,3.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_1024,35,4,3,25000000,100000000,3000,cufinufft,binned_c1,50,3,6.057362384245527e-09,pcg,converged,3,,True,0.1,0,0.0,0.0006876167030982438,0.3000308149421985,0,0.1,exact,ok,,0.0007093284999086791,0.0028373139996347163,0.000253545666661618,0.0007606369999848539,0.0,0,,,0.0005295840001053875,1.712600002671631e-05,5.137800008014892e-05,3.526399996189866e-05,0.00010579199988569599,9.960566671907145e-05,0.00029881700015721435,0.04482403799988788,0.03864887600002476,0.003052387000025192,0.0,0.0026808499999333435,5.569999992379356e-05,0.00016709999977138068,,,4.643100010071066e-05,0.5082474769999408,0.04616875000010623,0.5106163759999163,0.05222253300007651,0.000441924999904586,0.5604700100000173,0.560516441000118,1e-07,,80000,v6_btab
