N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,5329.0,128.0,148,0.5225548419999768,0.626442842000074,0.0005593070869972,1.0028850653571684,2.3773581500989946
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,102,0.5681558250000762,0.672423765000076,0.000560002639567,1.004132250133904,2.214792328168063
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,84,0.6985419929999352,0.8019286349999675,0.000559790516005,1.003751894588112,1.857121607834983
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,10609.0,128.0,160,0.5333279380000704,0.6378035999999838,0.0005663821902684,1.015571325859678,2.3350119002151923
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,106,0.6258426120000422,0.7301347400000395,0.0005656528492649,1.0142635555542991,2.0397317295160784
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,76,0.6913001740000482,0.7957607600000074,0.0005643863350752,1.0119925881458003,1.8715160018697565
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,21025.0,128.0,193,0.6820821430000024,0.7868822699999782,0.0005496720049087,0.985608545615706,1.8926325484498385
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,125,0.7822096589999319,0.8862293379999073,0.0005498982445865,0.9860142125549092,1.680466818398432
10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,89,1.9069896359999348,2.011725535999972,0.000549609836783,0.985497072891231,0.7402992949829879
30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,282,0.458762264000029,0.6576042290000714,0.0003473418444303,1.0265245797720928,2.9046598649530786
30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,253,0.5389910950000285,0.7381799789999377,0.0003488382037796,1.0309468792354572,2.587602841230786
30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,146,1.0243045299999949,1.2226302850000366,0.0003490940408596,1.0317029731390521,1.5623010769767278
30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,77,4.92383138799994,5.122184385999958,0.0003470029419582,1.0255229966823074,0.3729105528142806
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_1024_q64,1024.0,1369.0,64.0,369,0.7985675329999822,0.996927999000036,0.0003480359743606,1.028575992368744,1.916002572819556
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_1024_q128,1024.0,1369.0,128.0,256,1.3096135140000342,1.508092439000052,0.0003471937507509,1.0260869077655357,1.266577937534408
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q64,2048.0,2601.0,64.0,294,0.681423380999945,0.8802687529999957,0.0003548627805324,1.0487517484691546,2.169924360588919
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q128,2048.0,2601.0,128.0,169,0.5460478510000257,0.7445512379999855,0.0003531334826225,1.0436410287596638,2.5654602578203733
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,141,0.6188388090000672,0.8172450170000047,0.0003498926713375,1.0340632237937468,2.337263086670995
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,5329.0,128.0,136,0.5001711080000177,0.6986636579999868,0.0003498618234408,1.033972056764192,2.7339573042454672
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,101,0.5685672369999111,0.7671783060000053,0.0003485211713592,1.030009930297851,2.4897948704507655
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,92,1.7175301700000318,1.9173105439999745,0.0003479208909133,1.0282358778985967,0.9962479041162287
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,10609.0,128.0,183,0.6090332369999487,0.8078417309999395,0.0003541450102108,1.0466304697071276,2.3644688528724496
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,122,0.6425050000000283,0.8405054439999731,0.0003538040883201,1.0456229184828865,2.2725808912190484
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,90,0.7213528340000721,0.9221662960000004,0.000354386149352,1.047343125724697,2.0713363948403507
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,21025.0,128.0,183,0.82894364699996,1.026929498999948,0.0003410927217911,1.0080560937718799,1.8600270153501721
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,116,0.7577626610000152,0.9566175339999744,0.0003396813302488,1.003884905839629,1.9967401214286877
30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,75,2.1864500440000256,2.3860390799999323,0.0003402529606663,1.0055742867291433,0.8005386948649538
1000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,8,0.0384397450000051,0.056851282000025,0.0004202238487005,1.1066874328187724,9.478432201401455
1000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,4,0.1173611659999096,0.1360523419998571,0.0004200820168874,1.106313909313105,3.9606890559852164
1000000,SE,0.1,Active inverse,btab_auto_topk_2048,2048.0,1225.0,,4,0.1182466800000838,0.1366783729999952,0.0004200820168874,1.106313909313105,3.9425478235683333
1000000,SE,0.1,Active inverse,btab_auto_topk_4096,4096.0,1225.0,,4,0.1168896209999275,0.1352983890001269,0.0004200820168873,1.1063139093128416,3.9827600755799577
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q64,1024.0,1225.0,64.0,114,0.3269149489999563,0.3451848039999277,0.0004193931289867,1.104499677244451,1.561079791913739
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q128,1024.0,1225.0,128.0,29,0.2971389310000631,0.3155718800001068,0.000419942828321,1.105947346973287,1.7075698316333177
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q64,2048.0,1225.0,64.0,115,0.3295246909999605,0.3479079139999612,0.0004198250958329,1.1056372906416017,1.5488610644253755
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q128,2048.0,1225.0,128.0,29,0.2914091259999622,0.3095840759999646,0.0004199552331255,1.105980015850337,1.740596703042483
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,1225.0,192.0,4,0.3668285869998726,0.3852359610000349,0.0004726556413238,1.2447700432079838,1.3987817248451089
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,1225.0,128.0,30,0.2926583019998361,0.3109032979998574,0.0004201589970609,1.1065166417159709,1.7332110192032735
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,1225.0,192.0,4,0.3647571980000066,0.3833295340000404,0.0004726556423235,1.2447700458407602,1.4057383379177224
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,1225.0,256.0,1,0.4711213780001344,0.4895538230000511,0.0004355458241592,1.1470388734581782,1.1007186476407838
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,1225.0,128.0,30,0.295219065000083,0.3138654090000727,0.000420158256786,1.1065146921528244,1.7168538059568936
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,1225.0,192.0,4,0.3628890130000854,0.3813632199999119,0.0004726556437849,1.2447700496894543,1.4129863440950503
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,1225.0,256.0,1,0.4719009890000052,0.4901975509999374,0.0004355458259709,1.1470388782294105,1.0992731826195123
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,1225.0,128.0,30,0.2944861850000961,0.3128685810002025,0.0004201640606113,1.106529976912463,1.7223238596771822
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,1225.0,192.0,4,0.3657341919999908,0.3841184420000445,0.0004726556427463,1.2447700469542322,1.4028512122308603
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,1225.0,256.0,1,0.4705155010001363,0.4890946079999594,0.0004355458303592,1.1470388897862902,1.1017521215446247
3000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,11,0.0431031209999446,0.0706846909999967,0.0003463828015981,1.4541427050707203,8.430008868539721
3000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,4,0.1165946720000192,0.1440031130000534,0.0003458527118428,1.451917345880986,4.137914518554478
3000000,SE,0.1,Active inverse,btab_auto_topk_2048,2048.0,1225.0,,4,0.1169636550000632,0.1442129590000149,0.0003458527118478,1.4519173459019763,4.131893389691147
3000000,SE,0.1,Active inverse,btab_auto_topk_4096,4096.0,1225.0,,4,0.1168507940000154,0.1442907719999766,0.0003458527118466,1.4519173458969388,4.129665145876817
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q64,1024.0,1225.0,64.0,114,0.3287564540000858,0.3561825220000401,0.0003541918149087,1.4869255675194875,1.6729416386127307
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q128,1024.0,1225.0,128.0,30,0.2967829839999467,0.3243270780000102,0.0003523652927616,1.4792576814593206,1.8372581644260466
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q64,2048.0,1225.0,64.0,114,0.3282104630000049,0.3556857570001739,0.0003541960973873,1.486943545707166,1.6752781360308187
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q128,2048.0,1225.0,128.0,30,0.3352000980000866,0.3629460200002086,0.0003523711311724,1.4792821915748198,1.641766376166956
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,1225.0,192.0,4,0.3642279650000546,0.3918565690000832,0.0004323676369462,1.8151139209950633,1.5206394868420223
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,1225.0,128.0,30,0.2952039709998644,0.3226577799998722,0.0003523710933688,1.479282032872283,1.8467633788349935
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,1225.0,192.0,4,0.3670452040000782,0.3945143240000561,0.0004323676385817,1.815113927861023,1.5103952778147474
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,1225.0,256.0,1,0.4928378390000034,0.5208502620000672,0.0003653856793622,1.533918305789137,1.144038153521914
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,1225.0,128.0,30,0.2949196779998146,0.3223186359998635,0.0003523639123432,1.4792518863524706,1.8487065451599094
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,1225.0,192.0,4,0.3699612380000872,0.3972249340001781,0.0004323676375602,1.8151139235726843,1.5000885417723924
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,1225.0,256.0,1,0.4990174530000786,0.526981061000015,0.0003653856843334,1.533918326658632,1.1307286278357263
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,1225.0,128.0,30,0.766469971999868,0.7946690849998959,0.0003523747381477,1.4792973339456177,0.7498373640646158
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,1225.0,192.0,4,0.4000271789998351,0.4274999929998557,0.000432367637289,1.815113922434165,1.3938539924143651
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,1225.0,256.0,1,0.8893030829999589,0.9167932109999128,0.0003653856867776,1.5339183369195792,0.6499530808589492
10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,18,0.0532357130000491,0.1149322990000882,0.0003547012992429,1.9824988075233845,6.6158995740568445
10000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.1175589040000204,0.1770355690000542,0.0003545022328018,1.9813861840767237,4.295072184052599
10000000,SE,0.1,Active inverse,btab_auto_topk_2048,2048.0,1225.0,,3,0.1156020249999301,0.175399169000002,0.0003545022327944,1.9813861840353637,4.335143389419643
10000000,SE,0.1,Active inverse,btab_auto_topk_4096,4096.0,1225.0,,3,0.1151996610000196,0.1745215070000085,0.0003545022328051,1.981386184095168,4.356944660121576
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q64,1024.0,1225.0,64.0,147,0.3810302509999701,0.4402383589999772,0.0003532439765086,1.9743535298232653,1.7272019406198467
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q128,1024.0,1225.0,128.0,32,0.2965765090000332,0.3558802439999908,0.0003519084455965,1.9668889717675146,2.1366191600118074
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q64,2048.0,1225.0,64.0,147,0.379886756000019,0.4389868160000105,0.000353249796677,1.9743860599463217,1.7321261602536127
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q128,2048.0,1225.0,128.0,32,0.3014959559999397,0.362308359999929,0.0003519080150665,1.9668865654464398,2.098711020635037
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,1225.0,192.0,4,0.3661596349999172,0.4256195030000071,0.0004447120419213,2.4855874356313463,1.7865265633751861
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,1225.0,128.0,32,0.9655588139999054,1.0257412029999389,0.0003519084614117,1.966889060161933,0.7412986294946589
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,1225.0,192.0,4,0.994675237000024,1.054457522000007,0.0004447120458998,2.4855874578680046,0.7211106489693687
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,1225.0,256.0,1,0.4742632640000011,0.5337497100000519,0.0003606823149801,2.0159279395623333,1.424601332336056
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,1225.0,128.0,32,0.2986848009999221,0.3578835209999624,0.000351907635019,1.9668844412824822,2.1246592910326747
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,1225.0,192.0,4,0.4085938039999064,0.4680650139999898,0.0004447120433631,2.485587443689864,1.6245190844365778
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,1225.0,256.0,1,0.4705034510000132,0.5302497990001029,0.0003606823209652,2.015927973014293,1.4340044059119197
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,1225.0,128.0,32,0.3054483920000166,0.364697744999944,0.000351907951691,1.966886211227683,2.0849609256568726
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,1225.0,192.0,4,0.365804723999986,0.4252405649999673,0.0004447120444607,2.4855874498245774,1.788118562960041
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,1225.0,256.0,1,0.4720081240000127,0.53112709800007,0.0003606823179708,2.0159279562779733,1.4316357626323883
30000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,25,1.3533293360000016,1.502369756000007,0.0003388402323866,2.2851685253772724,3.6808559956127684
30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.1322925729999724,0.2818514800000002,0.0003383419069552,2.2818077745502245,19.620286272755827
30000000,SE,0.1,Active inverse,btab_auto_topk_2048,2048.0,1225.0,,3,0.1185614610000129,0.2681103789999497,0.0003383419069394,2.2818077744436684,20.625858441686642
30000000,SE,0.1,Active inverse,btab_auto_topk_4096,4096.0,1225.0,,3,0.1151420510000207,0.2641991169999755,0.0003383419069434,2.2818077744706446,20.93120819930837
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q64,1024.0,1225.0,64.0,143,1.556891053999948,1.7053999349999458,0.0003222915793875,2.173562944468017,3.2426450889949714
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_1024_q128,1024.0,1225.0,128.0,32,0.307003338999948,0.4556988639999417,0.0003223414694916,2.1738994077469322,12.135221658135679
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q64,2048.0,1225.0,64.0,143,0.3752578090000042,0.5241013989999601,0.0003222539844282,2.1733094007341456,10.551406148794385
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q128,2048.0,1225.0,128.0,32,0.2992449800000258,0.4476082999999562,0.0003223417709848,2.173901441043765,12.354566981891217
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,1225.0,192.0,4,1.4001241549999577,1.5487181500000131,0.0004156793081809,2.8033780552416987,3.5706992418212904
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q128,4096.0,1225.0,128.0,32,0.2961496230000193,0.4475713179999729,0.0003223415452036,2.1738999183553633,12.355587817180574
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,1225.0,192.0,4,0.3615013889999545,0.510819817999959,0.0004156793120602,2.8033780814040417,10.825748197577491
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,1225.0,256.0,1,0.4707011469999997,0.6190083770000001,0.0003280327172273,2.212281686333342,8.933654098189882
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q128,8192.0,1225.0,128.0,32,0.2956836229999453,0.4443507839999938,0.0003223412533138,2.1738979498247106,12.445137767552573
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,1225.0,192.0,4,0.3649418680000735,0.5143555880000577,0.0004156793100929,2.8033780681363965,10.75133011678158
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,1225.0,256.0,1,0.4759816949999731,0.6250861149999309,0.0003280327104158,2.212281640395983,8.846791812037816
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q128,16384.0,1225.0,128.0,32,0.3051381320000246,0.4565614829999731,0.0003223412151682,2.173897692567407,12.11229359004041
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,1225.0,192.0,4,1.297889052999949,1.446679257000028,0.0004156793162715,2.8033781098054216,3.822552025434765
