dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,eigenpro_pcg_q90,EigenPro-PCG,1681,41,,90.0,,,,219,0.3005443750002996,0.6543076880002445,0.0002903394558526,0.0200068462084915,2.492081849112023,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,eigenpro_pcg_q180,EigenPro-PCG,1681,41,,180.0,,,,29,0.0422506499999144,0.6640291049998268,0.0002931846098156,0.0200068960384566,2.4555976548652745,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_64,Active inverse,1681,41,64.0,,64.0,81.0,,1084,1.739385201999994,1.7987556950001815,0.0002890817386196,0.0200068536564466,0.9065090481893915,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_128,Active inverse,1681,41,128.0,,128.0,169.0,,605,0.9882361640002272,1.047795219999898,0.0002894279456791,0.0200068588670022,1.5562089632361755,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_256,Active inverse,1681,41,256.0,,256.0,361.0,,218,0.3713988660001632,0.4305361169999742,0.000289535716411,0.0200068629100988,3.7873438455337762,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_512,Active inverse,1681,41,512.0,,512.0,625.0,,37,0.0839034029995673,0.1433687429998826,0.0002895755452365,0.0200068622063332,11.373387803234051,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_1024,Active inverse,1681,41,1024.0,,1024.0,1369.0,,4,0.0800943899998856,0.1395656069998949,0.0002896737476527,0.0200068624117947,11.683310437657394,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_64_q16,Box-EigenPro,1681,41,64.0,16.0,64.0,81.0,16.0,1824,3.045511145000092,3.1050439319997167,0.0002860346349032,0.0200067979685963,0.5251417850148508,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_64_q32,Box-EigenPro,1681,41,64.0,32.0,64.0,81.0,32.0,1316,2.2123713030000545,2.2721267710003303,0.0002887972734983,0.0200068482384664,0.7176484753454035,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q16,Box-EigenPro,1681,41,128.0,16.0,128.0,169.0,16.0,1745,2.9043119769999066,2.963835284000197,0.0002913322126209,0.020006889992585,0.5501615834733931,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q32,Box-EigenPro,1681,41,128.0,32.0,128.0,169.0,32.0,1187,2.004848956999922,2.0641355039997507,0.0002901933695907,0.020006886754105,0.7899618556244062,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q64,Box-EigenPro,1681,41,128.0,64.0,128.0,169.0,64.0,684,1.2571823520002,1.3167430900002728,0.0002899039005255,0.0200068721400799,1.2383496259695763,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q32,Box-EigenPro,1681,41,256.0,32.0,256.0,361.0,32.0,1501,2.547673265999947,2.6073656139997183,0.0002883530418247,0.0200068401119973,0.6253777008658664,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q64,Box-EigenPro,1681,41,256.0,64.0,256.0,361.0,64.0,662,1.2233022759996857,1.2821792239997194,0.0002888300527975,0.0200068447795082,1.2717319720041094,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q128,Box-EigenPro,1681,41,256.0,128.0,256.0,361.0,128.0,256,0.6712839970000459,0.7305190130000483,0.0002891903680455,0.0200068504573362,2.2320956525189772,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q64,Box-EigenPro,1681,41,512.0,64.0,512.0,625.0,64.0,587,1.0976745600000868,1.157311332000063,0.0002884011654965,0.0200068633940646,1.408945257782867,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q128,Box-EigenPro,1681,41,512.0,128.0,512.0,625.0,128.0,174,0.5385571479996543,0.5982558789996801,0.0002888420730802,0.0200068508688628,2.7255700616370104,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1681,41,512.0,256.0,512.0,625.0,256.0,39,0.5396731420000833,0.5993699770001513,0.0002895946033874,0.0200068615094303,2.7205038216311097,ok,btab_group_b_se_20260628_180907
