M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,epsilon_T,error_message,error_type,eta_eig,eta_eig_sq,eta_inv,eta_inv_sq,eta_inv_status,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,7.424173038898506e-14,2.114010316544556e-15,960,418,418,,418,192,625,35096,1923072,32.74677486809714,327.4677486809714,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,104,105,9.085844704197466e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,7.424173038898506e-14,2.114010316544556e-15,,,,,1e-05,3.004412446749191,,,1.7444802028362885,3.043211178087738,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,104.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q192,189,105,104,1000,300000,cufinufft,binned_c1,50,104,9.085844704197466e-07,pcg,converged,104,,True,0.1,0,394.05117655616414,0.0018754180769833626,0.01986856659423064,0,0.1,boxeig,ok,,0.0015164933325390198,0.15923179991659708,0.0006110730775197645,0.06355160006205551,138865.4521767447,35096,,327.4677486809714,0.002228899989859201,6.335961482433889e-05,0.006589399941731244,6.273461622186005e-05,0.006524400087073445,0.000354328845787677,0.036850199961918406,0.512794300011592,0.0,0.0,0.0013013999996474013,0.0,9.24759613273916e-05,0.009617499978048727,0.5114929000119446,,0.27779419999569654,0.036375600000610575,0.515522300003795,0.009283800012781285,0.838442499996745,0.0,0.8748180999973556,1.1526122999930521,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,6.669958505218616e-12,3.710750499982482e-15,1280,546,546,,546,256,625,35096,2564096,0.5588076442937769,5.588076442937769,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,112,113,9.992349163827792e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,6.669958505218616e-12,3.710750499982482e-15,,,,,1e-05,3.004412446749191,,,1.8157016486563429,3.2967724769333615,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,112.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q256,189,113,112,1000,300000,cufinufft,binned_c1,50,112,9.992349163827792e-07,pcg,converged,112,,True,0.1,0,394.05117655616414,0.0018753561014747506,0.01986860653337804,0,0.1,boxeig,ok,,0.0015120716806474364,0.17086409991316032,0.0006164616075433774,0.06904370004485827,138865.4521767447,35096,,5.588076442937769,0.0022332999942591414,6.906428474654344e-05,0.007735199891612865,6.606428516014213e-05,0.007399199937935919,0.00034958571450260933,0.039153600024292246,0.6964701999968383,0.0,0.0,0.0012819999974453822,0.0,9.286785643780604e-05,0.010401199921034276,0.695188199999393,,0.31560250000620726,0.0372477000055369,0.69929509999929,0.008943799999542534,1.045619099997566,0.0,1.082866800003103,1.3984693000093102,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,4.039863361407049e-15,1.110636656362986e-15,320,162,162,,162,64,1369,34352,1402880,757.1625003225248,7571.625003225247,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,227,228,9.431853566195128e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.039863361407049e-15,1.110636656362986e-15,,,,,1e-05,2.883063160976817,,,0.6572373393857635,0.4319609202828772,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,227.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q64,189,228,227,1000,300000,cufinufft,binned_c1,50,227,9.431853566195128e-07,pcg,converged,227,,True,0.1,0,72.04464791750979,0.001872359932238566,0.01986841680770524,0,0.1,boxeig,ok,,0.001509792982751765,0.3442328000674024,0.0005806894269812902,0.13181649992475286,47772.45991525851,34352,,7571.625003225247,0.002281499997479841,6.551453730887385e-05,0.014871799969114363,6.309515466587413e-05,0.014322600109153427,0.0003228189427783048,0.07327990001067519,0.1758661000203574,0.0,0.0,0.0014707000082125887,0.0,9.079603497544099e-05,0.020610699939425103,0.17439540001214482,,0.20376210000540596,0.03780029999325052,0.17858750000596046,0.008897399995476007,0.8708474000013666,0.0,0.9086476999946171,1.112409800000023,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,1.3627906744230826e-14,2.1437584686921927e-15,640,290,290,,290,128,1369,34352,2805760,207.65372121896286,2076.5372121896285,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,120,121,9.689369543271321e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.3627906744230826e-14,2.1437584686921927e-15,,,,,1e-05,2.8830631609768167,,,0.8615909308322613,0.7423389320924026,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,120.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,121,120,1000,300000,cufinufft,binned_c1,50,120,9.689369543271321e-07,pcg,converged,120,,True,0.1,0,72.04464791750979,0.0018754473392963847,0.019868441704663255,0,0.1,boxeig,ok,,0.0015004570245952537,0.1815552999760257,0.0005867983345524408,0.0704158001462929,47772.45991525851,34352,,2076.5372121896285,0.002257500003906898,6.586916691351993e-05,0.00790430002962239,6.246000048122368e-05,0.0074952000577468425,0.00032859666704704673,0.03943160004564561,0.35929789999499917,0.0,0.0,0.001291199994739145,0.0,9.291083382170958e-05,0.01114930005860515,0.35800670000026,,0.2438397000078112,0.037604800003464334,0.36227270000381395,0.008528400008799508,0.7277475000009872,0.0,0.7653523000044515,1.0091920000122627,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,3.375638593674065e-14,2.1371607435157875e-15,960,418,418,,418,192,1369,34352,4208640,88.88565660316758,888.8565660316757,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,85,86,9.259578818163569e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,3.375638593674065e-14,2.1371607435157875e-15,,,,,1e-05,2.8830631609768167,,,1.035468009957527,1.0721939996454015,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,85.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q192,189,86,85,1000,300000,cufinufft,binned_c1,50,85,9.259578818163569e-07,pcg,converged,85,,True,0.1,0,72.04464791750979,0.0018757658916364855,0.019868509051883337,0,0.1,boxeig,ok,,0.001491201162131146,0.12824329994327854,0.00056638470491367,0.04814269991766196,47772.45991525851,34352,,888.8565660316757,0.002222799987066537,6.692235234796124e-05,0.005688399949576706,5.735882458633141e-05,0.0048755000898381695,0.0003189658821450875,0.027112099982332438,0.5441790000040783,0.0,0.0,0.0012162000057287514,0.0,8.7544705842019e-05,0.007441299996571615,0.5429627999983495,,0.2769354000047315,0.03643590000865515,0.5468968000059249,0.008472100002109073,0.8002754999906756,0.0,0.8367113999993308,1.1136468000040622,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,3.354315705612018e-14,3.5338899346556018e-15,1280,546,546,,546,256,1369,34352,5611520,44.78817900020141,447.8817900020141,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,68,69,8.559040080159995e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,3.354315705612018e-14,3.5338899346556018e-15,,,,,1e-05,2.8830631609768167,,,1.200096014665337,1.4402304444156249,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,68.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q256,189,69,68,1000,300000,cufinufft,binned_c1,50,68,8.559040080159995e-07,pcg,converged,68,,True,0.1,0,72.04464791750979,0.0018770837888329264,0.01986856504777308,0,0.1,boxeig,ok,,0.0015260159414248083,0.10529509995831177,0.000596632353228736,0.04057100001955405,47772.45991525851,34352,,447.8817900020141,0.0022309000050881878,6.74117635593147e-05,0.004583999922033399,6.05470578353989e-05,0.004117199932807125,0.00033592205984271406,0.022842700069304556,0.7292987999826437,0.0,0.0,0.0012809999898308888,0.0,9.487205876640099e-05,0.006451299996115267,0.7280177999928128,,0.3218756999995094,0.035926099997595884,0.7320564999972703,0.00854149999213405,0.9436290000012377,0.0,0.9795550999988336,1.301430799998343,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,4.284898676394929e-15,1.1438783939488873e-15,320,162,162,,162,64,2601,33120,2664448,757.341063874981,7573.4106387498105,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,242,243,9.641252266365313e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.284898676394929e-15,1.1438783939488873e-15,,,,,1e-05,2.614080814673302,,,0.4814882686571279,0.23183095285443855,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,242.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q64,189,243,242,1000,300000,cufinufft,binned_c1,50,242,9.641252266365313e-07,pcg,converged,242,,True,0.1,0,16.364096638967,0.0018760891222471781,0.01986866723009885,0,0.1,boxeig,ok,,0.0015169707813310733,0.3686238998634508,0.0006104206612472199,0.14772180002182722,18906.06538502218,33120,,7573.4106387498105,0.002297099999850616,6.717768575214928e-05,0.016256999952020124,6.126900847418203e-05,0.014827100050752051,0.00034751735525667546,0.08409919997211546,0.17257830000016838,0.0,0.0,0.00128680000489112,0.0,9.38665284630881e-05,0.02271569988806732,0.17129149999527726,,0.2153357000061078,0.03607450000708923,0.17536320000363048,0.008544099997379817,0.9286909999937052,0.0,0.9647655000007944,1.1801012000069022,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,9.007179866739093e-15,1.3665044375800862e-15,640,290,290,,290,128,2601,33120,5328896,207.90994893155576,2079.0994893155575,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,97,98,9.91751840847591e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,9.007179866739093e-15,1.3665044375800862e-15,,,,,1e-05,2.6140808146733017,,,0.6160648045903933,0.37953584345499947,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,97.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q128,189,98,97,1000,300000,cufinufft,binned_c1,50,97,9.91751840847591e-07,pcg,converged,97,,True,0.1,0,16.364096638967,0.0018769626318043927,0.019868650115186102,0,0.1,boxeig,ok,,0.0015132295923148357,0.1482965000468539,0.0005957206191204622,0.05778490005468484,18906.06538502218,33120,,2079.0994893155575,0.0023234999971464276,7.281546404743663e-05,0.007063100012601353,6.313092788182122e-05,0.0061237000045366585,0.0003253010314044341,0.03155420004623011,0.36764949999633245,0.0,0.0,0.0012870000064140186,0.0,9.420721704073097e-05,0.009138100052950904,0.36636249998991843,,0.24553349999769125,0.03855840000323951,0.37077059999865014,0.008515000008628704,0.6709966999915196,0.0,0.7095550999947591,0.9550885999924503,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,5.28099422174867e-14,2.2989455046686493e-15,960,418,418,,418,192,2601,33120,7993344,89.38750523445087,893.8750523445086,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,70,71,8.639023088327077e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,5.28099422174867e-14,2.2989455046686493e-15,,,,,1e-05,2.6140808146733017,,,0.7131482324484261,0.5085804014443143,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,70.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q192,189,71,70,1000,300000,cufinufft,binned_c1,50,70,8.639023088327077e-07,pcg,converged,70,,True,0.1,0,16.364096638967,0.0018757721398505406,0.01986854226758016,0,0.1,boxeig,ok,,0.0014875028175826538,0.10561270004836842,0.0005968671439664572,0.041780700077652,18906.06538502218,33120,,893.8750523445086,0.0023418999917339534,6.624714317565252e-05,0.004637300022295676,6.663285686434912e-05,0.004664299980504438,0.0003324471424483428,0.023271299971383996,0.5281591999955708,0.0,0.0,0.0013204999995650724,0.0,9.518571439132626e-05,0.006663000007392839,0.5268386999960057,,0.28000639998936094,0.03670070000225678,0.5310709000041243,0.008538299996871501,0.7433007000072394,0.0,0.7800014000094961,1.060007799998857,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,3.862861432476365e-14,4.414155868439267e-15,1280,546,546,,546,256,2601,33120,10657792,45.03273647685676,450.3273647685676,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,55,56,9.734366038182503e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,3.862861432476365e-14,4.414155868439267e-15,,,,,1e-05,2.6140808146733026,,,0.80774021119009,0.6524442487734111,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,55.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q256,189,56,55,1000,300000,cufinufft,binned_c1,50,55,9.734366038182503e-07,pcg,converged,55,,True,0.1,0,16.364096638967,0.0018771616054669685,0.01986854056428785,0,0.1,boxeig,ok,,0.0014989678558257375,0.0839421999262413,0.0005846127288267863,0.03215370008547325,18906.06538502218,33120,,450.3273647685676,0.002345100001548417,6.398363673890179e-05,0.0035191000206395984,6.270363678182052e-05,0.0034487000230001286,0.00033023090985476633,0.018162700042012148,0.7357328999933088,0.0,0.0,0.0013780000008409843,0.0,9.07254550838843e-05,0.0049899000296136364,0.7343548999924678,,0.3158941000001505,0.03903569999965839,0.7386728999990737,0.00872509999317117,0.906177500000922,0.0,0.9452132000005804,1.261107300000731,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,10000,5329,full,30,0.01,,cupy,3.5280680161426864e-15,1.0473124428197975e-15,320,162,162,,162,64,5329,30392,5457920,757.3780142843221,7573.780142843221,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,252,253,9.801383972424395e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,3.5280680161426864e-15,1.0473124428197975e-15,,,,,1e-05,1.9715623338514643,,,0.2943954489242803,0.08666868034732855,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,252.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q64,189,253,252,1000,300000,cufinufft,binned_c1,50,252,9.801383972424395e-07,pcg,converged,252,,True,0.1,0,2.9515210236665936,0.0018725862508728677,0.019868516460094608,0,0.1,boxeig,ok,,0.0015117853747983554,0.38248169982398394,0.0005967626984495418,0.15038420000928454,6372.326977883447,30392,,7573.780142843221,0.0024502000014763325,6.404960298650189e-05,0.016140499952598475,6.087380975331475e-05,0.015340200057835318,0.0003417281742648421,0.08611549991474021,0.19624509999994189,0.0,0.0,0.0015325999993365258,0.0,9.054880998548239e-05,0.02281830011634156,0.19471250000060536,,0.2084573000029195,0.03629930000170134,0.19943020000937395,0.00940900000568945,0.972829799997271,0.0,1.0091290999989724,1.2175864000018919,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,10000,5329,full,30,0.01,,cupy,1.1777939399046412e-14,1.5602055565374755e-15,640,290,290,,290,128,5329,30392,10915840,207.94274538236945,2079.4274538236946,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,130,131,9.750563110209094e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.1777939399046412e-14,1.5602055565374755e-15,,,,,1e-05,1.9715623338514643,,,0.36689381917580527,0.1346110745494085,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,130.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q128,189,131,130,1000,300000,cufinufft,binned_c1,50,130,9.750563110209094e-07,pcg,converged,130,,True,0.1,0,2.9515210236665936,0.0018724619004816263,0.019868504368534233,0,0.1,boxeig,ok,,0.0015053908396841077,0.1972061999986181,0.0005778992310157404,0.07512690003204625,6372.326977883447,30392,,2079.4274538236946,0.0024984999909065664,6.764384642547856e-05,0.008793700035312213,6.157923109220484e-05,0.00800530004198663,0.00031849384663823564,0.04140420006297063,0.3553342000086559,0.0,0.0,0.0013248000032035634,0.0,9.282076923857228e-05,0.012066700001014397,0.35400940000545233,,0.24862949999806006,0.037486799992620945,0.3584348000003956,0.00872440000239294,0.7528144000098109,0.0,0.7903012000024319,1.038930700000492,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,10000,5329,full,30,0.01,,cupy,4.9666542586908104e-14,2.323123817102075e-15,960,418,418,,418,192,5329,30392,16373760,89.4305112417119,894.305112417119,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,84,85,9.864789754742788e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,4.9666542586908104e-14,2.323123817102075e-15,,,,,1e-05,1.9715623338514647,,,0.423021358285724,0.1789470695658989,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,84.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q192,189,85,84,1000,300000,cufinufft,binned_c1,50,84,9.864789754742788e-07,pcg,converged,84,,True,0.1,0,2.9515210236665936,0.0018732558313666698,0.01986848883659355,0,0.1,boxeig,ok,,0.0015350000008338075,0.13047500007087365,0.0006323928559833716,0.053120999902603216,6372.326977883447,30392,,894.305112417119,0.0025317000108771026,6.842261982022873e-05,0.005747500064899214,6.788214211285646e-05,0.005702099937479943,0.0003597535703322917,0.0302192999079125,0.5713936999964062,0.0,0.0,0.0014819999923929572,0.0,9.473809370233322e-05,0.007957999870995991,0.5699117000040133,,0.29923869999765884,0.03734229999827221,0.5746180999994976,0.00827029999345541,0.8409438000089722,0.0,0.8782861000072444,1.1775248000049032,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,10000,5329,full,30,0.01,,cupy,6.130249837661561e-14,4.564245898990052e-15,1280,546,546,,546,256,5329,30392,21831680,45.07425846555289,450.74258465552884,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,62,63,9.490117587733374e-07,0,,,2,synthetic_true_func_2d_n300000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,6.130249837661561e-14,4.564245898990052e-15,,,,,1e-05,1.9715623338514645,,,0.474782335315151,0.22541826592730851,,,,boxeig,299999.9999994451,True,,nan,0,0,,nan,0,0,0,0,False,62.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q256,189,63,62,1000,300000,cufinufft,binned_c1,50,62,9.490117587733374e-07,pcg,converged,62,,True,0.1,0,2.9515210236665936,0.0018721939392889269,0.019868457288250017,0,0.1,boxeig,ok,,0.0015255873020376181,0.09611200002836995,0.000632098386338311,0.03919009995297529,6372.326977883447,30392,,450.74258465552884,0.002546999996411614,6.220483849193119e-05,0.0038566999864997342,6.582096830243245e-05,0.004080900034750812,0.0003798693552755961,0.02355190002708696,0.892848800009233,0.0,0.0,0.0012827000027755275,0.0,8.708064565472605e-05,0.005399000030593015,0.8915661000064574,,0.3408160999970278,0.0385009000019636,0.8961130999960005,0.009367899998323992,1.0898655000055442,0.0,1.1283664000075078,1.4691825000045355,1e-06,,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,790,9.399677427893337e-07,,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,,,,,,,True,,,,,,,,,,,False,789.0,matern,0.1,1.5,1.0,,,6000,plain_cg,189,790,,1000,1000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0012503683325033462,0.019936857779626446,0,,,ok,,0.001520583164326322,1.2012606998177944,,,,,,,,,,,,,,,,,,,,,,,,0.09412080000038259,,0.02158410000265576,1.8018212000024505,,1.8959426999936113,,1e-06,,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,351,8.869241232509014e-07,,,nan,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,53,3,nan,,2331.5827652264506,0.01628526871026714,,,5,257,0.0013802444220516932,0.35472281646728515,1e-05,,,,,,,,,,,True,[],,,,,,,,,,False,350.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q45,189,351,350,1000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0012667475028323315,0.019936359116348345,0,,,ok,,0.001495895156760546,0.5250592000229517,0.00041311200034605075,0.14458920012111776,,,[],,,,,,,,,,,,,,,,,0.6031875000044238,,0.06978970000636764,0.0004209999897284433,0.021696200012229383,1.0029699000006076,,1.6763681000011275,,1e-06,45,,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,213,7.922685075283326e-07,,,nan,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,98,3,nan,,938.6877381731977,0.006496306931801235,,,5,482,0.0013926612569088758,0.6712627258300782,1e-05,,,,,,,,,,,True,[],,,,,,,,,,False,212.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q90,189,213,212,1000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0012678165690620088,0.019936300720425296,0,,,ok,,0.0015173309860164036,0.323191500021494,0.0007708094345393616,0.16341160012234468,,,[],,,,,,,,,,,,,,,,,1.4066594999894733,,0.06919870000274386,0.0004301000008126721,0.020956899999873713,0.6999361000052886,,2.1762243999983184,,1e-06,90,,v3
35721,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,10000,361,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4097,50,diag,0.001,50,auto,auto,249,250,8.386907653935428e-07,2085136,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,2.948956654334704,,,,,1.8800557892970728,3.53460977086944,ok,chol_solve,999999.9999990036,True,,nan,0,50,diag,0.001,0,0,0,0,False,249.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_256,189,250,249,1000,1000000,cufinufft,binned_c1,50,249,8.386907653935428e-07,pcg,converged,249,,True,0.1,0,3852.5533154320237,0.001265606847605035,0.019936017803863684,0,0.1,exact,ok,,0.001517461200186517,0.3793653000466293,0.000652281526486898,0.1624181000952376,917430.8146185431,35360,,,0.0024560000019846484,6.590602328265871e-05,0.01641059979738202,6.815100422532982e-05,0.016969600052107126,0.0003876638552337608,0.09652829995320644,0.007777400009217672,0.0037859000003663823,-0.007777400009217672,0.0,0.0033350000012433156,9.110240987128013e-05,0.022684500057948753,,,0.16777100000763312,0.06996479998633731,0.012227599989273585,0.021517999994102865,0.7912177000107476,0.0006565000076079741,0.861182499997085,1.028953500004718,1e-06,,,v6_btab
