dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,188.0,0.3422932789999322,0.3844376339998234,0.0131220090057601,0.2995611843810068,7.890766656839045,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721.0,189.0,2048.0,192.0,2048.0,2601.0,192.0,376.0,0.9990763470000276,1.034491782999794,0.0131220160750158,0.2995611858731815,2.9323651611841783,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1497.0,1.58104490300002,1.6181711160002124,0.0029104079185597,0.2999782041163659,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,95.0,0.1365293810004004,0.5752875160001167,0.0029087543213043,0.2999783583361424,2.812804156174117,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,16.0,0.0409647050000785,0.0728493219999109,0.002909148251197,0.2999783564407239,22.212576199435205,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,98.0,0.4157710270001189,0.4474663060000239,0.0029089767244195,0.2999783580724781,3.6162971251742158,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,6236.0,6.681344959000398,7.0125219490000745,0.0052382503378383,0.3000032110331405,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,547.0,0.8864241030000812,1.904623044000345,0.0052618067744977,0.3000031635330394,3.681842436533496,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,262.0,0.6159060959998897,0.7900717830002577,0.0052616373853819,0.3000031602134351,8.875803566063803,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721.0,189.0,4096.0,256.0,4096.0,5329.0,256.0,531.0,1.3708090599998286,1.544450735999817,0.005261578194058,0.3000031622261001,4.540463341137548,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2700.0,2.8560020200002327,3.202894401000321,0.0009840634052769,0.3000530728814429,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,161.0,0.2368700479996732,0.8078219629996966,0.0010727006011896,0.3000533321380964,3.9648518457049233,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0471081330001652,0.2092632040003081,0.0010710988537826,0.3000533201983581,15.305578523951135,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,23.0,0.5021725550000156,0.6645015289996081,0.0010711611567717,0.3000533198517421,4.819995532323613,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,11456.0,12.269990544000391,15.255974763000268,0.0017288589655289,0.3000125240039688,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721.0,189.0,,384.0,,,,589.0,1.0108248249998724,3.8336905810001554,0.001739219549329,0.3000125311595686,3.979448638502328,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,508.0,1.0171605220002675,2.548682494000332,0.0017384420431704,0.300012520663495,5.985827893004816,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q384,Box-EigenPro,35721.0,189.0,32768.0,384.0,32768.0,35721.0,384.0,502.0,1.6910515069998835,3.222217868999905,0.0017390726078803,0.3000125328898613,4.734619253953594,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,3302.0,3.4657555809999394,6.502013286999954,0.0003420462828771,0.3000174867035169,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,261.0,0.3705147059999945,2.2843491459998404,0.0005657690531394,0.3000178210233592,2.846330780207453,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0447270200002094,1.5459013500003491,0.0005649883817159,0.3000178210388806,4.2059690852837965,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,50.0,0.573984967999877,2.075404626999898,0.0005653155306818,0.3000178219878666,3.1328894628123396,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
