dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_eig,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,,,,1322.0,,0.0003234739997424,2.5250718340003004,3.2020035079999616,,,0.0278590311578478
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,,,,5439.0,,,5.797756736999872,6.553788008000083,,,0.027873959811213
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,7204.558888596942,4777312.262290385,8.970694024187555,3.4656593780919764,,,,556.0,556.0,0.1408454249999522,1.0255415149999862,1.222656815999926,0.0978696719998879,1.320526487999814,0.027856728622058
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,,0.4943272967493675,197005.4780726816,9.422258987840629e-15,1891.0,1891.0,0.6804187529996852,4.463765122000041,4.660733842999889,0.1509524459997919,4.811686288999681,0.0278587073294344
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q192,c1,,192.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,,0.5128928339900016,81615.83017237358,1.6937367673120943e-14,1278.0,1278.0,0.5083780919999299,3.323807212000247,3.520320268999967,0.1783240209997529,3.69864428999972,0.0278581559644918
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q256,c1,,256.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,,0.5345894443539333,41963.18237929805,8.993225444263553e-14,916.0,916.0,1.3281126819997553,3.5072300050001104,3.703795857999921,0.2062998979999974,3.910095755999919,0.0278582106756279
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_2048,inverse,btab_auto_topk_2048,c1,,,2048.0,2601.0,33120.0,1636.4323537299117,1890633.603831393,8.49996651061486,3.584219131336735,,,,355.0,355.0,0.6890949739999996,1.4305446769999437,1.6273202649999805,0.0934361740000895,1.7207564390000698,0.0278567666075201
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q128,c1,,128.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974595,,0.8447793183550701,196971.061823836,1.0297248001573932e-14,1340.0,1340.0,0.2667880589997367,2.594954271000006,2.792468685000131,0.1523291729999982,2.944797858000129,0.0278575239938445
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q192,c1,,192.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974595,,0.9405167390950055,81583.19468406447,2.215053180909377e-14,948.0,948.0,0.3857323130000623,2.033207009999842,2.23032663999993,0.1802249120000851,2.410551552000016,0.0278571831078738
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q128,c1,,128.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353335,,0.7074557411672774,197002.3255928972,1.2807715484367226e-14,1657.0,1657.0,0.2587355830000888,3.109955337999964,3.306666879000204,0.1530542169998625,3.4597210960000666,0.0278578594918947
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q192,c1,,192.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353336,,0.7470945997825047,81611.70502662886,5.87024804872029e-14,1112.0,1112.0,0.3926556050000727,2.5507617729999765,2.7469785180001054,0.1803535280000687,2.927332046000174,0.0278576336152785
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q45,c1,45.0,,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q192,c1,,192.0,,,,,,,,,,,,,,,,,,
