dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,epsilon_T,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,eta_eig,eta_eig_sq,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,15021.010483978456,150210.10483978456,150210.10483978456,3.123558957624664e-14,2.5679382766889228e-15,0.3026296344397999,0.0915846956411669,86122496.0,546.0,546.0,546.0,cupy,72.0,72.0,0.7709303530000398,0.7764797910003836,0.9524150590000318,1.488581425999655,0.2055860939999547,1.6941675199996098,0.0199978047488559,0.0002082487089209
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,69239.37178670455,692393.7178670454,692393.7178670454,1.0582435874210469e-14,1.473594851676298e-15,0.553235520663824,0.3060695413241723,10915840.0,290.0,290.0,290.0,cupy,184.0,184.0,0.7259354999996503,0.7294521220001116,1.0685500490003506,1.6060798440003057,0.1544976820000556,1.760577526000361,0.0199975173163364,0.0002013882721881
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,29819.10665029192,298191.0665029192,298191.0665029192,5.2499518694968025e-14,2.0740693760911014e-15,0.6372156989999888,0.4060438470520443,16373760.0,418.0,418.0,418.0,cupy,144.0,144.0,0.3846802930002013,0.3883627709997199,0.6485426799999914,1.183153037000011,0.1751133759998993,1.3582664129999102,0.0199975084771372,0.0001988458458512
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.6721085166520324,69240.67106148633,692406.7106148632,692406.7106148632,1.2335165947435287e-14,1.5324509625030356e-15,0.3970449053277244,0.1576446568467016,21729280.0,290.0,290.0,290.0,cupy,192.0,192.0,0.2497193989997868,0.2536893370001962,0.5908044499997231,1.1277830449998874,0.1483047199999418,1.2760877649998292,0.0199976008221365,0.0002148869601779
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.672108516652033,29820.46796488894,298204.6796488894,298204.6796488894,2.3698292802011552e-14,1.971483891028301e-15,0.4563426568530299,0.2082486204636822,32593920.0,418.0,418.0,418.0,cupy,133.0,133.0,1.2812431439997454,1.2853080029999546,1.5676084060000903,2.1023336560001558,0.180188815999827,2.2825224719999824,0.0199976030285406,0.0002157307159168
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q128,c1,topk_16384,128.0,16384.0,21025.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234885,20763.02904619498,207630.2904619498,207630.2904619498,1.4109494615470643e-14,1.255690226452471e-15,0.2226413775180038,0.0495691829831143,43061248.0,290.0,290.0,290.0,cupy,183.0,183.0,0.2837280579997241,0.28877514099986,0.6617254170000706,0.8594648950002011,0.1479324639999504,1.0073973590001517,0.0200008057471218,0.0003410927217909
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234886,8947.578201963186,89475.78201963185,89475.78201963185,2.3252169050922e-14,1.730144685451594e-15,0.2552207958974218,0.0651376546585134,64591872.0,418.0,418.0,418.0,cupy,116.0,116.0,1.7837831430001645,1.7890440070000295,2.0564284719998795,2.2544892319997416,0.1749632199998814,2.429452451999623,0.0200008463000565,0.0003396813302489
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234885,4505.95780082012,45059.57800820119,45059.57800820119,3.798766491079304e-14,2.2120051985903563e-15,0.2825472777896717,0.0798329641863539,86122496.0,546.0,546.0,546.0,cupy,75.0,75.0,0.7654539549998844,0.7708803259997694,0.952563084999838,1.1519760000001042,0.2037879570002587,1.355763957000363,0.020000947843242,0.0003402529606664
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.6938491399842843,20762.58680656778,207625.8680656778,207625.8680656778,1.4883919598414667e-14,1.5591034953110193e-15,0.5437338052147924,0.2956464509333578,10915840.0,290.0,290.0,290.0,cupy,136.0,136.0,0.2450988199998391,0.2485477589998481,0.4941373840001688,0.6921934040001361,0.1462343250000231,0.8384277290001592,0.0200006140661537,0.0003498618234408
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.6938491399842843,8947.113544134469,89471.13544134468,89471.13544134468,3.718539019423212e-14,2.1982253686690677e-15,0.6260021827083242,0.391878732755586,16373760.0,418.0,418.0,418.0,cupy,101.0,101.0,0.3701186480002434,0.3736019160000978,0.560028260999843,0.7603257259997918,0.1739753130000281,0.93430103899982,0.0200005817706316,0.000348521171359
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.6300593414737983,20762.97707062581,207629.77070625804,207629.77070625804,1.4521903471706928e-14,1.4767469115357001e-15,0.3851401818829161,0.1483329597008056,21729280.0,290.0,290.0,290.0,cupy,183.0,183.0,0.2475591019997409,0.2514538079999511,0.5732265850001568,0.7710903670003972,0.1486281910001707,0.919718558000568,0.0200006204486181,0.0003541450102106
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,55.20104949435302,204445.1452660237,2.630059341473798,8947.52368433074,89475.23684330739,89475.23684330739,3.975808496255648e-14,2.2698727891181804e-15,0.4423628445479372,0.1956848862365424,32593920.0,418.0,418.0,418.0,cupy,122.0,122.0,0.3807326319997628,0.3848334290000821,0.6263209599997026,0.8243053209998834,0.1767898190000778,1.0010951399999612,0.0200006222899978,0.00035380408832
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q128,c1,topk_16384,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
