M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,epsilon_T,eta_eig,eta_eig_sq,eta_inv,eta_inv_sq,eta_inv_status,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,version
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,46,47,8.886103557494972e-07,454371856,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,4.931851559891996,,,2.637845186799576,6.95822722952169,ok,chol_solve,999999.9999994707,True,,nan,0,50,diag,0.001,0,0,0,0,False,46.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_4096,189,47,46,250000,1000000,cufinufft,binned_c1,50,46,8.886103557494972e-07,pcg,converged,46,,True,0.1,0,9.838544680288265,0.03552663730568518,0.03491482445714326,0,0.1,exact,ok,,0.0018060063823136165,0.08488229996873997,0.19005947826371994,8.742736000131117,21241.399621101573,30392,,,0.002451899985317141,7.543043276477282e-05,0.0034697999071795493,0.00018990434688495716,0.008735599956708029,0.18961047173639678,8.722081699874252,4.590812200010987,1.4684460000135005,-4.590812200010987,0.0,2.3486513000098057,9.788043794485375e-05,0.004502500145463273,,,6.133636200014735,0.2573014000081457,4.594662699993933,0.12009850001777522,13.478751699993154,0.7737148999876808,13.7360531000013,19.869689300016034,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,full,30,0.01,,cupy,1.0343899017165953e-14,2.2871176659785334e-15,640,290,290,,290,128,1369,34352,2805760,654.8670269578816,6548.670269578816,0.001,boxeig,6000,group_a,50,diag,0.001,50,auto,boxeig,443,444,9.114722009427604e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.0343899017165953e-14,2.2871176659785334e-15,,,,,1e-05,5.965348978769048,1.2011182154975109,1.442684967599925,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,443.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,444,443,250000,1000000,cufinufft,binned_c1,50,443,9.114722009427604e-07,pcg,converged,443,,True,0.1,0,240.15196295342736,0.03552684879074293,0.03491508768451858,0,0.1,boxeig,ok,,0.001708410360676295,0.7585342001402751,0.0006174295706412719,0.27352129979408346,159243.74207647608,34352,,6548.670269578816,0.010459399985847995,6.954808131861027e-05,0.03080980002414435,6.376478420812259e-05,0.028247799404198304,0.0003460817151749191,0.15331419982248917,0.36714550002943724,0.0,0.0,0.0017418000206816941,0.0,9.6468849417188e-05,0.04273570029181428,0.36540370000875555,,0.28909310000017285,0.24476359999971464,0.3781005999771878,0.1214722000004258,1.8558911999862175,0.0,2.100654799985932,2.389747899986105,1e-06,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,2250,2251,9.298106383250731e-07,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,,,,,True,,,,,,,,,,,False,2250.0,matern,0.1,1.5,1.0,,,6000,plain_cg,189,2251,,750000,3000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.031174381414692368,0.03073140347478638,0,,,ok,,0.0018445892491145578,4.152170399756869,,,,,,,,,,,,,,,,,,,,,,,,1.2304420000000391,,0.35105749999638647,6.080590500001563,,7.311033100006171,,1e-06,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,970,971,8.947087400170256e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,53,3,nan,,6172.750962116843,0.014238256190853024,,,5,257,0.0017378913790335453,0.4466380844116211,1e-05,,,,,,,,,True,[],,,,,,,,,,False,970.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q45,189,971,970,750000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.031097815707108907,0.030654877077092583,0,,,ok,,0.001854876210434932,1.801084800332319,0.00043885484592840265,0.4256892005505506,,,[],,,,,,,,,,,,,,,,,0.7272831999871414,,0.5947847999923397,0.0004453000146895647,0.37234269999316894,3.295327500003623,,4.6178407999977935,,1e-06,45,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,570,571,9.452421139490143e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,98,3,nan,,2655.322996344077,0.006075306771120875,,,5,482,0.0018700873980383656,0.9013821258544922,1e-05,,,,,,,,,True,[],,,,,,,,,,False,570.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q90,189,571,570,750000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.031097838182182702,0.030654897459462583,0,,,ok,,0.001920412784183786,1.0965556997689418,0.0009093952630217628,0.5183552999224048,,,[],,,,,,,,,,,,,,,,,1.7324263000045903,,0.6344996000116225,0.0005329999839887023,0.35124269998050295,2.2618402000225615,,4.629299100022763,,1e-06,90,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,6000,625,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,487,488,9.596282142184182e-07,6250000,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,7.621116718924883,,,3.0957921696019484,9.583929157368738,ok,chol_solve,2999999.9999965867,True,,nan,0,50,diag,0.001,0,0,0,0,False,487.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_512,189,488,487,750000,3000000,cufinufft,binned_c1,50,487,9.596282142184182e-07,pcg,converged,487,,True,0.1,0,3940.556332250379,0.03109744598130904,0.030654338245283155,0,0.1,exact,ok,,0.001764695901105459,0.861171599739464,0.0008568018484809024,0.4172625002101995,1388672.4014117874,35096,,,0.0024031000211834908,7.23427097271034e-05,0.035230899637099355,7.642977456256243e-05,0.0372213002119679,0.0005585874733347752,0.2720320995140355,0.022224299988010898,0.012128499976824969,-0.022224299988010898,0.0,0.009346200007712469,0.00010095687947155682,0.04916600030264817,,,0.20916050000232644,0.6290895999991335,0.026146299991523847,0.35407390000182204,1.8387187999906018,0.0007496000034734607,2.4678083999897353,2.676968899992062,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,248,249,9.270743517979278e-07,29986576,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,7.294641315144397,,,3.2084222490828807,10.29397332841005,ok,chol_solve,2999999.9999965867,True,,nan,0,50,diag,0.001,0,0,0,0,False,248.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_1024,189,249,248,750000,3000000,cufinufft,binned_c1,50,248,9.270743517979278e-07,pcg,converged,248,,True,0.1,0,720.4558888598436,0.031097446514033695,0.030654318726995887,0,0.1,exact,ok,,0.001814647389872254,0.45184720007819124,0.0019423084678794934,0.48169250003411435,477731.2262291375,34352,,,0.002594699995825067,7.670685567239659e-05,0.019023300206754357,8.55120985849475e-05,0.02120700044906698,0.0016248415319545706,0.4029606999247335,0.11305710001033731,0.04934230001526885,-0.11305710001033731,0.0,0.06044760000077076,0.00010311693591985761,0.02557300010812469,,,0.24113389998092316,0.6147178999963216,0.11695090000284836,0.35857849998865277,1.3284023000160232,0.003267199994297698,1.9431202000123449,2.184254099993268,1e-06,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,140,141,9.57919082868522e-07,108243216,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,6.659925207394539,,,3.2221909385766407,10.382514444645414,ok,chol_solve,2999999.9999965867,True,,nan,0,50,diag,0.001,0,0,0,0,False,140.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_2048,189,141,140,750000,3000000,cufinufft,binned_c1,50,140,9.57919082868522e-07,pcg,converged,140,,True,0.1,0,163.64323537302514,0.031097403922101603,0.03065428036673634,0,0.1,exact,ok,,0.00168785460810144,0.23798749974230304,0.005139995713502036,0.719599399890285,189063.3603831785,33120,,,0.0026578999822959304,6.763285782653838e-05,0.009468600095715374,0.00011545928615045601,0.01616430006106384,0.004799417855766868,0.6719184998073615,0.5251685999974143,0.1962303000036627,-0.5251685999974143,0.0,0.3135111999872606,0.00010018999995996378,0.014026599994394928,,,0.33778510001138784,0.6550928000069689,0.5293910000182223,0.3555826999945566,1.6410649000026751,0.015427100006490946,2.296157700009644,2.633942800021032,1e-06,,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,69,70,9.17488952250496e-07,454371856,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,5.6411880953076405,,,3.1089012491750823,9.665266977122387,ok,chol_solve,2999999.9999965867,True,,nan,0,50,diag,0.001,0,0,0,0,False,69.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_4096,189,70,69,750000,3000000,cufinufft,binned_c1,50,69,9.17488952250496e-07,pcg,converged,69,,True,0.1,0,29.51563404084684,0.031097437529383033,0.03065433012991711,0,0.1,exact,ok,,0.0018753500019166884,0.1312745001341682,0.2613911913076004,18.035992200224428,63724.19886326596,30392,,,0.002482300013070926,8.011883946365097e-05,0.0055281999229919165,0.00018960144834768406,0.0130824999359902,0.2609241507264981,18.00376640012837,10.501301399985095,2.3141791000089142,-10.501301399985095,0.0,7.435223299980862,0.00011210434730974552,0.007735199964372441,,,8.523551399994176,0.6680560000240803,10.50524040000164,0.07471360001363792,28.7608250999765,0.7518989999953192,29.42888110000058,37.95243249999476,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,full,30,0.01,,cupy,8.856611834235414e-15,2.2212776794078488e-15,640,290,290,,290,128,1369,34352,2805760,1959.5849402133435,19595.849402133434,0.001,boxeig,6000,group_a,50,diag,0.001,50,auto,boxeig,608,609,9.934219003034205e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,8.856611834235414e-15,2.2212776794078488e-15,,,,,1e-05,7.294641315144398,1.2510762616754383,1.5651918125277895,,,,boxeig,2999999.9999965867,True,,nan,0,0,,nan,0,0,0,0,False,608.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,609,608,750000,3000000,cufinufft,binned_c1,50,608,9.934219003034205e-07,pcg,converged,608,,True,0.1,0,720.4558888598436,0.031097437208400965,0.03065436611022817,0,0.1,boxeig,ok,,0.0018469886695151791,1.124816099734744,0.0006433700658530334,0.3911690000386443,477731.2262291375,34352,,19595.849402133434,0.0022555000032298267,7.196052645572069e-05,0.04375200008507818,6.6189473392641e-05,0.04024319982272573,0.00036398914481220634,0.22130540004582144,0.38728190000983886,0.0,0.0,0.0013072000001557171,0.0,9.810674347184096e-05,0.059648900030879304,0.38597470000968315,,0.3002757000213023,0.2503640000068117,0.3900034999824129,0.06627929999376647,2.5404049000062514,0.0,2.790768900013063,3.0910446000343654,1e-06,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,3624,3625,9.273396718830072e-07,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,,,,,True,,,,,,,,,,,False,3624.0,matern,0.1,1.5,1.0,,,6000,plain_cg,189,3625,,2500000,10000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.028647124431197133,0.028509468156717215,0,,,ok,,0.001820881517298905,6.600695500208531,,,,,,,,,,,,,,,,,,,,,,,,1.0192523000005167,,1.2616740000084974,9.520390699995914,,10.539643500000238,,1e-06,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,1514,1515,8.949090474780031e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,53,3,nan,,20559.478388422554,0.014226964253019626,,,5,257,0.0017783811695380898,0.4570439605712891,1e-05,,,,,,,,,True,[],,,,,,,,,,False,1514.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q45,189,1515,1514,2500000,10000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.028616295665484633,0.02847851892231418,0,,,ok,,0.0018691174261212017,2.8317129005736206,0.00044502133422895965,0.6737623000226449,,,[],,,,,,,,,,,,,,,,,0.7292325999878813,,1.037734300014563,0.0003839000128209591,1.2350483000045642,5.225853899988579,,6.993204700003844,,1e-06,45,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,865,866,9.343413295217319e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,98,3,nan,,8854.65419391083,0.006077769258332381,,,5,482,0.001656619566604804,0.7984906311035156,1e-05,,,,,,,,,True,[],,,,,,,,,,False,865.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q90,189,866,865,2500000,10000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.028616652056235706,0.028478902148705864,0,,,ok,,0.0018165103917283825,1.5730979992367793,0.0009546171093556083,0.8257437995926011,,,[],,,,,,,,,,,,,,,,,1.6019852999888826,,1.0047873000148684,0.000521400012075901,1.197256399987964,3.3609309000021312,,5.968224900017958,,1e-06,90,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,6000,625,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,773,774,9.055536956494937e-07,6250000,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,8.42439688004141,,,3.2279805915996147,10.419858699743799,ok,chol_solve,9999999.999986725,True,,nan,0,50,diag,0.001,0,0,0,0,False,773.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_512,189,774,773,2500000,10000000,cufinufft,binned_c1,50,773,9.055536956494937e-07,pcg,converged,773,,True,0.1,0,13135.187774165437,0.02861502094099462,0.02847729211072436,0,0.1,exact,ok,,0.0018458383722478662,1.4286789001198485,0.0008602166886623337,0.6649475003359839,4628908.00470508,35096,,,0.0023196999973151833,7.36379051215966e-05,0.05692210065899417,7.714773577223514e-05,0.05963519975193776,0.0005590754207889315,0.432165300269844,0.019884000008460134,0.009769900003448129,-0.019884000008460134,0.0,0.009356800001114607,0.00010058188885191327,0.07774980008252896,,,0.2061816000204999,0.9568446000048425,0.02361810000729747,1.2295989000122063,2.9567839999799617,0.0007573000038973987,3.913628599984804,4.119810200005304,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,365,366,9.157689204355352e-07,29986576,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,8.15425851300327,,,3.3691724602817814,11.351323067121191,ok,chol_solve,9999999.999986725,True,,nan,0,50,diag,0.001,0,0,0,0,False,365.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_1024,189,366,365,2500000,10000000,cufinufft,binned_c1,50,365,9.157689204355352e-07,pcg,converged,365,,True,0.1,0,2401.5196295323567,0.028615006592264475,0.028477275608098516,0,0.1,exact,ok,,0.0018620256816744398,0.6815013994928449,0.0020104443830635706,0.7338121998182032,1592437.4207634893,34352,,,0.0024954999971669167,7.121780797941228e-05,0.02599449991248548,8.438767040824543e-05,0.030801499699009582,0.0017077934250477956,0.6233446001424454,0.11882709999918006,0.047669999999925494,-0.11882709999918006,0.0,0.06325399997876957,9.795068308698294e-05,0.03575199932674877,,,0.28686480000033043,1.0228734000120312,0.12306410001474433,1.352877700002864,1.931229199981317,0.007903100020484999,2.954102599993348,3.2409673999936786,1e-06,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,227,228,9.996708218514465e-07,108243216,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,7.675905947125051,,,3.4526477146858903,11.9207762417257,ok,chol_solve,9999999.999986725,True,,nan,0,50,diag,0.001,0,0,0,0,False,227.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_2048,189,228,227,2500000,10000000,cufinufft,binned_c1,50,227,9.996708218514465e-07,pcg,converged,227,,True,0.1,0,545.4774512433136,0.028615012026483925,0.02847727870853775,0,0.1,exact,ok,,0.0018423780707771105,0.4200622001371812,0.0052750643164776925,1.1974395998404361,630211.2012771419,33120,,,0.002455599984386936,7.371718114209136e-05,0.016733800119254738,0.000115761674539543,0.02627790012047626,0.004920537444805965,1.116961999970954,0.4973042999918107,0.16922879999037832,-0.4973042999918107,0.0,0.3118565999902785,0.00010333568348020052,0.02345720015000552,,,0.37262089998694137,1.0242719000088982,0.5010531000152696,1.25463289997424,2.3879815000109375,0.01621890001115389,3.4122534000198357,3.784874300006777,1e-06,,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_a,50,diag,0.001,50,auto,auto,113,114,8.940704915820697e-07,454371856,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,6.861776467400548,,,3.4671591161735145,12.021192336865107,ok,chol_solve,9999999.999986725,True,,nan,0,50,diag,0.001,0,0,0,0,False,113.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_4096,189,114,113,2500000,10000000,cufinufft,binned_c1,50,113,8.940704915820697e-07,pcg,converged,113,,True,0.1,0,98.38544680280414,0.028615022434831647,0.028477286259687887,0,0.1,exact,ok,,0.0019880421046094086,0.2266367999254726,0.23351026902648012,26.38666039999225,212413.99621084624,30392,,,0.003659799986053258,7.214247835264335e-05,0.008152100053848699,0.00019157964754767254,0.021648500172886997,0.23306064336407162,26.335852700140094,6.476011199993081,2.3336153000127524,-6.476011199993081,0.0,3.496500899986131,0.0001001115053875652,0.011312600108794868,,,7.110073899995768,0.9848269999783952,6.481208100012736,0.2942500000062864,33.2357610000181,0.6458949999941979,34.220587999996496,41.330661899992265,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,full,30,0.01,,cupy,1.0903513094162841e-14,1.6512485161560899e-15,640,290,290,,290,128,1369,34352,2805760,6537.876525704513,65378.76525704513,0.001,boxeig,6000,group_a,50,diag,0.001,50,auto,boxeig,915,916,9.963028940603664e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.0903513094162841e-14,1.6512485161560899e-15,,,,,1e-05,8.154258513003272,1.2962760882780384,1.6803316970414128,,,,boxeig,9999999.999986725,True,,nan,0,0,,nan,0,0,0,0,False,915.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,916,915,2500000,10000000,cufinufft,binned_c1,50,915,9.963028940603664e-07,pcg,converged,915,,True,0.1,0,2401.5196295323567,0.028615054756330967,0.02847730989524029,0,0.1,boxeig,ok,,0.001766936463263449,1.6185138003493194,0.0006273655747597824,0.5740395009052008,1592437.4207634893,34352,,65378.76525704513,0.0024323000106960535,7.036502776499532e-05,0.06438400040497072,6.353683051490352e-05,0.05813619992113672,0.00035351606634893335,0.32346720070927404,0.4048940000066068,0.0,0.0,0.0014224000042304397,0.0,9.687180294339733e-05,0.08863769969320856,0.40347160000237636,,0.28685470001073554,0.36908850001054816,0.40781000000424683,0.2848666000063531,3.537084599985974,0.0,3.906173099996522,4.193027800007258,1e-06,,v7_btab_boxeig
