dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,full,0.1505609579999145,0.7880223709998972,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.525161681666097,full,0.1760111429998687,0.8289116219998505,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24015.1960450302,15924374.031357467,2.715166756468347,full,0.0923503049998544,0.9721896039995954,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,full,0.1479293899997174,1.463123782999446,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.586379489280721,full,0.1743094989997189,1.2525144619999082,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,full,0.1996947229999932,1.3331876359998205,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5454.774452079139,6302111.940778754,2.7103380136756106,full,0.0926463910000165,1.0937349740001991,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,983.8544567550232,2124139.937395191,2.69979302907093,full,0.1493612489998668,1.2375819049998429,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,full,0.174351445999946,1.9554631519995385,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.672108516652033,full,0.1489640940003482,1.2541077860000769,221.0,93.0,128.0,31.0,128.0,60.0
