M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version,output_group,output_dir
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,5.614158632742666e-12,1.2119840264638266e-13,1600.0,674.0,674.0,,674.0,320.0,10609.0,25112.0,54323200.0,64.22154393374532,642.2154393374532,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,571,572,8.709202106654871e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,5.614158632742666e-12,1.2119840264638266e-13,1e-05,boxeig,9999999.999985978,True,,0,0,,,0,0,0,0,False,571.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q320,189,572,571,2500000,10000000,3500,cufinufft,binned_c1,50,571,8.709202106654871e-08,pcg,converged,571,True,0.1,0,18.40035079822005,0.1150571883032044,0.1151475899199879,0,0.1,boxeig,ok,0.0006464574545381,0.3697736639958293,0.0004176606112104,0.2384842090011716,68148.38536115427,25112,642.2154393374532,0.0022524560001784,4.559908931446484e-05,0.0260370799985594,3.917424518016442e-05,0.0223684939978738,0.000234674238181,0.1339989900013733,0.5864436770000339,0.0,0.0,0.0009867819999271,0.0,5.641211208252262e-05,0.0322113159991204,0.5854568950001067,0.1291746690001218,0.0751834959999087,0.589290081999934,0.0533240659999592,1.555425618000072,0.0,1.6306091139999808,1.7597837830001026,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,2.622788279561684e-13,2.4954437347361113e-14,960.0,418.0,418.0,,418.0,192.0,21025.0,14696.0,64591872.0,261.1262738567141,2611.262738567141,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,953,954,9.329972645300277e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,2.622788279561684e-13,2.4954437347361113e-14,1e-05,boxeig,9999999.999985978,True,,0,0,,,0,0,0,0,False,953.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q192,189,954,953,2500000,10000000,3500,cufinufft,binned_c1,50,953,9.329972645300277e-08,pcg,converged,953,True,0.1,0,3.418047257901612,0.1150571733372021,0.1151475750765669,0,0.1,boxeig,ok,0.0006455143008412,0.6158206430025075,0.0004376082843641,0.4170406949990592,16085.644281348012,14696,2611.262738567141,0.0030654070001219,4.568569884089437e-05,0.0435384709953723,3.95564858305138e-05,0.0376973309964796,0.0002539113483749,0.241977515001281,0.3540730740000981,0.0,0.0,0.0010004539999499,0.0,5.720078279037594e-05,0.0545123459992282,0.3530726200001481,0.07654298500006,0.0752618210001401,0.3577896259998852,0.0552021139999396,1.9868203869998524,0.0,2.0620822079999925,2.1386251930000526,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,1.5941634106201849e-12,9.333671436723527e-14,1280.0,546.0,546.0,,546.0,256.0,21025.0,14696.0,86122496.0,121.45386931202027,1214.5386931202029,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,684,685,9.251968628008949e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,1.5941634106201849e-12,9.333671436723527e-14,1e-05,boxeig,9999999.999985978,True,,0,0,,,0,0,0,0,False,684.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q256,189,685,684,2500000,10000000,3500,cufinufft,binned_c1,50,684,9.251968628008949e-08,pcg,converged,684,True,0.1,0,3.418047257901612,0.1150571796685421,0.1151475813221016,0,0.1,boxeig,ok,0.0006510854569376,0.4459935380023125,0.000442622565792,0.3027538350017948,16085.644281348012,14696,1214.5386931202029,0.0030531429999882,4.660530701742132e-05,0.0318780299999161,3.977608772051131e-05,0.0272068440008297,0.000256854497077,0.1756884760006869,0.4747104630000649,0.0,0.0,0.001012596999999,0.0,5.731202923621099e-05,0.0392014279975683,0.4736978660000659,0.1019999059999463,0.0751261890000023,0.4784990690000086,0.0536045569999714,1.657640383999933,0.0,1.7327665729999353,1.8347664789998817,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,5.89480749910155e-13,1.1391907136043757e-13,1600.0,674.0,674.0,,674.0,320.0,21025.0,14696.0,107653120.0,67.71440179233652,677.1440179233651,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,515,516,9.972341266600829e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,5.89480749910155e-13,1.1391907136043757e-13,1e-05,boxeig,9999999.999985978,True,,0,0,,,0,0,0,0,False,515.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q320,189,516,515,2500000,10000000,3500,cufinufft,binned_c1,50,515,9.972341266600829e-08,pcg,converged,515,True,0.1,0,3.418047257901612,0.1150571813804586,0.1151475833630819,0,0.1,boxeig,ok,0.0006580588294529,0.339558355997724,0.0004628797747562,0.2383830839994516,16085.644281348012,14696,677.1440179233651,0.0030430480001086,4.599160582215827e-05,0.0236856769984115,4.081294563309588e-05,0.0210186670010443,0.0002759863106776,0.1421329499989951,0.5797759370000222,0.0,0.0,0.0010174829999414,0.0,5.7554730098399006e-05,0.0296406860006754,0.5787584540000807,0.127629713999795,0.0739067740000791,0.5836268800001108,0.0536015170000609,1.4933481139999003,0.0,1.5672548879999797,1.6948846019997743,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,79,80,8.872722393588178e-08,6250000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,,0,50,diag,0.001,0,0,0,0,False,79.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_512,35,80,79,75000000,300000000,3500,cufinufft,binned_c1,50,79,8.872722393588178e-08,pcg,converged,79,True,0.1,0,248.7941398093209,0.0005649614805181,0.3000178210607842,0,0.1,exact,ok,0.0006226008000169,0.049808064001354,0.0005707229114117,0.0450871100015319,7451.295978545698,600,,0.000621486,4.496779747511672e-05,0.0035524560005342,4.254510125790574e-05,0.0033610629993745,0.0003848551012605,0.0304035529995871,0.0104861009999694,0.0088492630000018,-0.0104861009999694,0.0,0.0013769779998256,5.556875948047802e-05,0.0043899319989577,,0.0001901949999592,1.499527368999907,0.0119397700000263,1.5203836210000643,0.1555865600000743,0.0002598600001419,1.655113928999981,1.6553041239999402,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,2.6971295022740734e-09,24010000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,35,4,3,75000000,300000000,3500,cufinufft,binned_c1,50,3,2.6971295022740734e-09,pcg,converged,3,True,0.1,0,0.0,0.000564988381739,0.3000178210388806,0,0.1,exact,ok,0.0007091092500104,0.0028364370000417,0.0006238686666317,0.0018716059998951,0.0,0,,0.0006011129999023,1.756466667757195e-05,5.269400003271585e-05,3.620600008010418e-05,0.0001086180002403,0.000459853333344,0.0013795600000321,0.0389507560000765,0.0358137149999038,-0.0389507560000765,0.0,0.0026794520001658,6.71786666165038e-05,0.0002015359998495,,5.822799994348316e-05,1.4999871289999192,0.0403354000000035,1.5206204849998812,0.0474968800001533,0.0004575890000069,1.5474840090000723,1.547542237000016,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,7.095058988075882e-15,1.1156337444890158e-15,320.0,162.0,162.0,,162.0,64.0,361.0,864.0,370688.0,451215.62108416617,4512156.210841661,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1547,1548,9.766769930169241e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,7.095058988075882e-15,1.1156337444890158e-15,1e-05,boxeig,299999999.99935234,True,,0,0,,,0,0,0,0,False,1547.0,SE,0.1,1.5,1.0,21904,3500,btab_boxeig_topk_256_q64,35,1548,1547,75000000,300000000,3500,cufinufft,binned_c1,50,1547,9.766769930169241e-08,pcg,converged,1547,True,0.1,0,41989.68361803287,0.000559170012536,0.3000178106226205,0,0.1,boxeig,ok,0.0006347662344937,0.9826181309963432,0.000426143030382,0.6592432680010916,1369995.9262617128,864,4512156.210841661,0.000509743999828,4.583723400118504e-05,0.0709102009998332,3.963192501408282e-05,0.0613105879967861,0.0002412945067864,0.3732826019986532,0.3617303790001642,0.0,0.0,0.2303163860001404,0.0,5.7728928251164987e-05,0.0893066520045522,0.1314139930000237,0.0265371090001735,1.499780820000069,0.3626165260000107,1.5173744989999705,2.975632949000101,0.0,4.47541376900017,4.501950878000343,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.1949916834711692e-13,4.5372232809713885e-15,640.0,290.0,290.0,,290.0,128.0,625.0,600.0,1282048.0,21267.04979324993,212670.4979324993,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,508,509,8.178372972675303e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.1949916834711692e-13,4.5372232809713885e-15,1e-05,boxeig,299999999.99935234,True,,0,0,,,0,0,0,0,False,508.0,SE,0.1,1.5,1.0,38416,3500,btab_boxeig_topk_512_q128,35,509,508,75000000,300000000,3500,cufinufft,binned_c1,50,508,8.178372972675303e-08,pcg,converged,508,True,0.1,0,248.7941398093209,0.0005646091316522,0.300017822453221,0,0.1,boxeig,ok,0.0006393170334003,0.3254123700007767,0.0004257120433056,0.2162617179992594,7451.295978545698,600,212670.4979324993,0.0004895990000477,4.532838976292337e-05,0.023026821999565,3.917614960675035e-05,0.0199014840002291,0.0002429071889818,0.1233968520027701,0.2972747349999736,0.0,0.0,0.0598814949998995,0.0,5.667721063046905e-05,0.0287920230002782,0.237393240000074,0.050986506000072,1.4996828639998512,0.2982387560000461,1.516478184000107,1.159949043000097,0.0,2.659631906999948,2.71061841300002,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.005553056082856e-13,3.023555049647764e-15,640.0,290.0,290.0,,290.0,128.0,961.0,264.0,1970176.0,21267.4057570858,212674.057570858,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,360,361,6.16029063264561e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.005553056082856e-13,3.023555049647764e-15,1e-05,boxeig,299999999.99935234,True,,0,0,,,0,0,0,0,False,360.0,SE,0.1,1.5,1.0,59536,3500,btab_boxeig_topk_768_q128,35,361,360,75000000,300000000,3500,cufinufft,binned_c1,50,360,6.16029063264561e-08,pcg,converged,360,True,0.1,0,0.3868140743360568,0.0005656124342513,0.3000178192361166,0,0.1,boxeig,ok,0.0006424095457139,0.2319098460027362,0.0004283412999983,0.1542028679994018,10.924850578839887,264,212674.057570858,0.0005154049999873,4.5618200000616426e-05,0.0164225520002219,3.92296694517174e-05,0.0141226810026182,0.0002440089694497,0.0878432290019191,0.2845654350001041,0.0,0.0,0.0470225330000175,0.0,5.748030278217205e-05,0.0206929090015819,0.2375429020000865,0.0505511060000571,1.4992800919999354,0.2855121729999155,1.5149556820001635,0.8989711889998944,0.0,2.3982512809998298,2.448802386999887,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,55,56,8.039642568876428e-08,6250000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978426,True,,0,50,diag,0.001,0,0,0,0,False,55.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_512,35,56,55,25000000,100000000,3500,cufinufft,binned_c1,50,55,8.039642568876428e-08,pcg,converged,55,True,0.1,0,82.93137509464722,0.0006876480422144,0.300030815090645,0,0.1,exact,ok,0.0006256772321567,0.035037925000779,0.0004473017090855,0.024601593999705,2483.765171134476,600,,0.000574897999968,4.409716364286645e-05,0.0024253440003576,4.107823635257029e-05,0.0022593029993913,0.0002629054727094,0.0144598009990204,0.0103865020000739,0.008818101000088,-0.0103865020000739,0.0,0.0013472690000071,5.613678180121827e-05,0.003087522999067,,0.000130449999915,0.5099933149999742,0.0118089190000318,0.5044170310000027,0.1054994369999349,0.0002211319999787,0.6154927519999092,0.6156232019998242,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,6.057356092524084e-09,24010000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978425,True,,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,35,4,3,25000000,100000000,3500,cufinufft,binned_c1,50,3,6.057356092524084e-09,pcg,converged,3,True,0.1,0,0.0,0.0006876167031276,0.3000308149421986,0,0.1,exact,ok,0.0006921100000454,0.0027684400001817,0.0006060750000263,0.0018182250000791,0.0,0,,0.000577468000074,1.734800002850534e-05,5.204400008551602e-05,3.668766673096494e-05,0.0001100630001928,0.0004532259999905,0.0013596779999716,0.037847542999998,0.0347285430000283,-0.037847542999998,0.0,0.0026687149997997,5.638166665751972e-05,0.0001691449999725,,4.539999986263865e-05,0.5101111300000412,0.0392569670000284,0.5095999539998957,0.0465556230001311,0.0004502850001699,0.5566667530001723,0.556712153000035,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,6.437306088597388e-15,1.0762919978411177e-15,320.0,162.0,162.0,,162.0,64.0,361.0,864.0,370688.0,150385.55544743975,1503855.554474397,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1069,1070,9.375704205446433e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,6.437306088597388e-15,1.0762919978411177e-15,1e-05,boxeig,99999999.99978426,True,,0,0,,,0,0,0,0,False,1069.0,SE,0.1,1.5,1.0,21904,3500,btab_boxeig_topk_256_q64,35,1070,1069,25000000,100000000,3500,cufinufft,binned_c1,50,1069,9.375704205446433e-08,pcg,converged,1069,True,0.1,0,13996.560751340598,0.0006838028155883,0.300030805702836,0,0.1,boxeig,ok,0.0006358598224294,0.6803700099994785,0.0004256315528545,0.4550001300015083,456665.2918695316,864,1503855.554474397,0.0004786590000094,4.5892251633696194e-05,0.0490588169964212,3.872940411337809e-05,0.0414017329972011,0.0002423116632412,0.2590311680048671,0.1262899570001536,0.0,0.0,0.0009671110001363,0.0,5.716151356756379e-05,0.0611056580037256,0.1253228460000173,0.0263990670000566,0.510317736999923,0.1271854219999113,0.5282391930002177,1.931892573999903,0.0,2.442210310999826,2.468609377999883,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,8.086057127328348e-14,3.2791307919616107e-15,640.0,290.0,290.0,,290.0,128.0,625.0,600.0,1282048.0,7088.211373576979,70882.11373576979,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,413,414,9.12766463387587e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,8.086057127328348e-14,3.2791307919616107e-15,1e-05,boxeig,99999999.99978425,True,,0,0,,,0,0,0,0,False,413.0,SE,0.1,1.5,1.0,38416,3500,btab_boxeig_topk_512_q128,35,414,413,25000000,100000000,3500,cufinufft,binned_c1,50,413,9.12766463387587e-08,pcg,converged,413,True,0.1,0,82.93137509464721,0.0006878199113089,0.3000308186867224,0,0.1,boxeig,ok,0.0006526941811664,0.270215391002921,0.0004350116489108,0.1796598110001923,2483.765171134476,600,70882.11373576979,0.0005660859999352,4.622285714184646e-05,0.0190900399995825,4.058187408996854e-05,0.016760313999157,0.0002475701791718,0.1022464839979875,0.2701589790001435,0.0,0.0,0.0009733690001212,0.0,5.8124283291131873e-05,0.0240053289992374,0.2691856100000223,0.0507120889999441,0.5103114280000227,0.2711720899999363,0.5075835189998088,0.9892546850001054,0.0,1.499566113000128,1.5502782020000725,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,1.2862544747810448e-13,4.263452670511028e-15,640.0,290.0,290.0,,290.0,128.0,961.0,264.0,1970176.0,7088.330065609593,70883.30065609592,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,266,267,8.370019836794724e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.2862544747810448e-13,4.263452670511028e-15,1e-05,boxeig,99999999.99978426,True,,0,0,,,0,0,0,0,False,266.0,SE,0.1,1.5,1.0,59536,3500,btab_boxeig_topk_768_q128,35,267,266,25000000,100000000,3500,cufinufft,binned_c1,50,266,8.370019836794724e-08,pcg,converged,266,True,0.1,0,0.1289380130404263,0.0006881732755555,0.3000308207834503,0,0.1,boxeig,ok,0.0006728360112374,0.1796472150003865,0.0004419354774536,0.1175548370026717,3.641616515318903,264,70883.30065609592,0.0005382550000376,4.7299996246275765e-05,0.0125817990015093,4.162357143207859e-05,0.0110718700009329,0.0002492987030006,0.0663134549981805,0.2548309440001048,0.0,0.0,0.0009748009999839,0.0,6.0613146613941627e-05,0.0161230969993084,0.2538561430001209,0.0509966470001472,0.5097634720000315,0.2558009279998714,0.5095940969999901,0.727737808000029,0.0,1.2375012800000604,1.2884979270002077,1e-07,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,16,17,3.98101696858093e-08,6250000,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,2999999.9999934905,True,,0,50,diag,0.001,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_512,35,17,16,750000,3000000,3500,cufinufft,binned_c1,50,16,3.98101696858093e-08,pcg,converged,16,True,0.1,0,2.4879116707048508,0.0029091482511972,0.2999783564407239,0,0.1,exact,ok,0.0006598568823606,0.0112175670001306,0.0005027819374987,0.00804451099998,74.5120078338083,600,,0.0004932700001063,4.7336812514231497e-05,0.0007573890002277,4.2901874991230216e-05,0.0006864299998596,0.000311037937493,0.0049766069998895,0.0109169869999732,0.0090021789999354,-0.0109169869999732,0.0,0.0016854339999099,5.707924999853731e-05,0.0009132679999765,,0.0001122129999657,0.0320671710001079,0.0123165039999548,0.0183196950001729,0.0424772879998727,0.0002293740001277,0.0745444589999806,0.0746566719999464,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,5,6,6.7266911069860205e-09,24010000,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,2999999.9999934905,True,,0,50,diag,0.001,0,0,0,0,False,5.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,35,6,5,750000,3000000,3500,cufinufft,binned_c1,50,5,6.7266911069860205e-09,pcg,converged,5,True,0.1,0,0.0,0.0029091525602553,0.2999783565150736,0,0.1,exact,ok,0.00071361516666,0.0042816909999601,0.0006895994000842,0.0034479970004213,0.0,0,,0.0005929179999384,1.6877999996722792e-05,8.438999998361396e-05,4.366540001683461e-05,0.0002183270000841,0.0005276564000268,0.0026382820001344,0.0394681899999795,0.0356089720000909,-0.0394681899999795,0.0,0.003406158999951,5.639519999931508e-05,0.0002819759999965,,2.867500006686896e-05,0.0324763329999768,0.0408562009999968,0.0181531900000209,0.0522584390000702,0.0004530589999376,0.084734772000047,0.0847634470001139,1e-07,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_b
