M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version,output_group,output_dir,error_message,error_type,traceback
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1.0,2.0,9.392038039064398e-08,,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,392.0,3.0,,,0.2659342282523575,1.5900497421945108e-08,,,5.0,1952.0,0.0005812584923916,1.1346165771484376,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,35.0,2.0,1.0,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.000692589461299,0.3000308161961235,0,,,ok,,0.0006221640001058,0.0012443280002116,0.0002131699998244,0.0002131699998244,,,[],,,,,,,,,,,,,,,,,1.159922123999877,,0.5103916640000534,0.0002840199999809,0.5062530710001738,0.0025249069999517,,1.673122714999863,,1e-07,384.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1.0,2.0,7.780299793792812e-08,,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,456.0,3.0,,,0.212438004852714,1.2701899904657311e-08,,,5.0,2272.0,0.0005895229393327,1.3393961181640626,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,35.0,2.0,1.0,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0006923105471794,0.3000308113654183,0,,,ok,,0.0006624329998885,0.0013248659997771,0.0002166980002584,0.0002166980002584,,,[],,,,,,,,,,,,,,,,,1.36841124700004,,0.5102414689999932,0.0002843419997589,0.507401112000025,0.0025755130000106,,1.8815125709998028,,1e-07,448.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,55.0,56.0,8.039642594577762e-08,6250000.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1225.0,,,,,,,,,,,,,1e-05,chol_solve,99999999.99978426,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,55.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,35.0,56.0,55.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,55.0,8.039642594577762e-08,pcg,converged,55.0,,True,0.1,0,82.93137509464722,0.0006876480422249,0.300030815090645,0,0.1,exact,ok,,0.0006261940000464,0.0350668640026015,0.0004418874545742,0.0243038100015837,2483.765171134476,600.0,,,0.0006483850002041,4.3557381799142936e-05,0.0023956559989528,4.057989085181775e-05,0.0022318939968499,0.0002605880545409,0.0143323429997508,0.010328015000141,0.0087621390002823,-0.010328015000141,0.0,0.0013272380001581,5.40533818159681e-05,0.0029729359998782,,,0.000138859999879,0.5103562770000281,0.011816718999853,0.5065269350002382,0.1054206259996135,0.0002386379997005,0.6157769029996416,0.6159157629995207,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,1024.0,,1024.0,0.0,"[17, 17]","[35, 35]",1225.0,topk,1024.0,,1024.0,80000.0,1225.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,3.0,4.0,6.057356086422375e-09,24010000.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1225.0,,,,,,,,,,,,,1e-05,chol_solve,99999999.99978425,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,3.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_1024,35.0,4.0,3.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,3.0,6.057356086422375e-09,pcg,converged,3.0,,True,0.1,0,0.0,0.0006876167031503,0.3000308149421985,0,0.1,exact,ok,,0.000682050249793,0.0027282009991722,0.0006026713331266,0.0018080139993799,0.0,0.0,,,0.0005336910003279,1.693366660523073e-05,5.0800999815692194e-05,3.644466672388565e-05,0.0001093340001716,0.0004526773332145,0.0013580319996435,0.03647378200003,0.0333461710001756,-0.03647378200003,0.0,0.0026594509999995,5.403700015449431e-05,0.0001621110004634,,,4.255999965607771e-05,0.5100505280001926,0.0377885470002183,0.5081813080000757,0.0448806919998787,0.0004681599998548,0.5549312200000713,0.5549737799997274,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,256.0,,256.0,0.0,"[9, 9]","[19, 19]",361.0,topk,256.0,,256.0,80000.0,361.0,cheap,30.0,0.01,,cupy,1.5528233789549331e-13,3.1591215839828168e-15,640.0,290.0,290.0,,290.0,128.0,361.0,864.0,741376.0,7068.3614185937895,70683.61418593788,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,502.0,503.0,8.833966062212265e-08,0.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2.0,1225.0,,,,,,,1.5528233789549331e-13,3.1591215839828168e-15,,,,,1e-05,boxeig,99999999.99978425,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,502.0,SE,0.1,1.5,1.0,,21904.0,3000,btab_boxeig_topk_256_q128,35.0,503.0,502.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,502.0,8.833966062212265e-08,pcg,converged,502.0,,True,0.1,0,13996.560751340596,0.0006878760605232,0.3000308146636967,0,0.1,boxeig,ok,,0.0006322963359837,0.3180450569998356,0.0004259940876473,0.2138490319989614,456665.2918695316,864.0,,70683.61418593788,0.0004415220000737,4.448191832335465e-05,0.022329922998324,3.908035457598488e-05,0.0196183379971444,0.0002443363067781,0.1226568260026397,0.231162913999924,0.0,0.0,0.000952259999849,0.0,5.5809097606455965e-05,0.0280161669984408,0.230210654000075,,0.050605723999979,0.510256075000143,0.2320224539998889,0.5064970270000231,1.078790994999963,0.0,1.589047070000106,1.6396527940000851,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,cupy,1.774601754310717e-13,3.0907567096305192e-15,640.0,290.0,290.0,,290.0,128.0,625.0,600.0,1282048.0,7088.211373576981,70882.1137357698,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,413.0,414.0,9.418605780658228e-08,0.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2.0,1225.0,,,,,,,1.774601754310717e-13,3.0907567096305192e-15,,,,,1e-05,boxeig,99999999.99978426,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,413.0,SE,0.1,1.5,1.0,,38416.0,3000,btab_boxeig_topk_512_q128,35.0,414.0,413.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,413.0,9.418605780658228e-08,pcg,converged,413.0,,True,0.1,0,82.93137509464722,0.0006878059158559,0.300030818668195,0,0.1,boxeig,ok,,0.0006384814299433,0.2643313119965569,0.0004292938087135,0.1772983429987107,2483.765171134476,600.0,,70882.1137357698,0.0005080810001345,4.506760289045231e-05,0.0186129199937568,3.9331457619768814e-05,0.0162438919969645,0.0002458223607666,0.1015246349966219,0.5745180760000039,0.0,0.0,0.0009692539997558,0.0,5.604432933286907e-05,0.0231463080144749,0.573548822000248,,0.0498397530000147,0.5105498419998185,0.5754563899999994,0.5061685750001743,1.2804256039999018,0.0,1.7909754459997205,1.840815198999735,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,cupy,3.476780183111666e-11,4.70872428757748e-14,1280.0,546.0,546.0,,546.0,256.0,625.0,600.0,2564096.0,18.569593876356187,185.69593876356183,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,61.0,62.0,8.10040948703129e-08,0.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2.0,1225.0,,,,,,,3.476780183111666e-11,4.70872428757748e-14,,,,,1e-05,boxeig,99999999.99978425,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,61.0,SE,0.1,1.5,1.0,,38416.0,3000,btab_boxeig_topk_512_q256,35.0,62.0,61.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,61.0,8.10040948703129e-08,pcg,converged,61.0,,True,0.1,0,82.93137509464721,0.0006879164781599,0.300030815317068,0,0.1,boxeig,ok,,0.0007398825322261,0.0458727169980193,0.0004756097705019,0.0290121960006217,2483.765171134476,600.0,,185.69593876356183,0.0004860369999732,5.211749182352997e-05,0.0031791670012353,4.428911472400689e-05,0.0027016359981644,0.0002660002294939,0.0162260139991303,0.4524710719997529,0.0,0.0,0.0009544919998916,0.0,6.3969819695528e-05,0.0039021590014272,0.4515165799998613,,0.0988221840002552,0.5102114270002858,0.4534241610003846,0.5062984549999783,0.57286285400005,0.0,1.0830742810003358,1.181896465000591,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,768.0,,768.0,0.0,"[15, 15]","[31, 31]",961.0,topk,768.0,,768.0,80000.0,961.0,cheap,30.0,0.01,,cupy,2.0287200552266173e-13,3.6211158402392535e-15,640.0,290.0,290.0,,290.0,128.0,961.0,264.0,1970176.0,7088.330065609589,70883.30065609589,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,266.0,267.0,8.742409608384192e-08,0.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128.0,0.0,128.0,128.0,0.0,0.0,2.0,1225.0,,,,,,,2.0287200552266173e-13,3.6211158402392535e-15,,,,,1e-05,boxeig,99999999.99978425,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,266.0,SE,0.1,1.5,1.0,,59536.0,3000,btab_boxeig_topk_768_q128,35.0,267.0,266.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,266.0,8.742409608384192e-08,pcg,converged,266.0,,True,0.1,0,0.1289380130404263,0.0006881329520869,0.3000308207780862,0,0.1,boxeig,ok,,0.0006458254419573,0.1724353930026154,0.0004339775864536,0.1154380379966824,3.6416165153189017,264.0,,70883.30065609589,0.0005032489998484,4.531866540803874e-05,0.0120547649985383,3.974074811457853e-05,0.0105710389984778,0.0002482741203025,0.0660409160004746,0.2321906000001945,0.0,0.0,0.0009653520000938,0.0,5.669399624103359e-05,0.0150806030001149,0.2312252480001007,,0.0503282889999354,0.5101574459999938,0.2331354610000744,0.5071999629999482,0.6911680779999188,0.0,1.2013255239999123,1.251653812999848,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,768.0,,768.0,0.0,"[15, 15]","[31, 31]",961.0,topk,768.0,,768.0,80000.0,961.0,cheap,30.0,0.01,,cupy,3.331642677350036e-11,5.59069227450304e-14,1280.0,546.0,546.0,,546.0,256.0,961.0,264.0,3940352.0,20.59934091217924,205.99340912179235,0.001,boxeig,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,boxeig,32.0,33.0,6.91027182522437e-08,0.0,,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2.0,1225.0,,,,,,,3.331642677350036e-11,5.59069227450304e-14,,,,,1e-05,boxeig,99999999.99978425,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,32.0,SE,0.1,1.5,1.0,,59536.0,3000,btab_boxeig_topk_768_q256,35.0,33.0,32.0,25000000,100000000,3000,cufinufft,binned_c1,50.0,32.0,6.91027182522437e-08,pcg,converged,32.0,,True,0.1,0,0.1289380130404263,0.0006877951642367,0.3000308138061825,0,0.1,boxeig,ok,,0.0007828958485085,0.0258355630007827,0.0005024105000046,0.016077136000149,3.6416165153189017,264.0,,205.99340912179235,0.000536916999863,5.2831218738447205e-05,0.0016905989996303,4.49796874590902e-05,0.0014393499986908,0.0002792266562039,0.0089352529985262,0.5176656309999998,0.0,0.0,0.0009439770001336,0.0,7.58734999948274e-05,0.0024279519998344,0.5167216539998662,,0.1002913170000283,0.5102636200003872,0.5186574320000545,0.5085158950000732,0.5864332369997101,0.0,1.0966968570000972,1.1969881740001256,1e-07,,80000,v7_btab_boxeig,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1497.0,1498.0,7.818383469280103e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,,,,,,,,,0.0,0.0,,,1e-05,,,True,,,,,,,,,,,False,1497.0,SE,0.1,1.5,1.0,,,80000,plain_cg,35.0,1498.0,,750000,3000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0029104079185597,0.2999782041163659,0,,,ok,,0.0006163222263033,0.92325069500248,,,,,,,,,,,,,,,,,,,,,,,,0.0371258099999067,,0.0180251249998946,1.58104490300002,,1.6181711160002124,,1e-07,,80000,v1,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,393.0,394.0,9.237185119954097e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,72.0,3.0,,,1480.4999691886055,0.0029521132788381,,,5.0,352.0,0.0005893527377735,0.207452163696289,1e-05,,,True,[],,,,,,,,,,False,393.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q64,35.0,394.0,393.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0029091485217434,0.2999783575098477,0,,,ok,,0.0006307617182677,0.2485201169974971,0.0001534857811694,0.0603199119996133,,,[],,,,,,,,,,,,,,,,,0.2154906830000982,,0.0316347269999823,0.0002941399998235,0.0180529830004161,0.5584389669998018,,0.8058585169997059,,1e-07,64.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,95.0,96.0,8.999170196452297e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,136.0,3.0,,,68.95529514090374,0.0001374252852892,,,5.0,672.0,0.0005869455223991,0.3944273910522461,1e-05,,,True,[],,,,,,,,,,False,95.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q128,35.0,96.0,95.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0029087543213043,0.2999783583361424,0,,,ok,,0.0006331611666846,0.0607834720017308,0.0001543627684201,0.0146644629999173,,,[],,,,,,,,,,,,,,,,,0.406845598000018,,0.0316321559998868,0.0002803809998113,0.0180503619999399,0.1365293810004004,,0.5752875160001167,,1e-07,128.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,5.0,6.0,7.227150771164852e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,264.0,3.0,,,0.2949687506941473,5.878609108855487e-07,,,5.0,1312.0,0.0005853088774332,0.7679252471923829,1e-05,,,True,[],,,,,,,,,,False,5.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q256,35.0,6.0,5.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.002910281535507,0.2999783652019501,0,,,ok,,0.0006357195000722,0.0038143170004332,0.000162358199941,0.0008117909997054,,,[],,,,,,,,,,,,,,,,,0.790511006000088,,0.0316749899998285,0.0002854419999493,0.0180602720001843,0.0082146479999209,,0.8306860859997869,,1e-07,256.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2.0,3.0,8.048829103132322e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,328.0,3.0,,,0.2552242284415283,5.086516692229705e-07,,,5.0,1632.0,0.0005841424231435,0.9533204345703126,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q320,35.0,3.0,2.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0029072349195603,0.2999783504561426,0,,,ok,,0.0006365483332047,0.0019096449996141,0.0001969894999547,0.0003939789999094,,,[],,,,,,,,,,,,,,,,,0.9805106759999944,,0.0314828159998796,0.0002871820001928,0.0180524050001622,0.0040014579999478,,1.0162821320000148,,1e-07,320.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2.0,3.0,4.360265424880533e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,392.0,3.0,,,0.2025860876582502,4.037459620419602e-07,,,5.0,1952.0,0.0005853083329122,1.1425218658447265,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,35.0,3.0,2.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0029077761230339,0.2999783600391158,0,,,ok,,0.0006301229999129,0.0018903689997387,0.0002017630001773,0.0004035260003547,,,[],,,,,,,,,,,,,,,,,1.174538628999926,,0.0313628700000663,0.0003170159998262,0.0180112670000198,0.0040259280003738,,1.2102444430001924,,1e-07,384.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2.0,3.0,2.839962563711321e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,1225.0,456.0,3.0,,,0.1684577987499207,3.357296485945925e-07,,,5.0,2272.0,0.0005835443550432,1.3258127746582031,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,35.0,3.0,2.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0029080911724384,0.2999783642158707,0,,,ok,,0.0006284989999585,0.0018854969998756,0.0002019804999235,0.0004039609998471,,,[],,,,,,,,,,,,,,,,,1.362415324000267,,0.0314669720000893,0.0002948119999928,0.0180844960000285,0.0039540059997307,,1.3981311140000798,,1e-07,448.0,80000,v3,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,16.0,17.0,3.981016968596764e-08,6250000.0,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1225.0,,,,,,,,,,,,,1e-05,chol_solve,2999999.9999934905,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,16.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,35.0,17.0,16.0,750000,3000000,3000,cufinufft,binned_c1,50.0,16.0,3.981016968596764e-08,pcg,converged,16.0,,True,0.1,0,2.4879116707048508,0.002909148251197,0.2999783564407239,0,0.1,exact,ok,,0.0006337542940855,0.0107738229994538,0.0004925265000395,0.007880424000632,74.5120078338083,600.0,,,0.0004908490000161,4.462425002316195e-05,0.0007139880003705,4.291737496942005e-05,0.0006866779995107,0.0003052470001136,0.0048839520018191,0.0105786700000862,0.0086852439999347,-0.0105786700000862,0.0,0.0016712390001885,5.613512502122831e-05,0.0008981620003396,,,7.943399987198063e-05,0.0318846169998323,0.0118882970000413,0.0179891299999326,0.0409647050000785,0.000222186999963,0.0728493219999109,0.0729287559997828,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
1225.0,expanded_box,topk,1024.0,,1024.0,0.0,"[17, 17]","[35, 35]",1225.0,topk,1024.0,,1024.0,80000.0,1225.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,chol_solve,20000.0,group_b,50.0,diag,0.001,50.0,auto,group_b,auto,5.0,6.0,6.726691106809409e-09,24010000.0,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1225.0,,,,,,,,,,,,,1e-05,chol_solve,2999999.9999934905,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,0.0,False,5.0,SE,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_1024,35.0,6.0,5.0,750000,3000000,3000,cufinufft,binned_c1,50.0,5.0,6.726691106809409e-09,pcg,converged,5.0,,True,0.1,0,0.0,0.0029091525602561,0.2999783565150736,0,0.1,exact,ok,,0.0006770660000559,0.0040623960003358,0.00069412619996,0.0034706309998,0.0,0.0,,,0.0005023469998377,1.6963000052783173e-05,8.481500026391586e-05,3.851839992421447e-05,0.000192591999621,0.000533243800055,0.0026662190002753,0.0363469920002899,0.0325211180002043,-0.0363469920002899,0.0,0.0033795470003497,6.302819992924924e-05,0.0003151409996462,,,2.7755999781220453e-05,0.0313023020003129,0.0376401009998517,0.0179708750001736,0.0486990279996462,0.0004463269997359,0.0800013299999591,0.0800290859997403,1e-07,,80000,v6_btab,group_b,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_b,,,
