M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,error_message,error_type,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,8.459796875801536e-14,4.437933081719224e-15,640,290,290,,290,128,1225,0,2510848,1932.1951307333438,19321.95130733344,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,240,241,9.82768905439398e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,8.459796875801536e-14,4.437933081719224e-15,,,,,1e-05,,,boxeig,29999999.999940123,True,,nan,0,0,,nan,0,0,0,0,False,240.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q128,35,241,240,7500000,30000000,cufinufft,binned_c1,50,240,9.82768905439398e-07,pcg,converged,240,,True,0.1,0,0.0,0.13266272961943618,0.13266567333521043,0,0.1,boxeig,ok,,0.0006539556929446426,0.15760332199965887,0.00037861208333348867,0.09086690000003728,0.0,0,,19321.95130733344,0.0005650189999641952,1.68981749970006e-05,0.004055561999280144,2.8031429167185706e-05,0.0067275430001245695,0.00023916020416360576,0.05739844899926538,0.23502807300008044,0.0,0.0,0.000887190000071314,0.0,5.625021249973846e-05,0.01350005099993723,0.23414088300000913,,0.0513133749999497,0.14816589099996236,0.23604373399996348,0.275211691000095,0.637306452999951,0.0,0.7854723439999134,0.8367857189998631,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,1.0916792270490673e-12,1.6747923355313402e-14,960,418,418,,418,192,1225,0,3766272,101.19712285995276,1011.9712285995275,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,67,68,8.839796425413835e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,1.0916792270490673e-12,1.6747923355313402e-14,,,,,1e-05,,,boxeig,29999999.999940123,True,,nan,0,0,,nan,0,0,0,0,False,67.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q192,35,68,67,7500000,30000000,cufinufft,binned_c1,50,67,8.839796425413835e-07,pcg,converged,67,,True,0.1,0,0.0,0.13266175821995715,0.1326647000533264,0,0.1,boxeig,ok,,0.0007375645882465212,0.05015439200076344,0.0004783226716531928,0.032047619000763916,0.0,0,,1011.9712285995275,0.0005930249999437365,1.9301238801324245e-05,0.0012931829996887245,3.009495522312489e-05,0.0020163619999493676,0.0003231102835855775,0.021648389000233692,0.3560337180000488,0.0,0.0,0.0008659850000185543,0.0,6.21914179150939e-05,0.004166825000311292,0.35516773300003024,,0.0768633459999819,0.14834590100008427,0.357093731999953,0.2752923619999592,0.4871880919999967,0.0,0.635533993000081,0.7123973390000629,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,1.7967285072618655e-11,4.9167475000122974e-14,1280,546,546,,546,256,1225,0,5021696,5.563044596626694,55.63044596626694,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,15,16,8.065236613681037e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,1.7967285072618655e-11,4.9167475000122974e-14,,,,,1e-05,,,boxeig,29999999.999940123,True,,nan,0,0,,nan,0,0,0,0,False,15.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q256,35,16,15,7500000,30000000,cufinufft,binned_c1,50,15,8.065236613681037e-07,pcg,converged,15,,True,0.1,0,0.0,0.13268215885048232,0.1326850014989278,0,0.1,boxeig,ok,,0.0007648580000036986,0.012237728000059178,0.00043185260000579243,0.0064777890000868865,0.0,0,,55.63044596626694,0.0005312250000315544,2.0064066666236614e-05,0.0003009609999935492,3.144773334042839e-05,0.0004717160001064258,0.0002728887333357003,0.004093331000035505,0.46801385900005243,0.0,0.0,0.0008692549999977928,0.0,6.211433333949875e-05,0.0009317150000924812,0.46714460400005464,,0.10101740599998266,0.14809354399994845,0.46900679899999886,0.27357924800003275,0.49914126299995587,0.0,0.6472348069999043,0.748252212999887,1e-06,,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,5400,5401,8.684697648638858e-07,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,True,,,,,,,,,,,False,5400.0,matern,0.1,1.5,1.0,,,100000,plain_cg,189,5401,,7500000,30000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.027874059320894685,0.02789324581762071,0,,,ok,,0.0006301343973337941,3.403355879999822,,,,,,,,,,,,,,,,,,,,,,,,0.7552158130000635,,0.2731652209999993,5.751102259000049,,6.506318562000047,,1e-06,,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,1322,1323,9.310027482637211e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,,,,,,,,2,35721,98,3,nan,,26574.108106234762,0.006080193329812029,,,5,482,0.00038654300483925214,0.18631372833251952,1e-05,,,,,True,[],,,,,,,,,,False,1322.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q90,189,1323,1322,7500000,30000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.027859031132153128,0.027878088332430787,0,,,ok,,0.0006416272917628571,0.84887290700226,0.000592891589258181,0.7838026809993153,,,[],,,,,,,,,,,,,,,,,0.4720120690000158,,0.19955260999995517,0.00031680300003245065,0.2740739710000071,2.468039433999934,,3.1399209159999373,,1e-06,90,,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,674,675,9.989204236856515e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,,,,,,,,2,35721,188,3,nan,,9749.19280392159,0.002227984842324471,,,5,932,0.0004888436313350825,0.4556022644042969,1e-05,,,,,True,[],,,,,,,,,,False,674.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q180,189,675,674,7500000,30000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.027859652007630405,0.027878694147557996,0,,,ok,,0.0006538055214814111,0.44131872699995256,0.0010417723946589744,0.7021545940001488,,,[],,,,,,,,,,,,,,,,,1.038854839999999,,0.19698797900002774,0.00031491699996877287,0.2743455579999363,1.5846316700000216,,2.820789406000017,,1e-06,180,,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,6000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,1133,1134,9.425837313910727e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999959644,True,,nan,0,50,diag,0.001,0,0,0,6250000,False,1133.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_512,189,1134,1133,7500000,30000000,cufinufft,binned_c1,50,1133,9.425837313910727e-07,pcg,converged,1133,,True,0.1,0,39405.56332249561,0.02785678474399239,0.027875942255224575,0,0.1,exact,ok,,0.0006394401834236016,0.7251251680023643,0.0002752318993827433,0.3118377420006482,13886724.014114993,35096,,,0.0015954079999573878,4.3842667253754485e-05,0.04967374199850383,3.99152921444722e-05,0.045224025999687,9.648952250728847e-05,0.10932262900075784,0.02395705399999315,0.008926599000005808,0.008608110999944074,0.0,0.0061757140000509025,5.4626915267697815e-05,0.06189229499830162,,,0.0003417210000407067,0.19706169399989903,0.026569685000026766,0.27338616500003354,1.7598917669999992,0.0002466299999923649,1.9569534609998982,1.957295181999939,1e-06,,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,556,557,8.859450431300082e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999959644,True,,nan,0,50,diag,0.001,0,0,0,29986576,False,556.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_1024,189,557,556,7500000,30000000,cufinufft,binned_c1,50,556,8.859450431300082e-07,pcg,converged,556,,True,0.1,0,7204.558888596942,0.027856728758421205,0.02787589320937948,0,0.1,exact,ok,,0.0006311263482960856,0.3515373760009197,0.0003180135359696614,0.17681552599913175,4777312.262290385,34352,,,0.0015677200000254743,4.2685528777308054e-05,0.023733154000183276,3.888592266198528e-05,0.021620573000063814,0.0001428504640321178,0.0794248580018575,0.13435140500007492,0.046220263000009254,0.06528994500001772,0.0,0.020744666000041434,5.404128237595902e-05,0.030046953001033216,,,0.0003354550000267409,0.1981219479999936,0.13699768800006495,0.27363741299996036,1.0036061880000489,0.0020965310000065074,1.2017281360000425,1.2020635910000692,1e-06,,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,355,356,9.263876683357218e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999959644,True,,nan,0,50,diag,0.001,0,0,0,108243216,False,355.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_2048,189,356,355,7500000,30000000,cufinufft,binned_c1,50,355,9.263876683357218e-07,pcg,converged,355,,True,0.1,0,1636.4323537299117,0.027856767003909017,0.02787592783293203,0,0.1,exact,ok,,0.0006361994016839198,0.22648698699947545,0.0008345479915498133,0.29626453700018374,1890633.603831393,33120,,,0.0016989289999855828,4.348132957685765e-05,0.015435871999784467,4.322101972064329e-05,0.015343462000828367,0.0006527604169041552,0.23172994800097513,0.689309134000041,0.18990883200001463,0.39896158800002013,0.0,0.09178003699992132,5.4098033803109525e-05,0.019204802000103882,,,0.00031567200005611085,0.19902793599999313,0.6920968630000743,0.2736196209999662,1.4326082890000862,0.008658677000084936,1.6316362250000793,1.6319518970001354,1e-06,,,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,174,175,9.905007133659092e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999959644,True,,nan,0,50,diag,0.001,0,0,0,454371856,False,174.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_4096,189,175,174,7500000,30000000,cufinufft,binned_c1,50,174,9.905007133659092e-07,pcg,converged,174,,True,0.1,0,295.1563404084071,0.02785676692941759,0.02787592276159247,0,0.1,exact,ok,,0.0006628264971433444,0.11599463700008528,0.00218184169539879,0.3796404549993895,637241.9886325274,30392,,,0.0019515920000685583,4.468397126653019e-05,0.007775011000376253,5.0860925289950614e-05,0.008849801000451407,0.001986805810346773,0.34570421100033855,4.657653650000043,0.7794527480000397,3.2451942799999642,0.0,0.5965577940000912,5.622656896838603e-05,0.00978342300049917,,,0.0002980389999720501,0.19711503400003494,4.660792844999946,0.27262808699993,5.267437155000039,0.03644882799994775,5.464552189000074,5.464850228000046,1e-06,,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,cheap,30,0.01,,cupy,3.9118959227021676e-15,1.1166125030391886e-15,320,162,162,,162,64,1369,34352,1402880,76954.8364019433,769548.364019433,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1520,1521,9.958290561076232e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,35721,,,,,,,3.9118959227021676e-15,1.1166125030391886e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,1520.0,matern,0.1,1.5,1.0,,85264,100000,btab_boxeig_topk_1024_q64,189,1521,1520,7500000,30000000,cufinufft,binned_c1,50,1520,9.958290561076232e-07,pcg,converged,1520,,True,0.1,0,7204.558888596942,0.027857664974705106,0.02787684543696865,0,0.1,boxeig,ok,,0.0006293497363579088,0.9572409490003793,0.0004079292934220964,0.6200525260015866,4777312.262290385,34352,,769548.364019433,0.001581348999934562,4.318445263397495e-05,0.06564036800364192,3.532864539310092e-05,0.053699540997513395,0.00023713479342074163,0.3604448859995273,0.12392984699999943,0.0,0.0,0.0010829940000576244,0.0,5.408368289405835e-05,0.0822071979989687,0.1228468529999418,,0.025764928999933545,0.197744590999946,0.12595950399997946,0.27275114300005043,2.6219458550000354,0.0,2.8196904459999814,2.845455374999915,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,cheap,30,0.01,,cupy,8.31568447212168e-15,2.2104014118243772e-15,640,290,290,,290,128,1369,34352,2805760,19614.934991014634,196149.34991014632,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1132,1133,9.184063568208499e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,35721,,,,,,,8.31568447212168e-15,2.2104014118243772e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,1132.0,matern,0.1,1.5,1.0,,85264,100000,btab_boxeig_topk_1024_q128,189,1133,1132,7500000,30000000,cufinufft,binned_c1,50,1132,9.184063568208499e-07,pcg,converged,1132,,True,0.1,0,7204.558888596942,0.027857125248459538,0.027876296388080903,0,0.1,boxeig,ok,,0.0006421348587802772,0.7275387949980541,0.0004068581113066454,0.4605633819991226,4777312.262290385,34352,,196149.34991014632,0.0016374140000152693,4.386876590356721e-05,0.04965944300283809,3.593447261505068e-05,0.04067782300023737,0.0002330866819772716,0.26385412399827146,0.2408471069999223,0.0,0.0,0.0010960539999587127,0.0,5.5188559187262345e-05,0.062473448999980974,0.23975105299996358,,0.05067741499999556,0.19774050400008036,0.24295910299997558,0.27419481200001883,2.1283393479999404,0.0,2.3260798520000208,2.3767572670000163,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,cheap,30,0.01,,cupy,4.406071331940052e-15,1.0650759113732557e-15,320,162,162,,162,64,2601,33120,2664448,77105.33872736721,771053.387273672,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1938,1939,9.880748893793043e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,35721,,,,,,,4.406071331940052e-15,1.0650759113732557e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,1938.0,matern,0.1,1.5,1.0,,163216,100000,btab_boxeig_topk_2048_q64,189,1939,1938,7500000,30000000,cufinufft,binned_c1,50,1938,9.880748893793043e-07,pcg,converged,1938,,True,0.1,0,1636.4323537299117,0.027857442562078935,0.027876611137425223,0,0.1,boxeig,ok,,0.00064083599432729,1.2425809930006153,0.0004156604473692585,0.805549947001623,1890633.603831393,33120,,771053.387273672,0.0016974019999906886,4.3873541280014874e-05,0.08502692300066883,3.596551032040373e-05,0.06970115900094243,0.00024204588648162723,0.46908492800139356,0.12582016600003953,0.0,0.0,0.0010380720000284782,0.0,5.495645046444501e-05,0.10650560100009443,0.12478209400001106,,0.0285446640000373,0.19683875700002318,0.12794605900000988,0.273454251999965,3.3715913529999852,0.0,3.5684301100000084,3.5969747740000457,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,cheap,30,0.01,,cupy,9.581665114488377e-15,1.6190982887157677e-15,640,290,290,,290,128,2601,33120,5328896,19692.158340604772,196921.58340604772,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1070,1071,9.180330749012301e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,35721,,,,,,,9.581665114488377e-15,1.6190982887157677e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,1070.0,matern,0.1,1.5,1.0,,163216,100000,btab_boxeig_topk_2048_q128,189,1071,1070,7500000,30000000,cufinufft,binned_c1,50,1070,9.180330749012301e-07,pcg,converged,1070,,True,0.1,0,1636.4323537299117,0.0278573330851752,0.02787648051965029,0,0.1,boxeig,ok,,0.0006365533127930692,0.6817485980013771,0.0004259660345779364,0.45578365699839196,1890633.603831393,33120,,196921.58340604772,0.0017329030000610146,4.375326074695524e-05,0.04681598899924211,3.59825485974457e-05,0.038501326999266894,0.0002527474018682148,0.27043971999898986,0.24420075899990934,0.0,0.0,0.0013321609999366046,0.0,5.481712523399259e-05,0.05865432400037207,0.24286859799997274,,0.05051939199995559,0.19850373700001,0.24636781000003793,0.27439986100000624,2.03888907999999,0.0,2.237392817,2.2879122089999555,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,cheap,30,0.01,,cupy,1.2785925326381487e-14,2.2997575519744366e-15,960,418,418,,418,192,2601,33120,7993344,8126.282213578629,81262.8221357863,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,861,862,9.820364050594629e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,35721,,,,,,,1.2785925326381487e-14,2.2997575519744366e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,861.0,matern,0.1,1.5,1.0,,163216,100000,btab_boxeig_topk_2048_q192,189,862,861,7500000,30000000,cufinufft,binned_c1,50,861,9.820364050594629e-07,pcg,converged,861,,True,0.1,0,1636.4323537299117,0.02785721647142305,0.027876382192227267,0,0.1,boxeig,ok,,0.0006487376577741979,0.5592118610013586,0.00043256312427513935,0.372436850000895,1890633.603831393,33120,,81262.8221357863,0.0016688109999449807,4.446171080169408e-05,0.038281533000258605,3.670728919825619e-05,0.03160497599969858,0.00025630995818508903,0.22068287399736164,0.35666226900002584,0.0,0.0,0.0010116419999803838,0.0,5.557106039672527e-05,0.04784668300158046,0.35565062700004546,,0.07581584800004748,0.1991676909999569,0.3587872250000146,0.2737402220000149,1.8237531429999763,0.0,2.022920833999933,2.0987366819999806,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,cheap,30,0.01,,cupy,7.418084379778908e-15,1.7396649843166657e-15,640,290,290,,290,128,5329,30392,10915840,19697.10618238361,196971.0618238361,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1340,1341,9.78280327600485e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,35721,,,,,,,7.418084379778908e-15,1.7396649843166657e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,1340.0,matern,0.1,1.5,1.0,,336400,100000,btab_boxeig_topk_4096_q128,189,1341,1340,7500000,30000000,cufinufft,binned_c1,50,1340,9.78280327600485e-07,pcg,converged,1340,,True,0.1,0,295.1563404084071,0.027857524152151023,0.02787667660172381,0,0.1,boxeig,ok,,0.0006423678113361672,0.8614152350018003,0.00042679671194113285,0.571907594001118,637241.9886325274,30392,,196971.0618238361,0.0018864959999973507,4.360017387795385e-05,0.05842423299645816,3.6087144028086375e-05,0.048356772997635744,0.00025399882611877594,0.34035842699915975,0.24489736600003198,0.0,0.0,0.0010626120000551964,0.0,5.445484701504911e-05,0.07296949500016581,0.24383475399997678,,0.05297528800008422,0.19698872699996173,0.24723196100001132,0.27535032799994497,2.5043612950000806,0.0,2.7013500220000424,2.7543253100001266,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,cheap,30,0.01,,cupy,1.525489368599657e-14,2.8377935134199022e-15,960,418,418,,418,192,5329,30392,16373760,8158.3194684064465,81583.19468406447,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,948,949,9.970251814592214e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,35721,,,,,,,1.525489368599657e-14,2.8377935134199022e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,948.0,matern,0.1,1.5,1.0,,336400,100000,btab_boxeig_topk_4096_q192,189,949,948,7500000,30000000,cufinufft,binned_c1,50,948,9.970251814592214e-07,pcg,converged,948,,True,0.1,0,295.1563404084071,0.0278571830912599,0.027876367029860467,0,0.1,boxeig,ok,,0.0006492489072716519,0.6161372130007976,0.0004356496677177873,0.41299588499646234,637241.9886325274,30392,,81583.19468406447,0.0018765029999485705,4.4189020042184194e-05,0.04189119099999061,3.664343881861324e-05,0.034737980000045354,0.00026071291244941,0.2471558410020407,0.6481573869999693,0.0,0.0,0.001077136000048995,0.0,5.51109567522958e-05,0.05224518700117642,0.6470802509999203,,0.07804125899997416,0.19761313300000438,0.6505597090000492,0.2735349160000169,2.2719316769999978,0.0,2.469544810000002,2.5475860689999763,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,cheap,30,0.01,,cupy,1.0022212088854783e-13,5.241910434647798e-15,1280,546,546,,546,256,5329,30392,21831680,4193.561029380046,41935.61029380046,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,699,700,9.447510194872312e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,35721,,,,,,,1.0022212088854783e-13,5.241910434647798e-15,,,,,1e-05,,,boxeig,29999999.999959644,True,,nan,0,0,,nan,0,0,0,0,False,699.0,matern,0.1,1.5,1.0,,336400,100000,btab_boxeig_topk_4096_q256,189,700,699,7500000,30000000,cufinufft,binned_c1,50,699,9.447510194872312e-07,pcg,converged,699,,True,0.1,0,295.1563404084071,0.02785719985380016,0.027876358466474127,0,0.1,boxeig,ok,,0.0006397262514282635,0.4478083759997844,0.00043056746065909423,0.30096665500070685,637241.9886325274,30392,,41935.61029380046,0.0019049329999916154,4.342158225698116e-05,0.03035168599762983,3.628211159262636e-05,0.025361196003245823,0.00025830845493764664,0.18055761000141501,0.4911434499999814,0.0,0.0,0.0010646470000210684,0.0,5.409261230489263e-05,0.03781073600111995,0.4900788029999603,,0.10513185399997838,0.19738722700003564,0.49355904300000475,0.2737819850000278,1.6747905119999587,0.0,1.8721777389999943,1.9773095929999727,1e-06,,,v7_btab_boxeig
