dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,176,0.2922432780001145,0.3115503650001301,0.0189347109108303,0.2990352588724105,6.1882454735661465,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,130,0.2501820340000904,0.2695527670000501,0.0189347057371267,0.2990352584290108,7.152403432755627,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,72,0.3262263560000065,0.3456665620001331,0.0189347131414183,0.2990352589218062,5.577485206680747,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721,189,4096.0,,4096.0,5329.0,,35,0.985637517999976,1.0080296809999254,0.0189347188705583,0.2990352579292464,1.9125926273197493,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721,189,2048.0,192.0,2048.0,2601.0,192.0,280,0.8428866890001245,0.8627691980000236,0.0189346713991172,0.2990352590752649,2.234607054203021,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721,189,4096.0,192.0,4096.0,5329.0,192.0,303,0.8863292480000382,0.9057922429999508,0.0189347561812099,0.2990352608144442,2.1284683666694204,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721,189,4096.0,256.0,4096.0,5329.0,256.0,216,2.227269506000084,2.249738116000117,0.0189347636837694,0.2990352609825577,0.8569664719143852,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,35721,189,8192.0,192.0,8192.0,10609.0,192.0,305,1.3519925149998926,1.374406659999977,0.0189347537988569,0.2990352597335946,1.4027508685093015,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721,189,8192.0,256.0,8192.0,10609.0,256.0,213,0.8478339370001322,0.87072372800003,0.0189347943023579,0.2990352595105401,2.214192715786275,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721,189,8192.0,320.0,8192.0,10609.0,320.0,161,0.8818844589998207,0.904321724999818,0.0189346702740635,0.2990352615613036,2.1319294701233944,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721,189,16384.0,192.0,16384.0,21025.0,192.0,264,0.8275608429999011,0.8498761589999049,0.0189347045381455,0.2990352580478078,2.268507141403589,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721,189,16384.0,256.0,16384.0,21025.0,256.0,186,0.8126537489999919,0.8355278520000411,0.0189346803311043,0.2990352577340832,2.30746363677155,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721,189,16384.0,320.0,16384.0,21025.0,320.0,143,0.8522154910001518,0.8718217820000973,0.018934655589669,0.2990352580982994,2.211403954116532,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,5999,6.395882380000103,6.713261588000023,0.0052382329825472,0.3000032115141838,1.0,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721,189,,64.0,,,,2075,3.015616938999983,3.4313279590001,0.0052617857628679,0.3000031620362705,1.9564616580562266,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721,189,,128.0,,,,1145,1.724970188000043,2.3409786189999977,0.0052617633986446,0.3000031623998758,2.867715891769975,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721,189,,256.0,,,,547,0.8808418309999979,1.9095115650000023,0.0052618090618957,0.3000031635319282,3.515695694673635,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721,189,,320.0,,,,423,0.6958359950001523,1.9444408240001396,0.0052618190442886,0.3000031641339577,3.452540959405171,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721,189,,384.0,,,,338,0.5722532939998928,2.0471880909999527,0.0052618410280534,0.300003164901764,3.2792597893244477,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721,189,,448.0,,,,281,0.4919803329999013,2.1971985049999603,0.0052619040293013,0.3000031652085259,3.055373273158196,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,923,1.399949242000048,1.5836101550000876,0.0052616855599329,0.3000031598688553,4.239213525376548,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,541,0.8320022600000812,1.0058186579999528,0.0052616790115082,0.3000031603500947,6.674425389313406,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,435,0.7094733270000688,0.8837130360000174,0.0052616759459219,0.3000031598017635,7.596653341662249,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,262,0.6196466840001449,0.7935669510000025,0.0052616373853668,0.300003160213435,8.459603288091065,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721,189,4096.0,,4096.0,5329.0,,127,1.1165214130001004,1.2902963430001364,0.0052616577412824,0.3000031601115864,5.202883527043611,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721,189,2048.0,192.0,2048.0,2601.0,192.0,650,1.4443462450001334,1.6181773030000386,0.0052614710926161,0.3000031625893734,4.148656377489595,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721,189,4096.0,192.0,4096.0,5329.0,192.0,755,2.694510590000164,2.877502927000023,0.0052616172794664,0.3000031623775091,2.3330164237222926,ok,group_a
