dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,3500.0,6.113082681000151,7.87834153100016,0.3595354337709812,0.3595282950846609,1.3867191584689922,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,26.0,0.2880626859998756,2.0529811369999607,0.3561590499062086,0.356157919796472,5.3215526149279295,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,1806.0,1.9115563309999288,1.927950135999936,0.0187432715274992,0.2990455707455419,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,346.0,0.5197095579999313,0.959372779999967,0.0189347092133485,0.2990352589938316,2.009594368520652,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,130.0,0.2501820340000904,0.2695527670000501,0.0189347057371267,0.2990352584290108,7.152403432755627,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721.0,189.0,16384.0,256.0,16384.0,21025.0,256.0,186.0,0.8126537489999919,0.8355278520000411,0.0189346803311043,0.2990352577340832,2.30746363677155,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1144.0,1.2207989799999268,1.239559399999962,0.0048984643367829,0.3000386772646077,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,69.0,0.1008890699999938,0.5365445439999803,0.0049064243065568,0.3000387256579351,2.310263730871164,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,11.0,0.0327488940001785,0.0515065710001181,0.004906499188533,0.3000387233421121,24.06604392276705,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,70.0,0.5315154069999153,0.5504503189999923,0.004906237195022,0.3000387253488472,2.251900593412099,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,4199.0,4.522170063999965,4.651818092999974,0.008248648584005,0.299820891744813,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,389.0,0.6222304640000402,1.538249070999882,0.0082805659914328,0.2998206824030737,3.0240994002201687,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,174.0,0.4906563070001084,0.5639621549998992,0.0082804884986112,0.2998206805358443,8.248457900514275,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721.0,189.0,8192.0,320.0,8192.0,10609.0,320.0,365.0,1.2166811119998329,1.2899488159998782,0.0082804420278976,0.299820682765253,3.6062036224237395,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2006.0,2.1295582760001253,2.257863294000117,0.0016423654637659,0.2999588184833607,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,122.0,0.1746318200000587,0.6588992430001781,0.0017030088071386,0.2999590397719255,3.426720121454908,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,4.0,0.0475364820001686,0.1103263879999758,0.0017027089708405,0.299959033916288,20.465306033590192,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,142.0,0.4968718489999446,0.5599029669999709,0.0017023350975711,0.2999590382974804,4.032597480413485,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,8729.0,9.549125387000004,10.552520180999636,0.002953597248512,0.3000157117066346,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721.0,189.0,,320.0,,,,585.0,0.9835347069997624,2.5941405160001523,0.0029683997589814,0.3000157089290565,4.067829061654043,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,392.0,0.8242180389997884,1.3512404630000674,0.0029680428320772,0.3000157021137239,7.809505761521226,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q384,Box-EigenPro,35721.0,189.0,35721.0,384.0,35721.0,35721.0,384.0,392.0,1.5050433620003787,2.0317139490002774,0.0029684538187768,0.3000157122529116,5.1939005420483015,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2978.0,3.1793660139999247,4.197178132999852,0.0005704240226034,0.3000305253140072,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,211.0,0.3051817990001382,1.2290954760001114,0.0006914864280619,0.3000308285492752,3.4148511771102408,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0465556230001311,0.5566667530001723,0.0006876167031276,0.3000308149421986,7.539839788130032,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,266.0,0.727737808000029,1.2375012800000604,0.0006881732755555,0.3000308207834503,3.391655589236762,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,2730.0,4.7014158080000925,6.894754121999995,0.0130598604234183,0.2995625807102219,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,522.0,0.7743961710000349,1.2451299839999592,0.0131220223467327,0.2995611853572381,5.537376989228637,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
