M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,error_message,error_type,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,v1_maxiter,version
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,3,4,6.504768427312894e-08,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,264,3,nan,,0.294968761176951,5.878609317745272e-07,,,5,1312,0.0005918134596289658,0.7764592590332031,1e-05,,,,,True,[],,,,,,,,,,False,3.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q256,35,4,3,1000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0003502284547348389,0.020001311319600798,0,,,ok,,0.0006527372499931516,0.0026109489999726065,0.0001938613334762825,0.0005815840004288475,,,[],,,,,,,,,,,,,,,,,0.7993148310001743,,0.03183218200001647,0.00030648599977212143,0.018266009999933885,0.0055547179999848595,,0.8370082169999478,,1e-07,256,,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,2.5416786681830096e-08,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,328,3,nan,,0.255224220253248,5.086516529016077e-07,,,5,1632,0.0005890817174724504,0.9613813629150391,1e-05,,,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q320,35,3,2,1000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0003448183889766304,0.020001223404450208,0,,,ok,,0.0006536809999791634,0.00196104299993749,0.00020207250008752453,0.00040414500017504906,,,[],,,,,,,,,,,,,,,,,0.9889069569999265,,0.032277937000344537,0.0002943879999293131,0.018333435999920766,0.004062685999997484,,1.0255419680001978,,1e-07,320,,80000,v3
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,803,804,8.411201395937198e-08,104976,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,chol_solve,2999999.9999934905,True,,nan,0,50,diag,0.001,0,0,0,0,False,803.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_64,35,804,803,1000,3000000,3000,cufinufft,binned_c1,50,803,8.411201395937198e-08,pcg,converged,803,,True,0.1,0,110693.75850009914,0.0003461662622428254,0.020001230929215852,0,0.1,exact,ok,,0.0006157877910397216,0.49509338399593616,0.0003867174557872136,0.3105341169971325,4654171.721969675,1144,,,0.0005137560001458041,4.42090946485693e-05,0.03549990300280115,4.061913324682654e-05,0.032617163997201715,0.0002029124943913836,0.16293873299628103,0.0012771960000463878,0.0007913310000731144,-0.0012771960000463878,0.0,0.00024781299998721806,5.63543524403351e-05,0.045252545009589085,,,0.00010012099983214284,0.0321576900000764,0.0026473660000192467,0.018134160000045085,1.3006387289997292,0.0002380519999860553,1.3327964189998056,1.3328965399996378,1e-07,,,80000,v6_btab
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,476,477,9.807422755559865e-08,456976,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,chol_solve,2999999.9999934905,True,,nan,0,50,diag,0.001,0,0,0,0,False,476.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_128,35,477,476,1000,3000000,3000,cufinufft,binned_c1,50,476,9.807422755559865e-08,pcg,converged,476,,True,0.1,0,18595.523419591827,0.000345865835239383,0.020001227247167536,0,0.1,exact,ok,,0.0006173702348120589,0.2944856020053521,0.00039996839284833357,0.19038495499580677,696605.8757319889,1056,,,0.0005012789997635991,4.4668228991274395e-05,0.021262076999846613,4.127664705907484e-05,0.019647684000119625,0.00021529906723094237,0.10248235600192857,0.0018951500001094246,0.0012698630002887512,-0.0018951500001094246,0.0,0.0003992269998889242,5.5874747894862395e-05,0.0265963799979545,,,0.00010684700009733206,0.031545356000151514,0.003209182000318833,0.01809309400005077,0.7810995589998129,0.0002260599999317492,0.8126449149999644,0.8127517620000617,1e-07,,,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,100,101,9.016961229622158e-08,2085136,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,chol_solve,2999999.9999934905,True,,nan,0,50,diag,0.001,0,0,0,0,False,100.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_256,35,101,100,1000,3000000,3000,cufinufft,binned_c1,50,100,9.016961229622158e-08,pcg,converged,100,,True,0.1,0,419.8939462811797,0.00034585655736873094,0.020001226953745354,0,0.1,exact,ok,,0.0006237964356535818,0.06300344000101177,0.00043041847997301377,0.043041847997301375,13699.851945074246,864,,,0.0004735739998977806,4.4745709992639604e-05,0.00447457099926396,4.146600001604383e-05,0.004146600001604384,0.0002453545499975007,0.024535454999750073,0.004257247000168718,0.003295564999916678,-0.004257247000168718,0.0,0.000712676000148349,5.6255070016959505e-05,0.005625507001695951,,,9.256700013793306e-05,0.03182122300040646,0.005580647999977373,0.01812322599971594,0.1737560609999491,0.0002490060001036909,0.20557728400035558,0.2056698510004935,1e-07,,,80000,v6_btab
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,16,17,3.852690100403811e-08,6250000,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,chol_solve,2999999.9999934905,True,,nan,0,50,diag,0.001,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_512,35,17,16,1000,3000000,3000,cufinufft,binned_c1,50,16,3.852690100403811e-08,pcg,converged,16,,True,0.1,0,2.4879106235891815,0.0003458035331222296,0.020001226835573618,0,0.1,exact,ok,,0.0006286190588498892,0.010686524000448117,0.0004932687499490385,0.007892299999184615,74.51197430233907,600,,,0.0005153850001988758,4.459187502448003e-05,0.0007134700003916805,4.188568755125743e-05,0.0006701710008201189,0.000306330937490884,0.004901294999854144,0.01070682299996406,0.008768677999796637,-0.01070682299996406,0.0,0.001694182999926852,5.666868756293297e-05,0.0009066990010069276,,,8.949999983087764e-05,0.0317952460000015,0.012090591999822209,0.018086108999796124,0.040975697000249056,0.0002439620002405718,0.07277094300025055,0.07286044300008143,1e-07,,,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,5,6,6.770481042778847e-09,24010000,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,chol_solve,2999999.9999934905,True,,nan,0,50,diag,0.001,0,0,0,0,False,5.0,SE,0.1,1.5,1.0,,0,3000,btab_auto_topk_1024,35,6,5,1000,3000000,3000,cufinufft,binned_c1,50,5,6.770481042778847e-09,pcg,converged,5,,True,0.1,0,0.0,0.0003458147998512748,0.020001226927122202,0,0.1,exact,ok,,0.0006711314999847673,0.004026788999908604,0.0006574459998773818,0.003287229999386909,0.0,0,,,0.0005555279999498453,1.6428000162704847e-05,8.214000081352424e-05,4.108880011699512e-05,0.00020544400058497558,0.0005039745999965816,0.0025198729999829084,0.03799103500023193,0.03438492800023596,-0.03799103500023193,0.0,0.0031719410003461235,5.412600003182888e-05,0.0002706300001591444,,,2.8238000140845543e-05,0.03224970600012966,0.039369398999951954,0.017788364999887563,0.05034858599992731,0.00043416599964984925,0.08259829200005697,0.08262653000019782,1e-07,,,80000,v6_btab
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,9.735289630412206e-16,7.234120604603657e-16,80,66,66,,66,16,81,1144,20992,67410.2565524937,674102.5655249369,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1425,1426,9.818811460612707e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,16,0,16,16,0,0,2,1225,,,,,,,9.735289630412206e-16,7.234120604603657e-16,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,1425.0,SE,0.1,1.5,1.0,,4624,3000,btab_boxeig_topk_64_q16,35,1426,1425,1000,3000000,3000,cufinufft,binned_c1,50,1425,9.818811460612707e-08,pcg,converged,1425,,True,0.1,0,110693.75850009914,0.00034560717796676594,0.020001225322248628,0,0.1,boxeig,ok,,0.00063502466549539,0.9055451729964261,0.00041354562737978996,0.5893025190162007,4654171.721969675,1144,,674102.5655249369,0.0004633649996321765,4.560520701775922e-05,0.06498742000030688,3.9546448416219565e-05,0.05635368899311288,0.00022850788560709476,0.32562373699011005,0.0516340960002708,0.0,0.0,0.0009573560000717407,0.0,5.7544143860069565e-05,0.08200040500059913,0.05067674000019906,,0.007152724999741622,0.030437324000104127,0.05254877300012595,0.01820539300024393,2.4425618479999684,0.0,2.4729991720000726,2.480151896999814,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,2.2091107174479277e-15,8.602711035372855e-16,160,80,80,,80,32,81,1144,41984,19706.78212801882,197067.82128018816,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,978,979,8.926838478218886e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,32,0,32,32,0,0,2,1225,,,,,,,2.2091107174479277e-15,8.602711035372855e-16,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,978.0,SE,0.1,1.5,1.0,,4624,3000,btab_boxeig_topk_64_q32,35,979,978,1000,3000000,3000,cufinufft,binned_c1,50,978,8.926838478218886e-08,pcg,converged,978,,True,0.1,0,110693.75850009914,0.0003453816679213784,0.02000122012677581,0,0.1,boxeig,ok,,0.0006395900694592367,0.6261586780005928,0.0004198276431416273,0.4105914349925115,4654171.721969675,1144,,197067.82128018816,0.0004758899999615096,4.632206850209995e-05,0.04530298299505375,3.983266974231334e-05,0.03895635100798245,0.0002333962208573725,0.2282615039985103,0.06191752399990946,0.0,0.0,0.0009774250002010376,0.0,5.7823345606007705e-05,0.05655123200267553,0.060940098999708425,,0.013498230000095646,0.03194608000012522,0.06282419199987999,0.018153201000131958,1.7194671759998528,0.0,1.751413255999978,1.7649114860000736,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,8.761639914331896e-16,6.314504693213986e-16,80,66,66,,66,16,169,1056,43520,67925.47383482178,679254.7383482178,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1511,1512,9.50883118047082e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,16,0,16,16,0,0,2,1225,,,,,,,8.761639914331896e-16,6.314504693213986e-16,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,1511.0,SE,0.1,1.5,1.0,,10000,3000,btab_boxeig_topk_128_q16,35,1512,1511,1000,3000000,3000,cufinufft,binned_c1,50,1511,9.50883118047082e-08,pcg,converged,1511,,True,0.1,0,18595.523419591827,0.0003456381005562643,0.020001212984036155,0,0.1,boxeig,ok,,0.0006328401964244448,0.9568543769937605,0.00041383987226435427,0.6253120469914393,696605.8757319889,1056,,679254.7383482178,0.00047634900010962156,4.542054599305491e-05,0.06863044499550597,3.9238302447154506e-05,0.05928907499765046,0.0002297935413659816,0.3472180410039982,0.0505548659998567,0.0,0.0,0.0009602069999345986,0.0,5.7207295169333965e-05,0.08644022300086363,0.0495946589999221,,0.007218477999686002,0.03202464100013458,0.05146526199996515,0.018341673000122682,2.5861685239997314,0.0,2.618193164999866,2.625411642999552,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,1.8082024758819927e-15,7.689225980214167e-16,160,98,98,,98,32,169,1056,87040,26526.15938580576,265261.5938580576,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1021,1022,8.706510312040034e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,32,0,32,32,0,0,2,1225,,,,,,,1.8082024758819927e-15,7.689225980214167e-16,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,1021.0,SE,0.1,1.5,1.0,,10000,3000,btab_boxeig_topk_128_q32,35,1022,1021,1000,3000000,3000,cufinufft,binned_c1,50,1021,8.706510312040034e-08,pcg,converged,1021,,True,0.1,0,18595.523419591827,0.0003449003019373168,0.020001204979246293,0,0.1,boxeig,ok,,0.0006449872906012,0.6591770109944264,0.0004211178854012136,0.4299613609946391,696605.8757319889,1056,,265261.5938580576,0.0004421990001901577,4.611673751355181e-05,0.0470851890013364,4.002454945879859e-05,0.040865064997433365,0.00023371027815607636,0.23861819399735396,0.07518883800003096,0.0,0.0,0.0009732379999149998,0.0,5.851633203142197e-05,0.05974517500408183,0.07421560000011596,,0.014011694999680913,0.03155516200013153,0.07606200100008209,0.018286010999872815,1.8200083149999955,0.0,1.851563477000127,1.865575171999808,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,1.1290813987256776e-14,1.1987387491868416e-15,320,162,162,,162,64,169,1056,174080,4165.093132944607,41650.931329446066,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,472,473,8.928363344178476e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,,,,,,,1.1290813987256776e-14,1.1987387491868416e-15,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,472.0,SE,0.1,1.5,1.0,,10000,3000,btab_boxeig_topk_128_q64,35,473,472,1000,3000000,3000,cufinufft,binned_c1,50,472,8.928363344178476e-08,pcg,converged,472,,True,0.1,0,18595.523419591827,0.00034639237926950957,0.020001231560015795,0,0.1,boxeig,ok,,0.0006571642494701907,0.31083868999940023,0.0004281315635653762,0.2020780980028576,696605.8757319889,1056,,41650.931329446066,0.00047307400018326007,4.7363739402159915e-05,0.02235568499781948,4.068612288989952e-05,0.019203850004032574,0.00023751964406297486,0.11210927199772414,0.1299315889996251,0.0,0.0,0.0009982859996853222,0.0,5.9410459742802064e-05,0.028041736998602573,0.12893330299993977,,0.026095729999724426,0.03223949899984291,0.13083709400007137,0.018376328999693214,0.95236134400011,0.0,0.9846008429999529,1.0106965729996773,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,2.8684961854611766e-15,9.5434454614007e-16,160,98,98,,98,32,361,864,185344,26554.935265183787,265549.35265183786,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1076,1077,9.661272628530544e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,32,0,32,32,0,0,2,1225,,,,,,,2.8684961854611766e-15,9.5434454614007e-16,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,1076.0,SE,0.1,1.5,1.0,,21904,3000,btab_boxeig_topk_256_q32,35,1077,1076,1000,3000000,3000,cufinufft,binned_c1,50,1076,9.661272628530544e-08,pcg,converged,1076,,True,0.1,0,419.8939462811797,0.0003449901735419651,0.02000122283086575,0,0.1,boxeig,ok,,0.0006254456926617017,0.6736050109966527,0.0004206506226797183,0.4526200700033769,13699.851945074246,864,,265549.35265183786,0.0004734019998977601,4.539736524286641e-05,0.048847565001324256,3.921275370533643e-05,0.042192922986941994,0.00023791736152545674,0.25599908100139146,0.07420551199993497,0.0,0.0,0.0009684999999990396,0.0,5.6800148697768445e-05,0.06111695999879885,0.07323701199993593,,0.013279676999900403,0.03225652399987666,0.07505085899992991,0.018161007999879075,1.8703774710002108,0.0,1.9026339950000875,1.9159136719999879,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,9.304930212559552e-15,1.1827663578908405e-15,320,162,162,,162,64,361,864,370688,4517.087791725314,45170.877917253136,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,538,539,9.208544958836186e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,,,,,,,9.304930212559552e-15,1.1827663578908405e-15,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,538.0,SE,0.1,1.5,1.0,,21904,3000,btab_boxeig_topk_256_q64,35,539,538,1000,3000000,3000,cufinufft,binned_c1,50,538,9.208544958836186e-08,pcg,converged,538,,True,0.1,0,419.8939462811797,0.0003447379413020308,0.020001221615909857,0,0.1,boxeig,ok,,0.0006376667532420534,0.3437023799974668,0.0004278527527778392,0.23018478099447748,13699.851945074246,864,,45170.877917253136,0.00047083099980227416,4.589062454465505e-05,0.024689156005024415,3.979269888405356e-05,0.021408471999620815,0.00024278075465508157,0.13061604600443388,0.12852977800002918,0.0,0.0,0.0009540650003145856,0.0,5.74304646894998e-05,0.030897590002950892,0.1275757129997146,,0.02573583100001997,0.03190786899995146,0.12937394700020377,0.018215711999800988,1.0457449189998442,0.0,1.0776527879997957,1.1033886189998157,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,2.9972796468430916e-13,2.8420459206227844e-15,640,290,290,,290,128,361,864,741376,211.96883712005302,2119.68837120053,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,157,158,7.073564382813341e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,,,,,,,2.9972796468430916e-13,2.8420459206227844e-15,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,157.0,SE,0.1,1.5,1.0,,21904,3000,btab_boxeig_topk_256_q128,35,158,157,1000,3000000,3000,cufinufft,binned_c1,50,157,7.073564382813341e-08,pcg,converged,157,,True,0.1,0,419.8939462811797,0.0003455938473538423,0.02000122744881986,0,0.1,boxeig,ok,,0.0006706963291043958,0.10597001999849454,0.00044609687259131755,0.07003720899683685,13699.851945074246,864,,2119.68837120053,0.00045905299975856906,4.693577709256217e-05,0.00736891700353226,4.115875793967502e-05,0.006461924996528978,0.0002540766305654563,0.03989003099877664,0.23118288500018025,0.0,0.0,0.0009565969999130175,0.0,5.9804464949680135e-05,0.009389300997099781,0.23022628800026723,,0.051032716000008804,0.03173056500008897,0.23210907199973008,0.018181068999638228,0.5140558650000457,0.0,0.5457864300001347,0.5968191460001435,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,6.438889238300127e-15,1.1897624586237175e-15,320,162,162,,162,64,625,600,641024,4517.9510960011685,45179.510960011685,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,406,407,9.74261501806491e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,,,,,,,6.438889238300127e-15,1.1897624586237175e-15,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,406.0,SE,0.1,1.5,1.0,,38416,3000,btab_boxeig_topk_512_q64,35,407,406,1000,3000000,3000,cufinufft,binned_c1,50,406,9.74261501806491e-08,pcg,converged,406,,True,0.1,0,2.4879106235891815,0.00034556602371094527,0.02000121524206325,0,0.1,boxeig,ok,,0.0006438607272660167,0.26205131599726883,0.00042946176846907756,0.17436147799844548,74.51197430233907,600,,45179.510960011685,0.0005030689999330207,4.5803046799031516e-05,0.018596037000406795,4.003925122619002e-05,0.01625593599783315,0.0002431914113440412,0.09873571300568074,0.12392802899967137,0.0,0.0,0.0009668259999671136,0.0,5.81995344640602e-05,0.02362901099240844,0.12296120299970426,,0.02600159099984012,0.03207344100019327,0.12488444300015544,0.018223638000108622,0.8211645569999746,0.0,0.8532379980001679,0.879239589000008,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.5081697028118977e-13,2.8892495206778664e-15,640,290,290,,290,128,625,600,1282048,212.56751933486177,2125.6751933486175,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,117,118,8.694212227788272e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.5081697028118977e-13,2.8892495206778664e-15,,,,,1e-05,,,boxeig,2999999.9999934905,True,,nan,0,0,,nan,0,0,0,0,False,117.0,SE,0.1,1.5,1.0,,38416,3000,btab_boxeig_topk_512_q128,35,118,117,1000,3000000,3000,cufinufft,binned_c1,50,117,8.694212227788272e-08,pcg,converged,117,,True,0.1,0,2.4879106235891815,0.0003455053878566696,0.02000122250029796,0,0.1,boxeig,ok,,0.000738277864426074,0.08711678800227673,0.0004809179658100492,0.05626740199977576,74.51197430233907,600,,2125.6751933486175,0.0004887650002274313,4.8106205108174785e-05,0.00562842599765645,4.189235044725495e-05,0.004901405002328829,0.00028357594018004427,0.03317838500106518,0.2352930010001728,0.0,0.0,0.0009534910000184027,0.0,6.139009402377425e-05,0.007182641000781587,0.2343395100001544,,0.051385632999881636,0.03171955900006651,0.23623840099980953,0.018293028000243794,0.4722856849998607,0.0,0.5040052439999272,0.5553908769998088,1e-07,,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,2.099204740806352e-11,5.373860045525828e-14,1280,546,546,,546,256,625,600,2564096,0.6538291996387224,6.538291996387224,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,16,17,6.071478163974575e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,,,,,,,2.099204740806352e-11,5.373860045525828e-14,,,,,1e-05,,,boxeig,2999999.999993491,True,,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,38416,3000,btab_boxeig_topk_512_q256,35,17,16,1000,3000000,3000,cufinufft,binned_c1,50,16,6.071478163974575e-08,pcg,converged,16,,True,0.1,0,2.487910623589182,0.0003459963877854411,0.02000123108875489,0,0.1,boxeig,ok,,0.0007945587647501431,0.013507499000752432,0.0005185292499731986,0.008296467999571178,74.51197430233907,600,,6.538291996387224,0.00049935299966819,5.3823124972041114e-05,0.0008611699995526578,4.6091375082824015e-05,0.0007374620013251842,0.0003004710000027444,0.0048075360000439105,0.4661186460002682,0.0,0.0,0.0009858500002337678,0.0,6.738025001595815e-05,0.0010780840002553305,0.46513279600003443,,0.11133748700012802,0.03209804300013275,0.4671264820003671,0.01846378000027471,0.5017684259996713,0.0,0.5338664689998041,0.6452039559999321,1e-07,,,80000,v7_btab_boxeig
