mode,top_q,precompute_method,N,eps,wall_s_total_median,wall_s_total_mean,wall_s_total_std,wall_s_total_p10,wall_s_total_p90,time_train_median,time_train_mean,time_train_std,time_train_p10,time_train_p90,time_precompute_median,time_precompute_mean,time_precompute_std,time_precompute_p10,time_precompute_p90,time_precompute_NUFFT_median,time_precompute_NUFFT_mean,time_precompute_NUFFT_std,time_precompute_NUFFT_p10,time_precompute_NUFFT_p90,time_precompute_binned_median,time_precompute_binned_mean,time_precompute_binned_std,time_precompute_binned_p10,time_precompute_binned_p90,t_original_exact_gpu_precompute_v1_s_median,t_original_exact_gpu_precompute_v1_s_mean,t_original_exact_gpu_precompute_v1_s_std,t_original_exact_gpu_precompute_v1_s_p10,t_original_exact_gpu_precompute_v1_s_p90,t_original_efgp_solver_precompute_s_median,t_original_efgp_solver_precompute_s_mean,t_original_efgp_solver_precompute_s_std,t_original_efgp_solver_precompute_s_p10,t_original_efgp_solver_precompute_s_p90,t_h2d_xy_s_median,t_h2d_xy_s_mean,t_h2d_xy_s_std,t_h2d_xy_s_p10,t_h2d_xy_s_p90,t_gpu_fused_bin_moments_s_median,t_gpu_fused_bin_moments_s_mean,t_gpu_fused_bin_moments_s_std,t_gpu_fused_bin_moments_s_p10,t_gpu_fused_bin_moments_s_p90,t_compact_occupied_s_median,t_compact_occupied_s_mean,t_compact_occupied_s_std,t_compact_occupied_s_p10,t_compact_occupied_s_p90,t_binned_cufinufft_on_centers_s_median,t_binned_cufinufft_on_centers_s_mean,t_binned_cufinufft_on_centers_s_std,t_binned_cufinufft_on_centers_s_p10,t_binned_cufinufft_on_centers_s_p90,t_rhs_D_multiply_s_median,t_rhs_D_multiply_s_mean,t_rhs_D_multiply_s_std,t_rhs_D_multiply_s_p10,t_rhs_D_multiply_s_p90,t_exact_dense_point_dual_nufft_s_median,t_exact_dense_point_dual_nufft_s_mean,t_exact_dense_point_dual_nufft_s_std,t_exact_dense_point_dual_nufft_s_p10,t_exact_dense_point_dual_nufft_s_p90,t_gpu_to_cpu_copy_s_median,t_gpu_to_cpu_copy_s_mean,t_gpu_to_cpu_copy_s_std,t_gpu_to_cpu_copy_s_p10,t_gpu_to_cpu_copy_s_p90,effective_work_ratio_median,effective_work_ratio_mean,effective_work_ratio_std,effective_work_ratio_p10,effective_work_ratio_p90,binned_used_exact_dense_point_nufft_median,binned_used_exact_dense_point_nufft_mean,binned_used_exact_dense_point_nufft_std,binned_used_exact_dense_point_nufft_p10,binned_used_exact_dense_point_nufft_p90,time_eigenspace_median,time_eigenspace_mean,time_eigenspace_std,time_eigenspace_p10,time_eigenspace_p90,time_precond_build_median,time_precond_build_mean,time_precond_build_std,time_precond_build_p10,time_precond_build_p90,time_solve_median,time_solve_mean,time_solve_std,time_solve_p10,time_solve_p90,time_predict_median,time_predict_mean,time_predict_std,time_predict_p10,time_predict_p90,cg_iters_median,cg_iters_mean,cg_iters_std,cg_iters_p10,cg_iters_p90,t_matvec_total_median,t_matvec_total_mean,t_matvec_total_std,t_matvec_total_p10,t_matvec_total_p90,t_precond_total_median,t_precond_total_mean,t_precond_total_std,t_precond_total_p10,t_precond_total_p90,rmse_test_median,rmse_test_mean,rmse_test_std,rmse_test_p10,rmse_test_p90,peak_mem_gb_median,peak_mem_gb_mean,peak_mem_gb_std,peak_mem_gb_p10,peak_mem_gb_p90,repeat_count,fail_count,logN,logT,local_alpha
gpu_v3_topq_eigenpro_nystrom,90,original,100000,1e-07,1194.8687441000366,1194.8687441000366,,1194.8687441000366,1194.8687441000366,1194.8359082000097,1194.8359082000097,,1194.8359082000097,1194.8359082000097,0.27385910000884905,0.27385910000884905,,0.27385910000884905,0.27385910000884905,0.27385910000884905,0.27385910000884905,,0.27385910000884905,0.27385910000884905,,,,,,0.27385910000884905,0.27385910000884905,,0.27385910000884905,0.27385910000884905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5079973000101745,0.5079973000101745,,0.5079973000101745,0.5079973000101745,0.0006034999969415367,0.0006034999969415367,,0.0006034999969415367,0.0006034999969415367,1194.0534482999938,1194.0534482999938,,1194.0534482999938,1194.0534482999938,0.032835900026839226,0.032835900026839226,,0.032835900026839226,0.032835900026839226,111.0,111.0,,111.0,111.0,1150.1530563000706,1150.1530563000706,,1150.1530563000706,1150.1530563000706,0.07401749968994409,0.07401749968994409,,0.07401749968994409,0.07401749968994409,0.002598804158224538,0.002598804158224538,,0.002598804158224538,0.002598804158224538,1.5098632806912065,1.5098632806912065,,1.5098632806912065,1.5098632806912065,1,0,11.512925464970229,7.085764139623201,
gpu_v3_topq_eigenpro_nystrom,90,original,300000,1e-07,20.709048600052483,20.709048600052483,,20.709048600052483,20.709048600052483,20.669827900012024,20.669827900012024,,20.669827900012024,20.669827900012024,0.254791000043042,0.254791000043042,,0.254791000043042,0.254791000043042,0.254791000043042,0.254791000043042,,0.254791000043042,0.254791000043042,,,,,,0.254791000043042,0.254791000043042,,0.254791000043042,0.254791000043042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6360983999911696,0.6360983999911696,,0.6360983999911696,0.6360983999911696,0.0006849999772384763,0.0006849999772384763,,0.0006849999772384763,0.0006849999772384763,19.778253500000574,19.778253500000574,,19.778253500000574,19.778253500000574,0.03922070004045963,0.03922070004045963,,0.03922070004045963,0.03922070004045963,153.0,153.0,,153.0,153.0,18.991694800555706,18.991694800555706,,18.991694800555706,18.991694800555706,0.12045460008084774,0.12045460008084774,,0.12045460008084774,0.12045460008084774,0.0018177982555581938,0.0018177982555581938,,0.0018177982555581938,0.0018177982555581938,1.5547851556912065,1.5547851556912065,,1.5547851556912065,1.5547851556912065,1,0,12.611537753638338,3.028675047583157,-3.69292163749471
gpu_v3_topq_eigenpro_nystrom,180,c1,100000,1e-07,3.7356177999754436,3.7356177999754436,,3.7356177999754436,3.7356177999754436,3.722611600009259,3.722611600009259,,3.722611600009259,3.722611600009259,0.16114669997477904,0.16114669997477904,,0.16114669997477904,0.16114669997477904,,,,,,0.16114669997477904,0.16114669997477904,,0.16114669997477904,0.16114669997477904,,,,,,,,,,,0.00019750004867091775,0.00019750004867091775,,0.00019750004867091775,0.00019750004867091775,0.0001979000517167151,0.0001979000517167151,,0.0001979000517167151,0.0001979000517167151,0.0015072000096552074,0.0015072000096552074,,0.0015072000096552074,0.0015072000096552074,0.13733920000959188,0.13733920000959188,,0.13733920000959188,0.13733920000959188,0.001310999970883131,0.001310999970883131,,0.001310999970883131,0.001310999970883131,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,0.5431883000419475,0.5431883000419475,,0.5431883000419475,0.5431883000419475,0.00037209998117759824,0.00037209998117759824,,0.00037209998117759824,0.00037209998117759824,3.0179045000113547,3.0179045000113547,,3.0179045000113547,3.0179045000113547,0.013006199966184795,0.013006199966184795,,0.013006199966184795,0.013006199966184795,64.0,64.0,,64.0,64.0,2.8450839002034627,2.8450839002034627,,2.8450839002034627,2.8450839002034627,0.0383961001643911,0.0383961001643911,,0.0383961001643911,0.0383961001643911,0.00287140478864439,0.00287140478864439,,0.00287140478864439,0.00287140478864439,1.6075195306912065,1.6075195306912065,,1.6075195306912065,1.6075195306912065,1,0,11.512925464970229,1.3144254649813771,
gpu_v3_topq_eigenpro_nystrom,180,c1,300000,1e-07,13.653377600072417,13.653377600072417,,13.653377600072417,13.653377600072417,13.612467200029641,13.612467200029641,,13.612467200029641,13.612467200029641,0.41424100002041087,0.41424100002041087,,0.41424100002041087,0.41424100002041087,,,,,,0.41424100002041087,0.41424100002041087,,0.41424100002041087,0.41424100002041087,,,,,,,,,,,0.001969300035852939,0.001969300035852939,,0.001969300035852939,0.001969300035852939,0.001970199984498322,0.001970199984498322,,0.001970199984498322,0.001970199984498322,0.0031441000173799694,0.0031441000173799694,,0.0031441000173799694,0.0031441000173799694,0.3487901999615133,0.3487901999615133,,0.3487901999615133,0.3487901999615133,0.0015155000146478415,0.0015155000146478415,,0.0015155000146478415,0.0015155000146478415,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,1.1413683000137098,1.1413683000137098,,1.1413683000137098,1.1413683000137098,0.0006925000343471766,0.0006925000343471766,,0.0006925000343471766,0.0006925000343471766,12.056165399961174,12.056165399961174,,12.056165399961174,12.056165399961174,0.04091040004277602,0.04091040004277602,,0.04091040004277602,0.04091040004277602,91.0,91.0,,91.0,91.0,11.54428570001619,11.54428570001619,,11.54428570001619,11.54428570001619,0.07752069982234389,0.07752069982234389,,0.07752069982234389,0.07752069982234389,0.0018830611103088518,0.0018830611103088518,,0.0018830611103088518,0.0018830611103088518,1.6563476556912065,1.6563476556912065,,1.6563476556912065,1.6563476556912065,1,0,12.611537753638338,2.6109860787083075,1.1801803303136194
gpu_v3_topq_eigenpro_nystrom,180,original,100000,1e-07,3.5751626000273973,3.5751626000273973,,3.5751626000273973,3.5751626000273973,3.5589722000295296,3.5589722000295296,,3.5589722000295296,3.5589722000295296,0.09769319999031723,0.09769319999031723,,0.09769319999031723,0.09769319999031723,0.09769319999031723,0.09769319999031723,,0.09769319999031723,0.09769319999031723,,,,,,0.09769319999031723,0.09769319999031723,,0.09769319999031723,0.09769319999031723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5343512000399642,0.5343512000399642,,0.5343512000399642,0.5343512000399642,0.0003494999837130308,0.0003494999837130308,,0.0003494999837130308,0.0003494999837130308,2.926578300015535,2.926578300015535,,2.926578300015535,2.926578300015535,0.016190399997867644,0.016190399997867644,,0.016190399997867644,0.016190399997867644,61.0,61.0,,61.0,61.0,2.7423071999219246,2.7423071999219246,,2.7423071999219246,2.7423071999219246,0.04621090000728145,0.04621090000728145,,0.04621090000728145,0.04621090000728145,0.002598191407208461,0.002598191407208461,,0.002598191407208461,0.002598191407208461,1.5196289056912065,1.5196289056912065,,1.5196289056912065,1.5196289056912065,1,0,11.512925464970229,1.2694717953229289,
gpu_v3_topq_eigenpro_nystrom,180,original,300000,1e-07,12.920969200029504,12.920969200029504,,12.920969200029504,12.920969200029504,12.880607400031295,12.880607400031295,,12.880607400031295,12.880607400031295,0.2637156000128016,0.2637156000128016,,0.2637156000128016,0.2637156000128016,0.2637156000128016,0.2637156000128016,,0.2637156000128016,0.2637156000128016,,,,,,0.2637156000128016,0.2637156000128016,,0.2637156000128016,0.2637156000128016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1283659000182524,1.1283659000182524,,1.1283659000182524,1.1283659000182524,0.0006827999604865909,0.0006827999604865909,,0.0006827999604865909,0.0006827999604865909,11.487843100039754,11.487843100039754,,11.487843100039754,11.487843100039754,0.04036179999820888,0.04036179999820888,,0.04036179999820888,0.04036179999820888,87.0,87.0,,87.0,87.0,10.998120600008406,10.998120600008406,,10.998120600008406,10.998120600008406,0.073365900258068,0.073365900258068,,0.073365900258068,0.073365900258068,0.001818031676153162,0.001818031676153162,,0.001818031676153162,0.001818031676153162,1.5547851556912065,1.5547851556912065,,1.5547851556912065,1.5547851556912065,1,0,12.611537753638338,2.5557228779518084,1.1707961907000441
gpu_v3_topq_eigenpro_nystrom,360,c1,100000,1e-07,4.489066600042861,4.489066600042861,,4.489066600042861,4.489066600042861,4.470248600060586,4.470248600060586,,4.470248600060586,4.470248600060586,0.1608867000322789,0.1608867000322789,,0.1608867000322789,0.1608867000322789,,,,,,0.1608867000322789,0.1608867000322789,,0.1608867000322789,0.1608867000322789,,,,,,,,,,,0.00019679998513311148,0.00019679998513311148,,0.00019679998513311148,0.00019679998513311148,0.00019729998894035816,0.00019729998894035816,,0.00019729998894035816,0.00019729998894035816,0.0012285999837331474,0.0012285999837331474,,0.0012285999837331474,0.0012285999837331474,0.1377311999676749,0.1377311999676749,,0.1377311999676749,0.1377311999676749,0.001195100019685924,0.001195100019685924,,0.001195100019685924,0.001195100019685924,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,1.1760662000160664,1.1760662000160664,,1.1760662000160664,1.1760662000160664,0.0004953999887220562,0.0004953999887220562,,0.0004953999887220562,0.0004953999887220562,3.1328003000235185,3.1328003000235185,,3.1328003000235185,3.1328003000235185,0.01881799998227507,0.01881799998227507,,0.01881799998227507,0.01881799998227507,56.0,56.0,,56.0,56.0,2.9619059003307484,2.9619059003307484,,2.9619059003307484,2.9619059003307484,0.04009720002068207,0.04009720002068207,,0.04009720002068207,0.04009720002068207,0.0028711669551032813,0.0028711669551032813,,0.0028711669551032813,0.0028711669551032813,1.6075195306912065,1.6075195306912065,,1.6075195306912065,1.6075195306912065,1,0,11.512925464970229,1.49744402230509,
gpu_v3_topq_eigenpro_nystrom,360,c1,300000,1e-07,12.504580700013321,12.504580700013321,,12.504580700013321,12.504580700013321,12.46511599997757,12.46511599997757,,12.46511599997757,12.46511599997757,0.408147000009194,0.408147000009194,,0.408147000009194,0.408147000009194,,,,,,0.408147000009194,0.408147000009194,,0.408147000009194,0.408147000009194,,,,,,,,,,,0.001978499989490956,0.001978499989490956,,0.001978499989490956,0.001978499989490956,0.001978799991775304,0.001978799991775304,,0.001978799991775304,0.001978799991775304,0.0019019999890588224,0.0019019999890588224,,0.0019019999890588224,0.0019019999890588224,0.3446315000182949,0.3446315000182949,,0.3446315000182949,0.3446315000182949,0.001402399968355894,0.001402399968355894,,0.001402399968355894,0.001402399968355894,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,2.3713685999973677,2.3713685999973677,,2.3713685999973677,2.3713685999973677,0.0010040999623015523,0.0010040999623015523,,0.0010040999623015523,0.0010040999623015523,9.684596300008707,9.684596300008707,,9.684596300008707,9.684596300008707,0.039464700035750866,0.039464700035750866,,0.039464700035750866,0.039464700035750866,73.0,73.0,,73.0,73.0,9.265537599974778,9.265537599974778,,9.265537599974778,9.265537599974778,0.06592049996834248,0.06592049996834248,,0.06592049996834248,0.06592049996834248,0.0018822765234892626,0.0018822765234892626,,0.0018822765234892626,0.0018822765234892626,1.6563476556912065,1.6563476556912065,,1.6563476556912065,1.6563476556912065,1,0,12.611537753638338,2.5229340229873802,0.9334412251346033
gpu_v3_topq_eigenpro_nystrom,360,original,100000,1e-07,3.8946796999662183,3.8946796999662183,,3.8946796999662183,3.8946796999662183,3.881130199995823,3.881130199995823,,3.881130199995823,3.881130199995823,0.10589810000965372,0.10589810000965372,,0.10589810000965372,0.10589810000965372,0.10589810000965372,0.10589810000965372,,0.10589810000965372,0.10589810000965372,,,,,,0.10589810000965372,0.10589810000965372,,0.10589810000965372,0.10589810000965372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0935674000065774,1.0935674000065774,,1.0935674000065774,1.0935674000065774,0.0003494999837130308,0.0003494999837130308,,0.0003494999837130308,0.0003494999837130308,2.681315199995879,2.681315199995879,,2.681315199995879,2.681315199995879,0.013549499970395118,0.013549499970395118,,0.013549499970395118,0.013549499970395118,56.0,56.0,,56.0,56.0,2.5342162998276763,2.5342162998276763,,2.5342162998276763,2.5342162998276763,0.03258400020422414,0.03258400020422414,,0.03258400020422414,0.03258400020422414,0.0025978192456357027,0.0025978192456357027,,0.0025978192456357027,0.0025978192456357027,1.5196289056912065,1.5196289056912065,,1.5196289056912065,1.5196289056912065,1,0,11.512925464970229,1.3561263998775948,
gpu_v3_topq_eigenpro_nystrom,360,original,300000,1e-07,12.27118280006107,12.27118280006107,,12.27118280006107,12.27118280006107,12.232281100063119,12.232281100063119,,12.232281100063119,12.232281100063119,0.2654818000155501,0.2654818000155501,,0.2654818000155501,0.2654818000155501,0.2654818000155501,0.2654818000155501,,0.2654818000155501,0.2654818000155501,,,,,,0.2654818000155501,0.2654818000155501,,0.2654818000155501,0.2654818000155501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3812339000287466,2.3812339000287466,,2.3812339000287466,2.3812339000287466,0.0006986000225879252,0.0006986000225879252,,0.0006986000225879252,0.0006986000225879252,9.584866799996234,9.584866799996234,,9.584866799996234,9.584866799996234,0.038901699997950345,0.038901699997950345,,0.038901699997950345,0.038901699997950345,73.0,73.0,,73.0,73.0,9.174291500006802,9.174291500006802,,9.174291500006802,9.174291500006802,0.06360440014395863,0.06360440014395863,,0.06360440014395863,0.06360440014395863,0.0018163546553059211,0.0018163546553059211,,0.0018163546553059211,0.0018163546553059211,1.5547851556912065,1.5547851556912065,,1.5547851556912065,1.5547851556912065,1,0,12.611537753638338,2.5040784490742127,1.0449109854654233
