dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721,189,4096.0,,4096.0,5329.0,,54,4.949163743999975,5.005922284000008,0.0008843192518329,0.0199708019418046,0.43875386699871516,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_1024_q64,Box-EigenPro,35721,189,1024.0,64.0,1024.0,1369.0,64.0,693,1.3517065109999749,1.4091418349999003,0.0008843386626556,0.0199708027381609,1.5586562725250432,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_1024_q128,Box-EigenPro,35721,189,1024.0,128.0,1024.0,1369.0,128.0,403,0.924806837999995,0.9812072610000088,0.0008844635488964,0.0199708038837698,2.2384340671935004,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q64,Box-EigenPro,35721,189,2048.0,64.0,2048.0,2601.0,64.0,791,1.5248685289999455,1.5812796249999792,0.000884357603726,0.0199708064317234,1.388981256240542,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q128,Box-EigenPro,35721,189,2048.0,128.0,2048.0,2601.0,128.0,326,1.4790816839999934,1.5363564030000134,0.0008843999359034,0.0199708107169472,1.4295952135267829,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721,189,2048.0,192.0,2048.0,2601.0,192.0,251,1.0739188229999854,1.13133291500003,0.0008841402579485,0.0199708051401169,1.9413982664863825,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q128,Box-EigenPro,35721,189,4096.0,128.0,4096.0,5329.0,128.0,378,0.9112717880000218,0.968216333999976,0.0008841600156708,0.0199708070691646,2.2684679888906922,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721,189,4096.0,192.0,4096.0,5329.0,192.0,245,0.8139141460000019,0.8713123819999282,0.0008840425980672,0.0199708070572385,2.5207581177243332,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721,189,4096.0,256.0,4096.0,5329.0,256.0,182,0.8452182430000903,0.90240191700002,0.0008841631078243,0.0199708052468301,2.4339130033120213,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q128,Box-EigenPro,35721,189,8192.0,128.0,8192.0,10609.0,128.0,432,1.0316869179999912,1.0881738719999705,0.0008845344547251,0.0199708058068772,2.0183978098677446,ok,btab_group_a_se_matern_20260628_050345
