N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
30000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,1274.0,2.0540126939999936,2.201737541000057,0.0200075543108207,1.000190335055432,1.0841997066170235
30000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,735.0,1.1930721680000715,1.340881158000002,0.0200075398153178,1.0001896104160444,1.7802645534675674
30000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,170.0,0.2943371569999726,0.4419995439998274,0.0200075268855426,1.000188964048378,5.400736784472521
30000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,33.0,0.0762373630000183,0.2236046279999755,0.0200075292256329,1.000189081030977,10.675643064061312
30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3.0,0.0633862479999152,0.2107945709999512,0.020007528645076,1.0001890520085692,11.324405484809667
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q16,64.0,81.0,16.0,2656.0,4.446080046999896,4.593980047000059,0.0200074873666891,1.0001869884758163,0.5196198441390221
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q32,64.0,81.0,32.0,1665.0,2.759849826999925,2.907624362999968,0.0200074671318472,1.0001859769232306,0.8209874791174923
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q16,128.0,169.0,16.0,2463.0,4.077028315000007,4.224795299000107,0.0200074674475802,1.0001859927069234,0.5650269485399482
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q32,128.0,169.0,32.0,1562.0,2.6258206009999867,2.7732667680002123,0.0200075147809184,1.0001883589305338,0.8607621969671853
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q64,128.0,169.0,64.0,701.0,1.2822991269999875,1.4299591600001804,0.0200074916900485,1.000187204603296,1.6693645963984363
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q32,256.0,361.0,32.0,1843.0,3.10868068700006,3.2559510020000744,0.0200074542990964,1.0001853354058756,0.7331569776491046
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1057.0,1.9061143889998675,2.0540142859999837,0.0200075190942895,1.000188574558692,1.1621745828499885
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,326.0,0.7906368779999866,0.9381869200001348,0.0200075248925916,1.000188864419493,2.544400422891853
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,812.0,1.4771843429998626,1.6247764329998515,0.020007496459948,1.0001874430535986,1.469201022070811
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,263.0,0.6865626019998672,0.8342056169999523,0.0200075273135286,1.0001889854436699,2.861552532557551
30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,39.0,0.5440397820000271,0.6921574899999996,0.0200075299610632,1.0001891177956044,3.4488150897564505
100000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,1078.0,1.7446770880001168,2.203470382000205,0.0200068270620413,1.0002246140201339,2.078724672415173
100000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,948.0,1.5432974400000603,2.001541388000078,0.020006830235506,1.0002247726748517,2.288440436685956
100000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,151.0,0.2644355420000011,0.7229822389999754,0.0200068518284467,1.0002258521958927,6.335436751994773
100000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,52.0,0.1126116000000365,0.5714892219998546,0.0200068579570114,1.0002261585883678,8.014863748385928
100000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3.0,0.0656509689999893,0.5241882269999678,0.0200068570525051,1.0002261133683306,8.738098286210068
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q16,64.0,81.0,16.0,2415.0,4.054681681000147,4.513559986000018,0.0200065555871518,1.0002110418597046,1.0148105402846626
